year,codigo_aeat,population,renta_bruta_total,renta_disponible_total,renta_disponible_per_capita,mun_code,NOMBRE,CODAUTO,EV0,I_salud,I_educ,I_ingresos
2020,3222,24577.0,215403654.63,188558451.74,7672.150862188225,21005,Almonte,01,82.35,0.9592307692307691,0.25008818342151673,0.07239308141311143
2020,3223,3929.0,26765781.5,23218516.43,5909.523143293459,21006,Alosno,01,82.35,0.9592307692307691,0.25008818342151673,0.05142672758920755
2020,3224,8215.0,76976867.47,65190399.39,7935.532488131467,21007,Aracena,01,82.35,0.9592307692307691,0.25008818342151673,0.07552599047895985
2020,3225,3046.0,20805541.18,18558425.42,6092.720098489824,21008,Aroche,01,82.35,0.9592307692307691,0.25008818342151673,0.05360584467725453
2020,3227,21510.0,179959399.46,153564075.56,7139.1945867038585,21010,Ayamonte,01,82.35,0.9592307692307691,0.25008818342151673,0.06605359762723188
2020,3228,4464.0,37731720.99,32486485.48,7277.43850358423,21011,Beas,01,82.35,0.9592307692307691,0.25008818342151673,0.06769800094861711
2020,3230,14392.0,141671599.09,119803697.04,8324.325808782658,21013,Bollullos Par del Condado,01,82.35,0.9592307692307691,0.25008818342151673,0.08015066433252589
2020,3231,6075.0,50419608.85,42839883.39,7051.832656790123,21014,Bonares,01,82.35,0.9592307692307691,0.25008818342151673,0.06501443257060893
2020,3233,1158.0,8549784.25,7288450.75,6293.998920552677,21016,Cala,01,82.35,0.9592307692307691,0.25008818342151673,0.05600004451616012
2020,3234,2763.0,25904867.91,21820019.82,7897.220347448426,21017,Calañas,01,82.35,0.9592307692307691,0.25008818342151673,0.0750702698019836
2020,3235,1996.0,19231107.98,16474474.69,8253.744834669338,21018,"Campillo, El",01,82.35,0.9592307692307691,0.25008818342151673,0.07931110776557052
2020,3238,20314.0,194247980.39,164757180.68,8110.5238101801715,21021,Cartaya,01,82.35,0.9592307692307691,0.25008818342151673,0.07760750203971438
2020,3240,2320.0,17118459.9,14679801.94,6327.500836206897,21023,"Cerro de Andévalo, El",01,82.35,0.9592307692307691,0.25008818342151673,0.05639854784721257
2020,3242,4635.0,36392640.93,31199008.98,6731.177773462783,21025,Cortegana,01,82.35,0.9592307692307691,0.25008818342151673,0.061200261451469166
2020,3246,1734.0,13628696.76,12008102.43,6925.087906574394,21029,Cumbres Mayores,01,82.35,0.9592307692307691,0.25008818342151673,0.06350681116544257
2020,3247,2242.0,17232869.64,15258456.28,6805.734290811775,21030,Chucena,01,82.35,0.9592307692307691,0.25008818342151673,0.062087106873142874
2020,3249,2294.0,16385538.62,14536390.05,6336.700108979948,21032,Escacena del Campo,01,82.35,0.9592307692307691,0.25008818342151673,0.05650797265984591
2020,3251,1373.0,10013499.43,8730024.6,6358.3573197378,21034,Galaroza,01,82.35,0.9592307692307691,0.25008818342151673,0.05676558391758371
2020,3252,12810.0,104422282.85,89620230.55,6996.114797033567,21035,Gibraleón,01,82.35,0.9592307692307691,0.25008818342151673,0.06435167188130177
2020,3255,1326.0,9349126.67,8128056.87,6129.756312217195,21038,Higuera de la Sierra,01,82.35,0.9592307692307691,0.25008818342151673,0.05404638827757457
2020,3257,3903.0,32637580.68,28009866.97,7176.496789648988,21040,Hinojos,01,82.35,0.9592307692307691,0.25008818342151673,0.0664973051537702
2020,3258,142538.0,1752034172.45,1449192211.41,10167.058688981184,21041,Huelva,01,82.35,0.9592307692307691,0.25008818342151673,0.10206986437404664
2020,3259,21516.0,152974336.21,133382905.57,6199.242683119539,21042,Isla Cristina,01,82.35,0.9592307692307691,0.25008818342151673,0.05487292460323219
2020,3260,2247.0,18063639.06,15550314.97,6920.478402314197,21043,Jabugo,01,82.35,0.9592307692307691,0.25008818342151673,0.06345198138134463
2020,3261,28293.0,243198732.48,208916870.2,7384.048004806842,21044,Lepe,01,82.35,0.9592307692307691,0.25008818342151673,0.06896611474239359
2020,3263,3187.0,37976213.93,32109247.36,10075.069770944461,21046,Lucena del Puerto,01,82.35,0.9592307692307691,0.25008818342151673,0.10097566156379845
2020,3264,2152.0,15458011.32,13966960.12,6490.223104089219,21047,Manzanilla,01,82.35,0.9592307692307691,0.25008818342151673,0.05833411972485677
2020,3266,3778.0,38408806.23,32354108.0,8563.818951826363,21049,Minas de Riotinto,01,82.35,0.9592307692307691,0.25008818342151673,0.08299942128876034
2020,3267,22061.0,212762524.67,181435114.62,8224.24707039572,21050,Moguer,01,82.35,0.9592307692307691,0.25008818342151673,0.07896023358145036
2020,3269,5127.0,45939395.61,39457510.63,7696.023138287498,21052,Nerva,01,82.35,0.9592307692307691,0.25008818342151673,0.07267704074378231
2020,3270,4158.0,34235239.19,29677607.12,7137.47164983165,21053,Niebla,01,82.35,0.9592307692307691,0.25008818342151673,0.06603310339371239
2020,3271,10787.0,95107370.88,80684128.82,7479.756078613144,21054,"Palma del Condado, La",01,82.35,0.9592307692307691,0.25008818342151673,0.07010455669341742
2020,3272,12001.0,151155554.31,128100057.51,10674.115282893094,21055,Palos de la Frontera,01,82.35,0.9592307692307691,0.25008818342151673,0.10810127295950038
2020,3273,3478.0,26878378.98,23792460.18,6840.845365152386,21056,Paterna del Campo,01,82.35,0.9592307692307691,0.25008818342151673,0.06250475105283626
2020,3274,1149.0,7180502.83,6428199.88,5594.603899042646,21057,Paymogo,01,82.35,0.9592307692307691,0.25008818342151673,0.047680781562068536
2020,3275,3154.0,25171867.11,21864592.58,6932.337533291058,21058,Puebla de Guzmán,01,82.35,0.9592307692307691,0.25008818342151673,0.06359304505204463
2020,3277,15891.0,149226298.55,124635912.17,7843.176148134164,21060,Punta Umbría,01,82.35,0.9592307692307691,0.25008818342151673,0.07442741720593858
2020,3278,7834.0,57104744.7,50933164.28,6501.552754659178,21061,Rociana del Condado,01,82.35,0.9592307692307691,0.25008818342151673,0.05846888525702479
2020,3279,1682.0,10755601.44,9524056.46,5662.340344827587,21062,Rosal de la Frontera,01,82.35,0.9592307692307691,0.25008818342151673,0.04848650263060549
2020,3280,3846.0,35606408.43,30926553.68,8041.225605824233,21063,San Bartolomé de la Torre,01,82.35,0.9592307692307691,0.25008818342151673,0.07678320394414213
2020,3281,9503.0,82214785.11,70727089.03,7442.606443228455,21064,San Juan del Puerto,01,82.35,0.9592307692307691,0.25008818342151673,0.0696626639491045
2020,3285,1055.0,7053523.93,6200626.2,5877.370805687204,21068,Santa Bárbara de Casa,01,82.35,0.9592307692307691,0.25008818342151673,0.051044277410254815
2020,3286,2034.0,16752138.92,14456961.67,7107.650771878073,21069,Santa Olalla del Cala,01,82.35,0.9592307692307691,0.25008818342151673,0.06567838579123068
2020,3287,7906.0,74049434.59,63378819.93,8016.546917530989,21070,Trigueros,01,82.35,0.9592307692307691,0.25008818342151673,0.07648965238749782
2020,3289,12714.0,125412446.32,105051290.22,8262.646705993393,21072,Valverde del Camino,01,82.35,0.9592307692307691,0.25008818342151673,0.07941699500532869
2020,3290,2911.0,19490834.61,17145887.46,5890.033479903814,21073,Villablanca,01,82.35,0.9592307692307691,0.25008818342151673,0.05119489918088528
2020,3291,3334.0,21403249.29,18971519.09,5690.317663467306,21074,Villalba del Alcor,01,82.35,0.9592307692307691,0.25008818342151673,0.04881929120266555
2020,3293,2849.0,24512693.23,21092507.38,7403.477493857494,21076,Villanueva de los Castillejos,01,82.35,0.9592307692307691,0.25008818342151673,0.06919722738046617
2020,3294,2203.0,17008150.95,14992530.09,6805.506168860645,21077,Villarrasa,01,82.35,0.9592307692307691,0.25008818342151673,0.06208439337585066
2020,3295,3055.0,27743782.89,23579838.27,7718.441332242226,21078,Zalamea la Real,01,82.35,0.9592307692307691,0.25008818342151673,0.072943703852225
2020,3500,21623.0,212336724.78,183675544.53,8494.45241317116,23002,Alcalá la Real,01,82.35,0.9592307692307691,0.25008818342151673,0.08217431036068734
2020,3501,10434.0,88693525.98,78345382.89,7508.662343300748,23003,Alcaudete,01,82.35,0.9592307692307691,0.25008818342151673,0.07044839502449038
2020,3503,36212.0,324585950.45,278901239.64,7701.901017342317,23005,Andújar,01,82.35,0.9592307692307691,0.25008818342151673,0.07274695777202167
2020,3504,5450.0,45762679.76,40576178.07,7445.170288073395,23006,Arjona,01,82.35,0.9592307692307691,0.25008818342151673,0.06969316073387213
2020,3505,3545.0,29869389.44,26632821.87,7512.784730606489,23007,Arjonilla,01,82.35,0.9592307692307691,0.25008818342151673,0.07049743058085024
2020,3506,1708.0,12215559.87,10985022.65,6431.512090163935,23008,Arquillos,01,82.35,0.9592307692307691,0.25008818342151673,0.05763575564143618
2020,3507,15762.0,163896115.16,139028655.28,8820.495830478365,23009,Baeza,01,82.35,0.9592307692307691,0.25008818342151673,0.08605257777696511
2020,3508,17498.0,135880460.19,118537456.31,6774.343142644874,23010,Bailén,01,82.35,0.9592307692307691,0.25008818342151673,0.06171371099813727
2020,3509,2596.0,17843984.39,15885163.65,6119.092315100154,23011,Baños de la Encina,01,82.35,0.9592307692307691,0.25008818342151673,0.053919540654371885
2020,3510,5115.0,36351354.24,32595293.5,6372.491397849462,23012,Beas de Segura,01,82.35,0.9592307692307691,0.25008818342151673,0.05693370795165349
2020,3511,2998.0,22059609.03,19855946.53,6623.064219479654,23014,Begíjar,01,82.35,0.9592307692307691,0.25008818342151673,0.05991425703790453
2020,3512,1542.0,10482192.41,9619169.86,6238.112749675745,23015,Bélmez de la Moraleda,01,82.35,0.9592307692307691,0.25008818342151673,0.05533528177590115
2020,3514,1786.0,12479474.69,11367682.82,6364.883997760358,23017,Cabra del Santo Cristo,01,82.35,0.9592307692307691,0.25008818342151673,0.05684321837167108
2020,3515,2662.0,16585084.16,15292612.74,5744.783148009016,23018,Cambil,01,82.35,0.9592307692307691,0.25008818342151673,0.04946715496189878
2020,3516,1743.0,15298080.82,13846376.45,7943.991078600115,23019,Campillo de Arenas,01,82.35,0.9592307692307691,0.25008818342151673,0.0756266049188192
2020,3517,1822.0,17371325.1,15124804.7,8301.210043907793,23020,Canena,01,82.35,0.9592307692307691,0.25008818342151673,0.07987570365870846
2020,3519,15048.0,133549473.53,115142250.36,7651.664696969697,23024,"Carolina, La",01,82.35,0.9592307692307691,0.25008818342151673,0.0721493996737048
2020,3520,3267.0,24654431.31,22278290.9,6819.189133761861,23025,Castellar,01,82.35,0.9592307692307691,0.25008818342151673,0.06224715144461565
2020,3521,4019.0,32355495.23,29302781.8,7291.062901219209,23026,Castillo de Locubín,01,82.35,0.9592307692307691,0.25008818342151673,0.06786006236316905
2020,3523,7248.0,67970379.02,58801863.55,8112.839893763797,23028,Cazorla,01,82.35,0.9592307692307691,0.25008818342151673,0.07763505171874159
2020,3525,1392.0,10046162.62,9076398.88,6520.401494252874,23030,Chilluévar,01,82.35,0.9592307692307691,0.25008818342151673,0.05869308991420778
2020,3528,1599.0,11643706.32,10601365.68,6629.997298311445,23033,Frailes,01,82.35,0.9592307692307691,0.25008818342151673,0.05999672560589432
2020,3529,3011.0,22795496.49,20428388.44,6784.585998007307,23034,Fuensanta de Martos,01,82.35,0.9592307692307691,0.25008818342151673,0.0618355491647528
2020,3530,1313.0,10633630.03,9359818.67,7128.57476770754,23035,Fuerte del Rey,01,82.35,0.9592307692307691,0.25008818342151673,0.06592727550019632
2020,3532,5082.0,68545359.0,55674127.8,10955.160920897284,23038,"Guardia de Jaén, La",01,82.35,0.9592307692307691,0.25008818342151673,0.11144429441768754
2020,3533,2714.0,17582668.18,15629820.46,5758.961112748711,23039,Guarromán,01,82.35,0.9592307692307691,0.25008818342151673,0.049635801024847145
2020,3534,1652.0,13296241.25,12081905.85,7313.502330508474,23040,Lahiguera,01,82.35,0.9592307692307691,0.25008818342151673,0.06812697806467646
2020,3538,5682.0,43221841.66,38726235.91,6815.599420978528,23044,Huelma,01,82.35,0.9592307692307691,0.25008818342151673,0.06220445202060526
2020,3539,2475.0,15419154.96,14267558.68,5764.670173737373,23045,Huesa,01,82.35,0.9592307692307691,0.25008818342151673,0.049703709972044235
2020,3540,2808.0,20570446.4,18405939.54,6554.821773504274,23046,Ibros,01,82.35,0.9592307692307691,0.25008818342151673,0.05910251712663976
2020,3541,1892.0,13499013.96,12120745.41,6406.313641649049,23047,"Iruela, La",01,82.35,0.9592307692307691,0.25008818342151673,0.05733602156729612
2020,3543,2013.0,15353105.26,13960753.03,6935.297083954297,23049,Jabalquinto,01,82.35,0.9592307692307691,0.25008818342151673,0.06362824873442184
2020,3544,111932.0,1572218189.62,1295871783.02,11577.312859772004,23050,Jaén,01,82.35,0.9592307692307691,0.25008818342151673,0.1188447554128513
2020,3545,3302.0,27717724.64,24462305.31,7408.329894003634,23051,Jamilena,01,82.35,0.9592307692307691,0.25008818342151673,0.06925494639694851
2020,3546,1249.0,8934305.82,8128732.52,6508.192570056044,23052,Jimena,01,82.35,0.9592307692307691,0.25008818342151673,0.05854786547357521
2020,3547,11583.0,76217721.21,68900186.57,5948.388722265388,23053,Jódar,01,82.35,0.9592307692307691,0.25008818342151673,0.051889031382323494
2020,3549,56525.0,571070607.93,483167238.21,8547.850300044227,23055,Linares,01,82.35,0.9592307692307691,0.25008818342151673,0.08280947510797243
2020,3550,3640.0,28972949.07,26025984.12,7149.995637362637,23056,Lopera,01,82.35,0.9592307692307691,0.25008818342151673,0.06618207549431313
2020,3552,11315.0,106601758.43,91904553.31,8122.364410958904,23058,Mancha Real,01,82.35,0.9592307692307691,0.25008818342151673,0.07774834529478934
2020,3553,6726.0,58564547.05,51568995.03,7667.111958073149,23059,Marmolejo,01,82.35,0.9592307692307691,0.25008818342151673,0.07233314394280566
2020,3554,24271.0,275116097.9,232807619.23,9592.007714144453,23060,Martos,01,82.35,0.9592307692307691,0.25008818342151673,0.09522966659662387
2020,3555,9973.0,81280977.8,70097744.03,7028.752033490424,23061,Mengíbar,01,82.35,0.9592307692307691,0.25008818342151673,0.06473988990377673
2020,3556,1635.0,11524543.53,10653845.78,6516.113626911315,23062,Montizón,01,82.35,0.9592307692307691,0.25008818342151673,0.058642085982481655
2020,3557,4473.0,33101273.43,30105597.16,6730.515797004247,23063,Navas de San Juan,01,82.35,0.9592307692307691,0.25008818342151673,0.061192387280137366
2020,3558,1884.0,12087910.37,11085786.23,5884.175281316348,23064,Noalejo,01,82.35,0.9592307692307691,0.25008818342151673,0.051125216250656254
2020,3559,1761.0,14097144.07,12375342.91,7027.451964792732,23065,Orcera,01,82.35,0.9592307692307691,0.25008818342151673,0.06472442566250843
2020,3560,5325.0,45579162.64,40158549.43,7541.511630046948,23066,Peal de Becerro,01,82.35,0.9592307692307691,0.25008818342151673,0.07083913537277876
2020,3561,2859.0,21326876.71,19059281.83,6666.415470444211,23067,Pegalajar,01,82.35,0.9592307692307691,0.25008818342151673,0.06042991763752434
2020,3562,6115.0,55095363.29,49094420.08,8028.523316434996,23069,Porcuna,01,82.35,0.9592307692307691,0.25008818342151673,0.07663211095334578
2020,3563,4706.0,35473558.91,32278861.06,6859.086498087548,23070,Pozo Alcón,01,82.35,0.9592307692307691,0.25008818342151673,0.06272172826428468
2020,3564,2166.0,17955528.26,15710560.54,7253.259713758079,23071,Puente de Génave,01,82.35,0.9592307692307691,0.25008818342151673,0.06741039565505759
2020,3565,2250.0,19314617.61,16963505.47,7539.335764444444,23072,"Puerta de Segura, La",01,82.35,0.9592307692307691,0.25008818342151673,0.07081325357845185
2020,3566,5161.0,41965849.06,37505058.95,7267.013941096688,23073,Quesada,01,82.35,0.9592307692307691,0.25008818342151673,0.06757400138635547
2020,3567,3516.0,26511314.9,23609508.74,6714.8773435722405,23074,Rus,01,82.35,0.9592307692307691,0.25008818342151673,0.0610063687894491
2020,3568,3867.0,29001220.4,26048972.71,6736.222578226015,23075,Sabiote,01,82.35,0.9592307692307691,0.25008818342151673,0.06126026910964032
2020,3571,4472.0,32531792.93,29265499.21,6544.163508497317,23079,Santisteban del Puerto,01,82.35,0.9592307692307691,0.25008818342151673,0.05897573768655192
2020,3572,2118.0,15287825.84,13898012.9,6561.856893295562,23080,Santo Tomé,01,82.35,0.9592307692307691,0.25008818342151673,0.059186199465886186
2020,3573,1771.0,15449338.38,13599144.82,7678.794364765669,23081,Segura de la Sierra,01,82.35,0.9592307692307691,0.25008818342151673,0.0724721054884596
2020,3574,2209.0,17534558.93,15424672.02,6982.649171570846,23082,Siles,01,82.35,0.9592307692307691,0.25008818342151673,0.06419149905247061
2020,3575,1075.0,7116993.19,6490905.83,6038.051934883721,23084,Sorihuela del Guadalimar,01,82.35,0.9592307692307691,0.25008818342151673,0.052955570062381614
2020,3576,2422.0,16890633.65,15481609.33,6392.07651940545,23085,Torreblascopedro,01,82.35,0.9592307692307691,0.25008818342151673,0.057166671829292096
2020,3577,14059.0,136008507.47,117094065.2,8328.762017213174,23086,Torredelcampo,01,82.35,0.9592307692307691,0.25008818342151673,0.08020343277284583
2020,3578,13545.0,136712240.24,117715201.49,8690.675636028054,23087,Torredonjimeno,01,82.35,0.9592307692307691,0.25008818342151673,0.08450837414215565
2020,3579,7194.0,56629997.01,50458425.89,7013.9596733388935,23088,Torreperogil,01,82.35,0.9592307692307691,0.25008818342151673,0.06456393564326954
2020,3580,1350.0,10079971.19,9186107.66,6804.524192592593,23090,Torres,01,82.35,0.9592307692307691,0.25008818342151673,0.06207271282546447
2020,3582,34208.0,377544505.28,316125976.83,9241.287910137979,23092,Úbeda,01,82.35,0.9592307692307691,0.25008818342151673,0.09105787500102773
2020,3583,3649.0,27621650.22,24987927.21,6847.883587284187,23093,Valdepeñas de Jaén,01,82.35,0.9592307692307691,0.25008818342151673,0.06258847029424199
2020,3584,4376.0,37723929.47,33038076.7,7549.834712065814,23094,Vilches,01,82.35,0.9592307692307691,0.25008818342151673,0.07093813794753819
2020,3585,10545.0,87161053.96,77228072.89,7323.667414888573,23095,Villacarrillo,01,82.35,0.9592307692307691,0.25008818342151673,0.06824789114999696
2020,3586,3026.0,25488017.24,22457975.37,7421.67064441507,23096,Villanueva de la Reina,01,82.35,0.9592307692307691,0.25008818342151673,0.06941363384433415
2020,3587,7967.0,62077495.65,54862750.34,6886.249571984436,23097,Villanueva del Arzobispo,01,82.35,0.9592307692307691,0.25008818342151673,0.06304483144265982
2020,3589,6106.0,55279128.44,47825840.56,7832.597536849002,23099,"Villares, Los",01,82.35,0.9592307692307691,0.25008818342151673,0.07430158524222175
2020,3591,1320.0,10528720.57,9225010.5,6988.644318181819,23901,Cárcheles,01,82.35,0.9592307692307691,0.25008818342151673,0.064262810971445
2020,3592,2656.0,19805123.42,17985851.73,6771.781524849398,23902,Bedmar y Garcíez,01,82.35,0.9592307692307691,0.25008818342151673,0.061683240703993
2020,3593,4311.0,35139558.38,31124111.74,7219.696529807469,23903,Villatorres,01,82.35,0.9592307692307691,0.25008818342151673,0.06701116354119607
2020,3594,2832.0,17726357.11,15669832.5,5533.1329449152545,23904,Santiago-Pontones,01,82.35,0.9592307692307691,0.25008818342151673,0.04694958815105376
2020,3595,2243.0,16966324.68,15121206.45,6741.509786000891,23905,Arroyo del Ojanco,01,82.35,0.9592307692307691,0.25008818342151673,0.061323160137484845
2020,4458,5453.0,36882805.7,32486712.77,5957.585323675041,29001,Alameda,01,82.35,0.9592307692307691,0.25008818342151673,0.05199842441924515
2020,4459,2366.0,17473917.79,15584452.86,6586.835528317836,29002,Alcaucín,01,82.35,0.9592307692307691,0.25008818342151673,0.05948331887136311
2020,4460,1057.0,7267706.5,6502493.23,6151.83843897824,29003,Alfarnate,01,82.35,0.9592307692307691,0.25008818342151673,0.05430905388636613
2020,4462,6551.0,49618244.31,43083525.75,6576.633452907953,29005,Algarrobo,01,82.35,0.9592307692307691,0.25008818342151673,0.05936196577990266
2020,4464,41868.0,497163502.53,409906458.91,9790.447571176077,29007,Alhaurín de la Torre,01,82.35,0.9592307692307691,0.25008818342151673,0.09759009711220588
2020,4465,26095.0,181088276.99,156432105.13,5994.715659321709,29008,Alhaurín el Grande,01,82.35,0.9592307692307691,0.25008818342151673,0.0524400875943009
2020,4466,1843.0,10989492.71,10046713.45,5451.282392837764,29009,Almáchar,01,82.35,0.9592307692307691,0.25008818342151673,0.04597598061206952
2020,4467,1944.0,18404817.41,15709114.75,8080.820344650206,29010,Almargen,01,82.35,0.9592307692307691,0.25008818342151673,0.07725418105115765
2020,4468,3859.0,24123067.19,21316480.99,5523.835447006996,29011,Almogía,01,82.35,0.9592307692307691,0.25008818342151673,0.046838994956170964
2020,4469,13336.0,95611486.28,83574685.21,6266.84802114577,29012,Álora,01,82.35,0.9592307692307691,0.25008818342151673,0.055677086152632636
2020,4470,2090.0,14896699.22,13268833.19,6348.724014354067,29013,Alozaina,01,82.35,0.9592307692307691,0.25008818342151673,0.0566509963123827
2020,4472,41348.0,429012152.71,359750240.2,8700.547552481377,29015,Antequera,01,82.35,0.9592307692307691,0.25008818342151673,0.08462580001210064
2020,4474,8114.0,71366182.84,61538782.82,7584.27197683017,29017,Archidona,01,82.35,0.9592307692307691,0.25008818342151673,0.07134776720165527
2020,4475,2518.0,20171008.75,17695480.77,7027.593633836378,29018,Ardales,01,82.35,0.9592307692307691,0.25008818342151673,0.06472611080751275
2020,4476,1181.0,9795958.6,8738985.4,7399.6489415749365,29019,Arenas,01,82.35,0.9592307692307691,0.25008818342151673,0.06915168697455462
2020,4477,4112.0,35567029.49,30803430.12,7491.1065466926075,29020,Arriate,01,82.35,0.9592307692307691,0.25008818342151673,0.07023956984864578
2020,4480,7829.0,73921120.89,59103319.24,7549.280781709031,29023,Benahavís,01,82.35,0.9592307692307691,0.25008818342151673,0.07093154897827961
2020,4482,70204.0,765327322.42,630370982.47,8979.131993476156,29025,Benalmádena,01,82.35,0.9592307692307691,0.25008818342151673,0.08793954567553175
2020,4483,1535.0,9404624.37,8503569.7,5539.784820846905,29026,Benamargosa,01,82.35,0.9592307692307691,0.25008818342151673,0.047028711826961424
2020,4484,3030.0,22337239.36,19616241.65,6474.007145214521,29027,Benamocarra,01,82.35,0.9592307692307691,0.25008818342151673,0.058141231840639226
2020,4485,1470.0,9672566.09,8384113.12,5703.47831292517,29028,Benaoján,01,82.35,0.9592307692307691,0.25008818342151673,0.04897583635972172
2020,4488,1805.0,12233186.11,10936372.04,6058.931878116343,29031,"Burgo, El",01,82.35,0.9592307692307691,0.25008818342151673,0.05320393576827933
2020,4489,8301.0,73716502.67,63436778.79,7642.064665702927,29032,Campillos,01,82.35,0.9592307692307691,0.25008818342151673,0.07203520786218272
2020,4490,1704.0,11210385.37,10017363.08,5878.7342018779345,29033,Canillas de Aceituno,01,82.35,0.9592307692307691,0.25008818342151673,0.05106049492835611
2020,4492,1633.0,11964031.9,10573665.72,6474.994317207594,29035,Cañete la Real,01,82.35,0.9592307692307691,0.25008818342151673,0.05815297419387125
2020,4495,27436.0,230966446.03,198370534.24,7230.300854351946,29038,Cártama,01,82.35,0.9592307692307691,0.25008818342151673,0.06713730136263146
2020,4496,3712.0,29109518.54,25044011.69,6746.770390625001,29039,Casabermeja,01,82.35,0.9592307692307691,0.25008818342151673,0.061385734722403947
2020,4497,2532.0,19159198.68,16679054.26,6587.304210110585,29040,Casarabonela,01,82.35,0.9592307692307691,0.25008818342151673,0.05948889381392883
2020,4498,7342.0,62798423.89,53125044.68,7235.772906564968,29041,Casares,01,82.35,0.9592307692307691,0.25008818342151673,0.06720239110427756
2020,4499,23375.0,194377222.53,165489944.86,7079.783737326204,29042,Coín,01,82.35,0.9592307692307691,0.25008818342151673,0.06534690904195783
2020,4500,3450.0,22528645.01,19966796.1,5787.477130434783,29043,Colmenar,01,82.35,0.9592307692307691,0.25008818342151673,0.04997499739061734
2020,4501,1349.0,6529374.76,5893831.24,4369.03724240178,29044,Comares,01,82.35,0.9592307692307691,0.25008818342151673,0.0331027377230533
2020,4502,3866.0,22625048.06,20093911.36,5197.59735126746,29045,Cómpeta,01,82.35,0.9592307692307691,0.25008818342151673,0.04295841185130484
2020,4503,3034.0,22773499.54,19986691.08,6587.571219512194,29046,Cortes de la Frontera,01,82.35,0.9592307692307691,0.25008818342151673,0.05949206987517446
2020,4504,1355.0,9263075.2,8331378.39,6148.61873800738,29047,Cuevas Bajas,01,82.35,0.9592307692307691,0.25008818342151673,0.05427075573126588
2020,4505,1601.0,13471194.95,12044876.5,7523.34572142411,29048,Cuevas del Becerro,01,82.35,0.9592307692307691,0.25008818342151673,0.07062305295013425
2020,4506,3614.0,25247382.14,22575878.9,6246.7844216934145,29049,Cuevas de San Marcos,01,82.35,0.9592307692307691,0.25008818342151673,0.0554384308083476
2020,4508,71925.0,694880279.06,583440053.02,8111.783844560306,29051,Estepona,01,82.35,0.9592307692307691,0.25008818342151673,0.07762249007511231
2020,4510,3198.0,25985661.89,22594158.42,7065.090187617261,29053,Frigiliana,01,82.35,0.9592307692307691,0.25008818342151673,0.06517213012589723
2020,4511,82585.0,658329599.31,553300890.0,6699.774656414603,29054,Fuengirola,01,82.35,0.9592307692307691,0.25008818342151673,0.06082672320731942
2020,4512,2770.0,20892700.44,18133219.64,6546.288678700361,29055,Fuente de Piedra,01,82.35,0.9592307692307691,0.25008818342151673,0.05900101646206157
2020,4513,1595.0,10797215.19,9332383.64,5851.02422570533,29056,Gaucín,01,82.35,0.9592307692307691,0.25008818342151673,0.050730886379336426
2020,4515,2326.0,12953781.66,11542265.8,4962.281083404988,29058,Guaro,01,82.35,0.9592307692307691,0.25008818342151673,0.04015933858152853
2020,4516,3293.0,24572746.51,21584376.56,6554.623917400546,29059,Humilladero,01,82.35,0.9592307692307691,0.25008818342151673,0.059100163639835654
2020,4518,1520.0,12815992.19,10796409.11,7102.900730263157,29061,Istán,01,82.35,0.9592307692307691,0.25008818342151673,0.06562188432350212
2020,4524,577405.0,7074931884.36,5829081716.26,10095.308693655234,29067,Málaga,01,82.35,0.9592307692307691,0.25008818342151673,0.10121640236800795
2020,4525,16849.0,141595229.2,120881362.23,7174.3938649178,29068,Manilva,01,82.35,0.9592307692307691,0.25008818342151673,0.0664722909868497
2020,4526,147958.0,1535951313.63,1265958636.84,8556.20268481596,29069,Marbella,01,82.35,0.9592307692307691,0.25008818342151673,0.08290882623726668
2020,4527,86744.0,772525274.99,650455888.33,7498.569218966154,29070,Mijas,01,82.35,0.9592307692307691,0.25008818342151673,0.07032833789971053
2020,4528,1244.0,7002378.07,6263368.4,5034.862057877814,29071,Moclinejo,01,82.35,0.9592307692307691,0.25008818342151673,0.041022685036011385
2020,4529,5341.0,37663852.27,32988025.06,6176.376158022842,29072,Mollina,01,82.35,0.9592307692307691,0.25008818342151673,0.05460092862202684
2020,4530,2762.0,19962228.35,17277997.21,6255.6108653149895,29073,Monda,01,82.35,0.9592307692307691,0.25008818342151673,0.05554342083998782
2020,4532,21018.0,171363590.21,148532663.09,7066.9265910172235,29075,Nerja,01,82.35,0.9592307692307691,0.25008818342151673,0.06519397403714082
2020,4533,4023.0,37008721.71,31112101.91,7733.557521749938,29076,Ojén,01,82.35,0.9592307692307691,0.25008818342151673,0.07312351004402062
2020,4535,3159.0,21567881.4,19294014.95,6107.633729028174,29079,Periana,01,82.35,0.9592307692307691,0.25008818342151673,0.053783241441933846
2020,4536,9572.0,75239907.96,65054237.21,6796.305600710405,29080,Pizarra,01,82.35,0.9592307692307691,0.25008818342151673,0.06197495315478128
2020,4538,49790.0,682805729.06,556280746.6,11172.539598312915,29082,Rincón de la Victoria,01,82.35,0.9592307692307691,0.25008818342151673,0.11403000109619489
2020,4539,2734.0,15855924.23,14241024.78,5208.86056327725,29083,Riogordo,01,82.35,0.9592307692307691,0.25008818342151673,0.043092387100677955
2020,4540,33624.0,364153779.33,305792490.25,9094.470921068285,29084,Ronda,01,82.35,0.9592307692307691,0.25008818342151673,0.08931149548639852
2020,4542,1614.0,8822742.67,7888534.63,4887.5679244114,29086,Sayalonga,01,82.35,0.9592307692307691,0.25008818342151673,0.03927062991663621
