mun_code,valor_mapa
05197,21148.23
05198,13295.81
05199,6549.95
05200,9541.09
05201,84450.11
05204,126057.91
05205,13298.07
05206,5180.52
05207,111950.29
05208,7440.54
05209,13124.17
05210,14635.24
05211,72354.15
05212,35761.01
05213,16611.63
05214,6263.02
05215,28777.95
05216,27817.36
05217,9963.3
05218,19152.06
05219,7361.27
05220,71606.3
05221,57563.06
05222,22028.11
05224,16537.16
05225,63650.98
05226,11881.84
05227,78907.32
05228,36207.36
05229,12588.12
05230,16385.69
05231,32315.53
05232,13858.13
05233,37429.33
05234,8982.92
05235,24393.35
05236,20316.41
05237,26551.07
05238,132404.21
05239,31210.52
05240,657749.27
05241,609612.32
05242,133573.41
05243,17924.2
05244,8922.82
05245,54702.21
05246,10014.09
05247,39147.2
05249,17020.33
05251,10046.59
05252,9127.32
05253,13503.69
05254,35503.88
05256,20239.57
05257,20796.0
05258,19903.07
05259,22228.06
05260,13972.06
05261,9286.95
05262,56057.93
05263,26761.26
05264,8465.69
05265,11501.87
05266,16503.35
05267,16555.88
05901,41876.18
05902,47039.74
05903,24251.2
05904,25482.58
05905,35365.83
06001,135430.1
06002,936823.83
06003,150764.74
06004,284946.68
06005,330367.82
06006,929012.26
06007,289920.76
06008,118867.69
06009,35103.91
06010,202471.47
06011,6301943.77
06012,642640.66
06013,49942.52
06014,1358667.46
06016,565976.92
06017,49920.65
06018,127878.69
06019,376557.48
06020,354417.87
06021,176590.29
06022,513940.85
06023,894669.24
06024,220725.42
06025,1108729.51
06026,158270.24
06027,131727.54
06028,857038.9
06029,234169.99
06030,22565.61
06031,81360.72
06032,11221.71
06033,231941.62
06034,26164.83
06035,161788.79
06036,1041508.88
06037,353652.43
06038,139835.39
06039,313347.14
06040,207150.44
06041,86905.62
06042,193218.59
06043,106298.84
06044,6620774.87
06045,85037.91
06046,229441.98
06047,159464.57
06048,147449.59
06049,191984.72
06050,855086.19
06051,278933.3
06052,847602.34
06053,111314.24
06054,1235109.61
06055,385242.3
06056,82006.18
06057,96242.79
06058,351744.73
06059,334695.96
06060,1317888.5
06061,194441.04
06062,100300.37
06063,544638.22
06064,152074.24
06065,54470.12
06066,337920.3
06067,364025.05
06068,78374.05
06069,558262.17
06070,1670947.06
06071,44364.5
06072,430510.15
06073,134736.63
06074,1012803.34
06075,86295.79
06076,142552.6
06077,59848.15
06078,90034.13
06079,113612.89
06080,353863.58
06081,196572.99
06082,86056.0
06084,206308.62
06085,635962.45
06086,235708.35
06087,386894.8
06088,2755563.94
06089,111524.43
06090,148082.76
06091,710771.06
06092,101503.0
06093,955102.38
06094,264502.43
06095,2167232.45
06096,35887.58
06097,419148.76
06098,111092.73
06099,218085.18
06100,148793.9
06101,91092.96
06102,179325.81
06103,1045523.48
06104,127238.33
06105,113036.35
06106,76047.65
06107,284538.35
06108,419101.34
06109,723764.21
06110,27357.14
06111,109645.44
06112,77025.73
06113,518722.28
06114,20791.22
06115,213092.77
06116,287880.24
06117,260792.69
06118,34998.47
06119,133210.65
06120,632404.44
06121,656773.15
06122,1433477.12
06123,964378.07
06124,322449.98
06125,283991.52
06126,411335.99
06127,517286.21
06128,953177.07
06129,133609.52
06130,35812.77
06131,184782.62
06132,161059.15
06133,348290.27
06134,101541.26
06135,213662.4
06136,295986.25
06137,163552.82
06138,203192.61
06139,101850.58
06140,129077.64
06141,345056.6
06142,46060.85
06143,701633.6
06144,97525.94
06145,161004.25
06146,192283.35
06147,65323.49
06148,187331.84
06149,2297724.71
06150,151539.79
06151,199309.48
06152,243207.94
06153,4706010.01
06154,602530.51
06155,360408.11
06156,239332.32
06157,72725.19
06158,2782989.74
06159,447038.95
06160,550307.36
06161,52338.86
06162,530988.99
06901,445863.23
06902,316062.52
06903,347771.91
07001,873413.84
07002,1596147.84
07003,3625587.4
07004,859752.08
07005,1970412.46
07006,1253829.95
07007,87206.86
07008,1228695.7
07009,148799.93
07010,1045673.94
07011,10443079.95
07012,384689.44
07013,1642477.37
07014,1866170.26
07015,5332727.45
07016,558207.77
07017,178299.4
07018,122104.22
07019,41211.21
07020,672551.55
07021,50842.01
07022,2757852.33
07023,699815.91
07024,1947835.33
07025,97500.69
07026,9729005.18
07027,5322246.12
07028,183111.19
07029,918985.97
07030,333791.63
07031,6425883.06
07032,5208409.29
07033,7154661.17
07034,189079.48
07035,300196.38
07036,6058703.03
07037,991524.78
07038,385888.33
07039,1144929.14
07041,397172.52
07042,2674450.93
07043,905667.95
07044,2043903.83
07045,289181.59
07046,4227510.41
07047,446110.61
07048,4197109.1
07049,272197.64
07050,928620.25
07051,1436171.34
07052,1293573.06
07053,237496.55
07054,6228073.43
07055,2068012.95
07056,981502.17
07057,2158239.25
07058,545056.79
07059,836457.89
07060,513712.24
07061,2403485.12
07062,1858508.11
07063,330781.19
07064,1299162.61
07065,408049.66
07901,130593.89
07902,242682.49
08001,2028202.7
08002,34910.56
08003,1642486.86
08004,44971.5
08005,1372013.7
08006,2536598.22
08007,1414019.65
08008,30493.14
08009,1992991.65
08010,874823.89
08011,342106.29
08012,322709.96
08013,246256.35
08014,372855.1
08016,324909.98
08017,557666.61
08018,477561.28
08020,1082919.07
08021,14107.97
08022,2673922.98
08023,1515570.33
08024,82077.41
08025,293858.71
08026,42111.26
08027,147840.44
08028,199136.48
08029,750675.48
08030,1184023.21
08031,524798.73
08032,441166.54
08033,2731065.5
08034,147949.56
08035,3106728.57
08036,28786.3
08037,371145.06
08038,259218.45
08039,83008.05
08040,2384343.7
08041,2664751.65
08042,430108.03
08043,664819.93
08044,959694.18
08045,15068.65
08046,2908042.32
08047,830746.37
08048,118239.31
08049,237463.14
08050,24073.48
08051,4164079.36
08052,27135.16
08053,502791.49
08054,2156513.61
08055,106966.91
08056,11576899.63
08057,9890.46
08058,344292.1
08059,63940.24
08060,29489.77
08061,278669.11
08062,175938.95
08063,80494.96
08064,380080.77
08065,243266.22
08066,268856.92
08067,1229082.89
08068,1496630.35
08069,671292.75
08070,50791.01
08071,49397.65
08072,2445166.18
08074,2525779.72
08075,864054.56
08076,3928644.22
08077,8424691.98
08078,44848.39
08079,61138.38
08080,7074.24
08081,67697.0
08082,217552.04
08083,312697.31
08084,208054.63
08085,202630.76
08086,3300484.58
08087,30846.7
08088,2533898.38
08089,8293933.98
08090,25117.6
08091,1165958.3
08092,751954.26
08093,4078.56
08094,297082.5
08095,10750.03
08096,12000988.6
08097,212903.57
08098,450041.33
08099,142757.45
08100,366956.6
08102,7234221.22
08103,133037.11
08104,138193.91
08105,2432335.13
08106,1607415.17
08107,2412902.93
08108,1115527.15
08109,36357.45
08110,3085278.85
08111,40035.98
08112,3567211.2
08114,5444554.84
08115,773735.85
08116,114073.04
08117,484041.78
08118,4044894.83
08119,1363100.05
08120,1455207.84
08122,345405.41
08123,4334804.05
08124,10434074.46
08125,6486522.7
08126,1747138.99
08127,430201.63
08128,100711.82
08129,86606.19
08130,19325.93
08131,133475.51
08132,72020.75
08133,23791.89
08134,166239.29
08135,1539615.12
08136,2891570.88
08137,47318.18
08138,986937.74
08139,32173.44
08140,922575.27
08141,980574.37
08142,21476.74
08143,540737.76
08144,133011.91
08145,565100.0
08146,265159.82
08147,4393277.58
08148,567956.49
08149,176908.66
08150,41771.18
08151,88072.72
08152,19743.13
08153,97610.76
08154,127332.3
08155,1590812.69
08156,2389815.26
08157,1806516.25
08158,643258.01
08159,3161744.25
08160,61973.02
08161,2355775.49
08162,428973.54
08163,4527598.66
08164,173376.41
08165,341789.89
08166,176755.31
08167,1396258.54
08168,79222.25
08169,12505814.25
08170,82320.52
08171,398843.76
08172,5290126.05
08174,77151.72
08175,626798.7
08176,28861.03
08177,14472.7
08178,73784.72
08179,107724.2
08180,6616579.11
08181,1741959.94
08182,536455.03
08183,998536.33
08184,14484806.56
08185,31934.94
08188,30441.36
08189,28442.61
08190,41514.66
08191,1113444.15
08192,1224564.02
08193,219507.06
08194,6304269.7
08195,15169.25
08196,5048642.67
08197,1769184.14
08198,975967.32
08199,133115.83
08201,82672.35
08202,2942311.55
08203,551946.82
08204,581981.57
08206,149040.84
08207,382646.63
08208,1301729.14
08209,1378927.31
08210,895282.53
08211,7692663.46
08212,95594.58
08213,1364725.73
08214,1474842.54
08215,534146.11
08216,3674.22
08217,6106122.53
08218,1714573.09
08219,3721757.28
08220,439291.81
08221,2826483.91
08222,366127.66
08223,340511.0
08224,166112.1
08225,17436.72
08226,167847.73
08227,443773.91
08228,56997.41
08229,97770.39
08230,1698196.89
08231,5184426.77
08232,345323.43
08233,341804.02
08234,649055.42
08235,886269.66
08236,341157.22
08237,325250.62
08238,3119132.7
08239,105868.46
08240,2154411.4
08241,12788.25
08242,44113.01
08243,25523.32
08244,1305586.66
08246,345196.41
08247,184181.96
08248,1150664.7
08249,56686.98
08250,1553275.88
08251,1329146.31
08252,5845078.33
08253,24907.51
08254,347434.79
08255,32397.81
08256,120418.86
08257,19066.01
08258,151249.02
08259,1480115.11
08260,4625635.48
08261,547300.2
08262,1568330.8
08263,5019010.33
08264,1001884.35
08265,304903.55
08266,10544686.86
08267,1452072.69
08268,188943.58
08269,526216.55
08270,5588345.69
08271,14495.77
08272,25026.06
08273,450753.7
08274,1006424.38
08275,46881.28
08276,47617.38
08277,24117.3
08278,1043324.7
08280,20098.68
08281,1060373.91
08282,1338483.63
08283,1374016.24
08284,2689419.35
08285,2215242.47
08286,588964.44
08287,213428.12
08288,352296.5
08289,955488.22
08290,299225.81
08291,1057635.72
08292,218446.45
08293,40149.57
08294,403932.4
08295,2440607.23
08296,425063.86
08297,26344.23
08298,7305170.08
08299,69285.84
08300,1269965.27
08301,12260566.59
08302,1971670.05
08303,50344.77
08304,164501.42
08305,7023940.03
08306,102317.11
08307,12981055.54
08308,32927.64
08901,43703.62
08902,836613.12
08903,35974.32
08904,2607233.56
08905,458235.3
09001,4571.32
09003,34690.62
09006,8789.43
09007,9508.18
09009,30552.09
09010,4565.57
09011,11729.39
09012,15269.17
09013,7007.32
09014,24287.38
09016,16240.86
09017,17908.26
09018,5798265.68
09019,25917.84
09020,51238.91
09021,10137.2
09022,12885.96
09023,198782.96
09024,27225.11
09025,25407.55
09026,64712.77
09027,7400.58
09029,27154.11
09030,19164.5
09032,18098.93
09033,13445.8
09034,47447.99
09035,53207.55
09036,4206.87
09037,15981.29
09038,21368.09
09039,11070.74
09041,4836.57
09043,31698.83
09044,7671.07
09045,42348.16
09046,5397.74
09047,11201.12
09048,288151.61
09050,10381.43
09051,26638.44
09052,4627.23
09054,14430.05
09055,11276.0
09056,1207793.47
09057,26159.73
09058,71475.47
09060,26467.34
09061,26654.2
09062,6817.83
09063,36485.11
09064,65178.7
09065,27094.99
09066,8892.39
09067,76823.47
09068,4411.55
09070,5395.19
09071,6231.82
09072,57288.97
09073,168706.14
09074,150038.06
09075,22035.19
09076,3829.18
09077,4443.98
09078,5309.5
09079,8890.47
09082,6016.14
09083,5339.55
09084,28001.94
09085,86330.01
09086,117321.49
09088,10385.04
09090,9483.55
09091,120293.04
09093,26309.84
09094,6875.83
09095,14630.36
09098,86770.78
09100,7041.93
09101,13216.58
09102,5255.0
09103,38634.48
09104,8362.33
09105,15356.99
09108,66825.82
09109,165422.7
09110,11843.62
09112,17530.78
09113,90288.1
09114,13521.27
09115,13211.14
09117,17030.41
09119,7575.17
09120,6654.58
09122,13321.81
09123,6157.84
09124,266767.9
09125,99023.4
09127,8540.93
09128,14697.21
09129,18766.16
09130,14341.91
09131,79315.4
09132,27031.25
09133,6734.45
09134,41939.68
09135,6726.69
09136,33387.1
09137,31045.48
09138,14444.93
09139,15617.76
09140,22052.48
09141,111090.66
09143,4251.83
09144,8710.55
09148,16978.11
09149,6173.99
09151,91413.47
09152,46803.54
09154,23303.7
09155,3885.84
09159,12413.22
09160,16308.6
09162,20142.14
09163,100156.39
09164,30742.21
09166,16901.54
09167,8038.34
09168,54122.46
09169,16960.58
09170,32111.5
09172,20793.21
09173,18898.03
09174,142190.4
09175,18937.23
09176,9652.14
09177,200354.02
09178,9126.84
09179,6186.11
09180,19865.55
09181,50166.13
09182,13293.08
09183,7899.5
09184,649.99
09189,19686.92
09190,13851.0
09191,5863.96
09192,8704.41
09194,398520.89
09195,9301.67
09196,23737.75
09197,24847.74
09198,18358.26
09199,13721.29
09200,7964.84
09201,4576.7
09202,3068.34
09206,9225.39
09208,42324.87
09209,971516.0
09211,259444.17
09213,55857.13
09214,111916.4
09215,62259.27
09216,71426.86
09217,55430.74
09218,67499.61
09219,6612706.41
09220,11072.07
09221,82390.86
09223,6759.04
09224,28446.06
09225,14009.42
09226,9165.57
09227,26062.81
09228,28867.47
09229,31653.92
09230,4546.72
09231,10550.92
09232,25516.44
09235,29337.81
09236,5770.49
09238,157997.43
09239,10047.58
09241,34492.51
09242,14244.54
09243,11643.71
09244,6328.47
09246,101126.23
09247,4812.95
09248,9517.64
09249,8358.13
09250,50105.77
09251,75350.44
09253,19636.18
09255,12380.5
09256,61376.98
09257,16138.96
09258,24906.21
09259,38115.18
09261,82128.78
09262,25590.16
09265,5610.19
09266,13615.15
09267,19635.34
09268,16299.07
09269,5496.57
09270,26986.44
09272,55692.99
09273,10475.11
09274,196605.52
09275,30198.53
09276,73672.22
09277,18306.29
09279,35634.49
09280,4994.28
09281,25677.92
09283,8050.51
09287,35654.3
09288,16697.98
09289,272367.07
09292,14116.42
09294,21321.61
09295,8628.49
09297,56013.8
09298,14833.9
09301,105601.87
09302,16456.01
09303,17162.09
09304,29485.73
09306,19308.53
09307,17486.58
09308,10293.84
09309,55020.11
09310,1741.11
09311,9669.83
09312,17080.51
09314,14458.26
09315,73319.55
09316,11994.42
09317,2208.09
09318,7765.73
09321,340944.69
09323,10357.81
09325,30593.18
09326,23723.9
09327,4352.33
09328,10207.68
09329,19318.95
09330,292911.54
09332,26222.44
09334,8603.36
09335,11690.72
09337,22152.43
09338,41362.48
09339,21811.31
09340,10299.39
09343,14932.41
09345,24709.65
09346,13873.83
09347,22014.14
09348,21971.39
09350,85532.47
09351,8970.26
09352,18372.02
09353,15463.42
09354,5587.54
09355,16741.21
09356,8156.21
09358,43428.33
09360,4701.18
09361,18064.14
09362,34048.06
09363,168359.48
09365,5525.93
09366,12830.65
09368,3649.36
09369,77060.61
09372,43339.94
09373,69063.33
09374,19738.01
09375,6055.96
09377,125410.47
09378,4779.28
09380,13785.23
09381,5545.13
09382,4087.56
09384,51267.27
09386,11167.92
09387,20258.9
09388,4274.57
09389,10186.92
09390,104282.27
09391,69762.93
09392,8086.4
09394,128583.67
09395,21835.32
09396,22268.19
09398,11705.41
09400,56977.81
09403,14908.54
09405,21027.74
09406,51978.75
09407,3906.52
09408,6756.63
09409,21142.69
09410,546721.4
09411,25775.57
09412,161353.35
09413,68300.84
09414,28071.35
09415,45952.16
09416,10963.86
09417,6619.35
09418,13024.45
09419,11994.18
09421,40116.47
09422,2900.87
09423,4580.08
09424,6579.75
09425,89077.5
09427,223018.67
09428,17908.13
09429,10611.03
09430,2916.06
09431,18508.33
09432,32461.89
09433,9376.34
09434,235285.0
09437,47723.57
09438,100144.35
09439,174050.89
09440,15833.96
09441,9672.92
09442,68184.4
09443,29217.38
09444,11429.47
09445,6256.26
09446,1397.35
09447,6061.47
09448,33652.09
09449,15219.33
09450,4941.93
09451,41193.33
09454,6776.59
09455,7765.66
09456,20699.64
09458,79225.6
09460,28105.29
09463,42069.32
09464,7028.89
09466,19130.83
09467,11197.63
09471,30880.77
09472,9091.75
09473,14022.77
09476,9010.06
09478,8104.45
09480,15842.57
09482,4341.22
09483,36679.05
09485,9749.45
09901,66193.02
09902,70991.63
09903,708708.35
09904,79591.58
09905,67678.31
09906,189696.01
09907,271359.85
09908,88032.51
10001,47658.3
10002,64800.89
10003,85865.38
10004,116816.52
10005,152014.79
10006,204670.85
10007,108038.56
10008,216684.21
10009,47908.92
10010,496788.55
10011,92258.5
10012,98152.98
10013,50108.36
10014,323136.87
10015,115284.6
10016,72151.21
10017,143156.07
10018,297692.28
10019,259897.3
10020,300629.81
10021,1031228.81
10022,71442.86
10023,141318.75
10024,104771.85
10025,62703.06
10026,82246.91
10027,14198.06
10028,18493.96
10029,87550.13
10030,76435.37
10031,27180.22
10032,366271.97
10033,64935.16
10034,63707.49
10035,347017.33
10036,49992.88
10038,14845.51
10039,69737.77
10040,85433.93
10041,169407.13
10042,8014.07
10043,174264.12
10044,243804.94
10045,165111.02
10046,32999.62
10047,191219.08
10048,39374.75
10049,661080.75
10050,217088.68
10051,73670.85
10052,28867.24
10053,58399.2
10054,81751.97
10055,132588.63
10056,97879.05
10057,23357.04
10058,277153.76
10059,72416.91
10060,163142.91
10061,281831.97
10062,67790.33
10063,30384.39
10064,267058.61
10065,24909.27
10066,36012.68
10067,2173883.8
10068,130838.12
10069,144710.92
10070,110154.87
10071,21728.01
10072,145149.6
10073,135277.02
10075,43398.99
10076,150813.58
10077,135430.5
10078,85785.21
10079,140611.64
10080,67671.73
10081,16269.25
10082,341516.32
10083,15414.6
10084,275503.79
10085,55447.7
10086,63077.83
10087,291202.51
10088,39975.76
10089,332939.77
10090,78055.41
10091,60937.24
10092,48745.26
10093,77215.99
10094,42363.77
10095,66215.7
10096,586860.84
10097,16411.97
10098,67163.2
10099,137574.17
10100,131673.93
10101,42914.56
10102,93117.76
10103,80375.21
10104,1129979.18
10105,429982.4
10106,23912.44
10107,185541.58
10108,28046.14
10109,370123.47
10110,399591.97
10111,246790.82
10112,282075.36
10113,412272.45
10114,204938.56
10115,661853.05
10116,666398.34
10117,38682.9
10118,47099.38
10119,117415.46
10120,24524.37
10121,1659065.28
10122,41111.61
10123,102520.22
10124,131197.05
10125,174256.44
10126,299191.1
10127,935368.4
10128,1187559.64
10129,81877.1
10130,281050.3
10131,2787852.21
10132,67322.95
10133,215240.79
10134,94046.69
10135,234204.04
10136,45541.79
10137,63577.07
10138,88398.08
10139,21275.1
10140,197529.18
10141,43345.03
10142,138180.26
10143,24913.74
10144,191933.57
10145,25660.79
10146,268172.6
10147,219949.52
10148,7046678.9
10149,81323.35
10150,66899.98
10151,39481.76
10152,74906.87
10153,62318.86
10154,34153.69
10155,255755.36
10156,14999.44
10157,44910.51
10158,56368.77
10159,49592.91
10160,35202.13
10161,11228.42
10162,107525.76
10163,39902.54
10164,135527.03
10165,50321.95
10166,50217.54
10167,63657.6
10168,48188.79
10169,93087.92
10170,39137.96
10171,54296.32
10172,111588.27
10173,139975.13
10174,29726.87
10175,226977.27
10176,65714.54
10177,334447.26
10178,162732.17
10179,50697.43
10180,1479115.35
10181,153608.27
10182,27536.29
10183,174775.27
10184,131996.91
10185,101960.58
10186,171790.37
10187,76968.42
10188,90805.17
10189,472101.8
10190,88467.04
10191,99718.53
10192,131757.23
10193,326718.16
10194,85020.83
10195,1495410.58
10196,46098.4
10197,18900.03
10198,243329.82
10199,27991.05
10200,61609.46
10201,31708.63
10202,112978.47
10203,992549.23
