mun_code,valor_mapa
07039,1372176.85
07041,502009.98
07042,3136016.45
07043,1064944.35
07044,2703235.88
07045,341257.62
07046,5696664.91
07047,562562.66
07048,5574990.68
07049,349543.42
07050,1300645.39
07051,1818633.19
07052,1363152.66
07053,254067.07
07054,7706801.51
07055,2462713.35
07056,1369994.82
07057,2699676.38
07058,668042.25
07059,843312.39
07060,639442.81
07061,2739911.35
07062,2316356.37
07063,347268.1
07064,1468391.03
07065,559111.18
07901,143795.86
07902,260562.07
08001,2536635.61
08002,58432.67
08003,1633121.84
08004,46239.92
08005,1706118.29
08006,3120336.62
08007,1742095.53
08008,37552.87
08009,2449909.29
08010,1080495.09
08011,413373.03
08012,380139.31
08013,298924.77
08014,445388.57
08016,368804.88
08017,665863.35
08018,457355.93
08020,1408003.02
08021,9458.4
08022,3184920.42
08023,1829162.98
08024,63157.01
08025,310315.31
08026,47722.26
08027,167626.05
08028,203574.51
08029,653105.55
08030,1431880.31
08031,553694.71
08032,554190.07
08033,3483807.49
08034,173895.8
08035,3693892.45
08036,27437.8
08037,443337.72
08038,322065.57
08039,93619.34
08040,2852078.13
08041,3331665.63
08042,551601.17
08043,848418.43
08044,1133178.89
08045,15686.46
08046,3525653.64
08047,815869.98
08048,137376.16
08049,253735.93
08050,28941.87
08051,5173380.66
08052,21198.04
08053,607142.8
08054,2590068.62
08055,133345.95
08056,14359941.98
08057,10084.92
08058,415634.21
08059,78683.61
08060,24217.78
08061,349915.07
08062,246745.57
08063,108166.39
08064,452794.13
08065,278936.47
08066,338883.46
08067,1368112.94
08068,1843896.04
08069,636550.11
08070,50519.08
08071,56260.72
08072,2980881.4
08074,3215126.55
08075,1100680.53
08076,4771947.0
08077,9943237.69
08078,44650.62
08079,73882.62
08080,6779.45
08081,84018.91
08082,270853.36
08083,398722.29
08084,266505.04
08085,236177.5
08086,4457649.63
08087,24438.46
08088,3198840.59
08089,9986667.47
08090,28604.38
08091,1483979.35
08092,867261.93
08093,3547.93
08094,378456.97
08095,9635.21
08096,14891355.33
08097,216309.78
08098,540625.29
08099,162428.64
08100,449903.93
08102,8821637.03
08103,149053.65
08104,159571.64
08105,2870318.8
08106,1971936.47
08107,3014799.74
08108,1086523.19
08109,42921.87
08110,3747790.11
08111,48398.34
08112,4327225.9
08113,18095670.38
08114,6368522.66
08115,902086.21
08116,109127.43
08117,567842.22
08118,4503656.87
08119,1786499.47
08120,1819452.53
08122,424264.8
08123,5407810.9
08124,12370540.18
08125,6918990.46
08126,2223561.53
08127,508684.59
08128,97269.6
08129,94266.9
08130,26916.94
08131,186477.42
08132,78557.5
08133,25706.48
08134,199771.96
08135,1836954.37
08136,3528103.24
08137,60947.09
08138,1282965.92
08139,41380.27
08140,1137524.31
08141,1184609.44
08142,26050.73
08143,637159.04
08144,138922.06
08145,689037.32
08146,311062.21
08147,5204981.71
08148,706842.23
08149,209392.91
08150,51411.27
08151,96322.87
08152,26851.68
08153,107831.76
08154,160490.85
08155,1912722.15
08156,2893904.12
08157,2220567.94
08158,760877.58
08159,3881127.71
08160,67664.28
08161,2674670.4
08162,506267.49
08163,5668995.79
08164,187497.25
08165,310682.01
08166,192138.59
08167,1722183.04
08168,98264.13
08169,14695854.2
08170,82459.5
08171,465537.87
08172,6128184.74
08174,91302.77
08175,650489.46
08176,34769.36
08177,8797.29
08178,108699.68
08179,136462.51
08180,8489157.11
08181,1808586.98
08182,661142.22
08183,1222761.78
08184,16264013.45
08185,42166.6
08188,24351.24
08189,22374.75
08190,41860.89
08191,1318391.69
08192,1470429.34
08193,254982.01
08194,7855609.57
08195,14806.72
08196,5547060.14
08197,2128910.09
08198,1091482.61
08199,156822.56
08201,98427.35
08202,3830809.43
08203,637638.11
08204,725092.52
08206,144298.13
08207,492151.74
08208,1635700.61
08209,1707356.61
08210,1173188.4
08211,8575781.48
08212,104440.81
08213,1719235.29
08214,1824519.78
08215,612883.11
08216,5384.5
08217,7709140.66
08218,2108412.72
08219,4596398.15
08220,531379.02
08221,3561980.61
08222,344736.84
08223,408912.55
08224,179676.06
08225,19620.32
08226,211730.01
08227,546465.73
08228,57144.68
08229,107602.99
08230,1985305.17
08231,6550203.59
08232,375364.98
08233,402682.79
08234,804072.73
08235,1104259.35
08236,354308.47
08237,392563.82
08238,3694343.13
08239,119630.58
08240,2606706.32
08241,14017.63
08242,45498.77
08243,33710.46
08244,1607067.91
08246,396885.08
08247,232869.66
08248,1420588.75
08249,67116.01
08250,1942424.51
08251,1647727.5
08252,6177867.13
08253,27200.78
08254,343378.64
08255,30375.22
08256,133494.82
08257,18427.74
08258,179254.27
08259,1803943.01
08260,6182261.82
08261,684620.94
08262,1855621.34
08263,6469159.28
08264,1235183.51
08265,371574.47
08266,12664759.16
08267,1830768.2
08268,198454.4
08269,614948.31
08270,6630431.82
08271,14113.2
08272,35529.2
08273,532596.64
08274,1188854.73
08275,57559.79
08276,55802.21
08277,28251.88
08278,1256478.64
08280,15197.87
08281,1281661.87
08282,1680293.67
08283,1660951.8
08284,3417070.09
08285,2897740.32
08286,643158.23
08287,256306.33
08288,423782.18
08289,1078626.69
08290,317168.16
08291,1357897.74
08292,244266.57
08293,41049.85
08294,423985.66
08295,2956475.9
08296,486166.05
08297,31302.67
08298,9669841.68
08299,75612.66
08300,1675135.98
08301,14965993.22
08302,2392750.35
08303,52565.21
08304,165257.26
08305,8571660.97
08306,127745.41
08307,15431193.45
08308,31742.46
08901,49441.87
08902,1063985.95
08903,39165.5
08904,3112862.53
08905,431878.24
09001,5264.14
09003,35054.86
09006,9430.07
09007,9942.8
09009,35058.9
09010,5296.93
09011,13660.78
09012,16768.54
09013,8821.55
09014,33364.83
09016,17874.68
09017,23499.94
09018,6940535.05
09019,29269.94
09020,51108.94
09021,10151.13
09022,12049.59
09023,283788.15
09024,33237.78
09025,24406.24
09026,69757.54
09027,8398.77
09029,27261.88
09030,21828.11
09032,19792.41
09033,13609.93
09034,53599.02
09035,55088.8
09036,5985.32
09037,18000.41
09038,23092.72
09039,11481.18
09041,6043.72
09043,34366.64
09044,9325.71
09045,48722.14
09046,4305.78
09047,10495.45
09048,294568.25
09050,9409.04
09051,32355.96
09052,4752.91
09054,15709.44
09055,9895.36
09056,1265571.91
09057,30272.05
09058,93019.74
09060,22939.51
09061,28536.48
09062,6508.32
09063,41097.75
09064,69292.48
09065,31779.13
09066,9779.28
09067,75073.51
09068,4236.59
09070,5551.91
09071,6868.16
09072,73640.38
09073,220271.01
09074,187037.3
09075,19271.1
09076,4488.56
09077,5199.37
09078,6012.82
09079,8325.21
09082,5989.89
09083,5273.86
09084,29373.64
09085,103566.5
09086,133109.95
09088,10860.59
09090,9293.84
09091,136956.81
09093,31209.42
09094,9214.32
09095,22991.35
09098,93179.68
09100,10008.38
09101,12592.05
09102,5184.02
09103,37781.05
09104,7210.9
09105,16787.2
09108,93008.82
09109,223210.98
09110,12565.43
09112,18702.41
09113,96933.3
09114,14956.98
09115,15876.84
09117,23455.84
09119,8269.53
09120,6433.54
09122,16441.44
09123,8366.84
09124,279538.06
09125,98063.87
09127,9359.03
09128,16439.42
09129,15425.83
09130,11389.21
09131,110920.77
09132,32410.23
09133,7814.61
09134,46683.1
09135,8107.11
09136,39294.78
09137,39452.53
09138,15783.58
09139,17776.05
09140,20250.77
09141,131184.72
09143,4977.18
09144,7416.32
09148,18980.74
09149,7272.17
09151,98171.57
09152,61008.53
09154,23709.21
09155,5485.99
09159,12896.07
09160,15124.72
09162,24054.86
09163,107474.41
09164,30706.84
09166,16884.84
09167,9952.06
09168,59558.91
09169,20408.47
09170,40093.98
09172,31847.96
09173,22526.84
09174,152859.31
09175,19499.65
09176,10906.53
09177,231218.68
09178,6829.52
09179,6615.65
09180,26516.89
09181,47682.41
09182,13580.47
09183,8086.2
09184,1217.84
09189,22044.33
09190,14746.81
09191,5433.34
09192,9496.57
09194,427468.48
09195,9630.41
09196,23966.34
09197,28189.6
09198,18766.36
09199,17068.76
09200,10106.38
09201,4662.16
09202,3817.0
09206,9877.27
09208,33800.03
09209,1124222.98
09211,268548.34
09213,49643.52
09214,121137.19
09215,69980.07
09216,71233.34
09217,63342.01
09218,75957.13
09219,7397997.31
09220,11699.56
09221,114234.26
09223,7610.65
09224,30284.66
09225,14227.97
09226,9164.17
09227,25173.18
09228,28507.17
09229,37986.2
09230,5740.59
09231,9757.11
09232,25571.77
09235,30550.57
09236,6097.91
09238,169996.84
09239,9457.47
09241,57275.16
09242,12753.83
09243,12358.72
09244,8361.29
09246,117545.38
09247,4586.32
09248,13487.03
09249,8917.12
09250,48077.63
09251,77834.68
09253,19873.2
09255,15167.5
09256,89610.19
09257,16208.17
09258,30690.08
09259,44686.86
09261,93077.02
09262,29483.54
09265,9196.14
09266,17492.05
09267,19473.24
09268,16126.0
09269,5657.48
09270,29422.93
09272,52503.41
09273,10916.41
09274,202873.94
09275,26350.05
09276,85189.15
09277,18743.77
09279,38460.49
09280,4621.39
09281,26433.99
09283,7587.82
09287,43083.91
09288,20807.9
09289,272593.25
09292,13246.35
09294,19444.5
09295,8750.5
09297,67505.85
09298,13704.11
09301,132631.81
09302,17355.21
09303,17960.15
09304,36144.77
09306,17510.5
09307,20732.64
09308,10660.87
09309,56308.18
09310,2601.19
09311,10613.52
09312,17386.31
09314,15579.45
09315,89008.38
09316,18083.23
09317,3123.97
09318,9820.94
09321,366310.09
09323,11436.69
09325,30598.28
09326,31638.81
09327,5654.53
09328,11957.82
09329,22076.46
09330,327723.05
09332,35620.43
09334,9114.75
09335,14434.55
09337,26448.63
09338,47923.39
09339,24259.82
09340,12929.73
09343,18247.27
09345,26502.68
09346,15934.97
09347,24076.4
09348,23974.58
09350,86695.53
09351,10847.52
09352,17791.15
09353,16779.84
09354,6319.15
09355,14379.39
09356,7749.88
09358,45847.21
09360,3950.49
09361,20129.64
09362,40733.89
09363,165551.19
09365,5413.67
09366,12346.6
09368,4823.71
09369,82602.5
09372,45418.11
09373,71882.48
09374,19095.67
09375,7389.15
09377,139110.21
09378,5456.09
09380,13686.3
09381,6062.7
09382,4314.99
09384,58267.72
09386,11305.37
09387,21655.61
09388,5607.74
09389,11689.91
09390,105397.61
09391,76630.94
09392,9145.27
09394,132615.12
09395,23119.82
09396,28341.62
09398,13384.15
09400,63057.66
09403,18171.4
09405,24586.48
09406,57853.39
09407,4532.12
09408,7335.16
09409,23757.76
09410,629954.87
09411,28096.6
09412,175113.19
09413,81354.85
09414,30737.16
09415,53842.37
09416,11660.04
09417,7031.4
09418,14455.05
09419,12236.66
09421,44073.04
09422,5569.49
09423,4700.32
09424,6820.61
09425,84505.9
09427,249188.17
09428,19023.32
09429,9950.53
09430,4303.85
09431,21115.22
09432,33149.62
09433,10670.51
09434,298353.45
09437,48998.96
09438,119079.86
09439,229878.3
09440,14134.99
09441,15977.05
09442,75947.03
09443,27523.85
09444,10567.54
09445,7506.76
09446,1996.7
09447,7721.57
09448,36316.28
09449,19991.4
09450,4524.94
09451,48976.15
09454,7632.28
09455,8538.47
09456,26938.93
09458,106402.17
09460,31860.14
09463,51972.7
09464,7319.74
09466,19387.47
09467,12092.47
09471,30680.89
09472,9147.39
09473,14772.21
09476,12651.25
09478,8537.92
09480,19095.69
09482,5754.13
09483,36420.66
09485,11032.98
09901,64011.64
09902,80670.1
09903,721755.81
09904,87104.71
09905,75234.47
09906,244733.8
09907,347943.86
09908,94217.14
10001,59074.39
10002,70906.97
10003,97935.95
10004,133785.71
10005,164745.66
10006,230493.37
10007,116672.54
10008,242309.57
10009,56399.58
10010,490412.11
10011,101568.66
10012,98367.58
10013,55510.54
10014,355929.32
10015,126619.59
10016,90319.9
10017,147236.32
10018,323100.8
10019,329770.16
10020,337124.47
10021,1171568.42
10022,77561.66
10023,153921.67
10024,125946.43
10025,69168.66
10026,125784.79
10027,15646.0
10028,16497.55
10029,84739.74
10030,82594.45
10031,30143.25
10032,346986.48
10033,72958.53
10034,62000.62
10035,381192.27
10036,56164.91
10038,14698.99
10039,74402.93
10040,90037.95
10041,216224.1
10042,13458.98
10043,158611.47
10044,280044.76
10045,179858.38
10046,36281.36
10047,220125.73
10048,35106.31
10049,773642.52
10050,203034.21
10051,76750.86
10052,29338.09
10053,57564.25
10054,96890.26
10055,151489.92
10056,102238.98
10057,22590.19
10058,312568.31
10059,65684.1
10060,179970.16
10061,315290.49
10062,72545.96
10063,31463.49
10064,292802.51
10065,35922.18
10066,37572.67
10067,2532456.84
10068,149103.85
10069,148503.02
10070,117893.31
10071,19862.9
10072,160073.79
10073,165981.03
10075,44250.36
10076,174388.82
10077,144965.16
10078,70975.54
10079,167458.38
10080,74404.9
10081,22387.19
10082,356672.33
10083,16359.62
10084,277523.0
10085,72531.29
10086,66951.96
10087,319707.41
10088,35905.78
10089,316678.3
10090,84709.62
10091,65988.22
10092,49356.01
10093,83190.73
10094,48012.01
10095,68145.04
10096,669512.73
10097,19064.32
10098,70440.81
10099,135879.95
10100,157867.01
10101,47113.67
10102,101601.45
10103,87889.24
10104,1378749.65
10105,485381.84
10106,24422.92
10107,212340.47
10108,33128.71
10109,365812.92
10110,457568.87
10111,265114.72
10112,317214.07
10113,454328.48
10114,251327.44
10115,762019.65
10116,803473.79
10117,38500.07
10118,53127.83
10119,118626.62
10120,27047.25
10121,1922273.87
10122,42958.67
10123,116424.45
10124,140779.48
10125,173672.24
10126,300186.63
10127,1122169.72
10128,1354072.05
10129,83334.43
10130,362870.24
10131,3259359.09
10132,69003.9
10133,246073.91
10134,107334.34
10135,243083.29
10136,60617.59
10137,83130.34
10138,102751.47
10139,15488.92
10140,234207.22
10141,51458.42
10142,160571.87
10143,25882.57
10144,209481.6
10145,25867.48
10146,320513.29
10147,270336.16
10148,8442606.28
10149,92598.27
10150,70486.05
10151,37426.03
10152,89353.82
10153,60442.75
10154,39887.88
10155,264333.68
10156,15238.84
10157,47204.49
10158,62190.3
10159,52361.7
10160,50251.91
10161,15017.95
10162,109696.79
10163,55281.0
10164,136256.92
10165,52443.0
10166,57210.21
10167,68086.97
10168,54101.68
10169,95792.91
10170,44669.64
10171,64231.97
10172,128723.39
10173,165308.19
10174,34024.94
10175,259237.03
10176,69458.79
10177,377472.51
10178,160325.14
10179,53745.74
10180,1560661.76
10181,148002.06
10182,25824.81
10183,202983.65
10184,159235.87
10185,120074.94
10186,197075.49
10187,86424.53
10188,93818.35
10189,525764.07
10190,98182.63
10191,108511.5
10192,134719.58
10193,349331.78
