mun_code,valor_mapa
01001,3667.79
01002,14729.47
01003,1538.57
01004,2260.16
01006,291.64
01008,1540.75
01009,2077.95
01010,3789.99
01011,353.32
01013,1099.37
01014,587.36
01016,681.15
01017,1398.97
01018,2303.06
01019,245.4
01020,532.23
01021,777.31
01022,1317.36
01023,419.37
01027,648.94
01028,1998.89
01030,180.7
01031,1547.03
01032,864.93
01033,1141.67
01034,287.91
01036,25750.94
01037,1043.83
01039,276.82
01041,263.86
01042,1263.82
01043,3611.85
01044,382.14
01046,872.84
01047,1790.49
01049,211.52
01051,7409.13
01052,371.65
01053,922.4
01054,1838.01
01055,1362.97
01056,291.23
01057,366.18
01058,2520.58
01059,436898.15
01060,339.86
01061,239.11
01062,456.5
01063,2922.65
01901,4498.46
01902,966.89
02001,138698.6
02002,83909.14
02004,136257.23
02005,115919.97
02006,107261.27
02007,201973.1
02008,230861.36
02009,5557150.42
02010,394486.05
02011,101807.37
02012,422612.26
02013,22976.87
02014,73132.18
02015,329840.81
02016,101083.16
02017,130457.9
02018,176923.53
02019,471572.75
02020,87560.58
02021,242218.54
02022,55252.6
02023,99259.89
02024,801952.38
02025,2072100.17
02026,217343.98
02027,54857.64
02028,23572.52
02029,760347.15
02030,634036.3
02031,120559.26
02032,49837.86
02033,429640.6
02034,345081.6
02035,475458.59
02036,18121.41
02037,6925847.28
02038,57070.34
02039,193334.74
02040,103307.82
02041,64601.29
02042,169088.74
02043,230912.7
02044,198798.16
02045,781055.45
02046,238764.81
02047,20844.13
02048,267191.77
02049,146801.87
02050,17206.38
02051,355286.39
02052,106047.2
02053,614362.87
02054,104803.57
02055,211254.87
02056,351006.78
02057,413478.32
02058,49030.26
02059,57093.83
02060,252919.89
02061,115058.59
02062,74776.49
02063,266624.66
02064,66192.83
02065,84676.0
02066,41237.54
02067,241865.52
02068,70888.77
02069,3152796.79
02070,82619.91
02071,202664.98
02072,307104.91
02073,1200379.03
02074,1519462.93
02075,344136.05
02076,59720.43
02077,12264.12
02078,196472.98
02079,687124.25
02080,94397.85
02081,5511507.58
02082,20854.18
02083,35575.29
02084,58128.63
02085,59350.36
02086,474068.81
02901,476420.21
03001,108489.58
03002,865548.88
03003,99479.37
03004,188726.49
03005,2706516.85
03006,225634.58
03007,49055.82
03008,31068.62
03009,14206408.48
03010,69280.53
03011,4668444.23
03012,615897.5
03013,242097.83
03015,4598330.9
03016,20723.95
03017,94511.86
03018,4843521.52
03019,4632822.89
03020,24156.2
03021,1450123.8
03022,31284.19
03023,310293.82
03024,1116096.41
03025,341538.49
03026,398369.82
03027,34060.32
03028,186371.18
03029,85441.1
03030,193630.31
03031,16115055.48
03032,18330.76
03033,24084.21
03034,584563.6
03035,132687.94
03036,18605.34
03037,90583.83
03038,67360.04
03039,17614.46
03040,78539.54
03041,2308743.46
03042,844732.5
03043,668740.35
03044,1411569.55
03045,75376.25
03046,579374.9
03047,5627945.4
03048,1486320.05
03049,3952686.53
03050,6240327.58
03051,80854.1
03052,205608.05
03053,2373967.31
03054,77525.42
03055,1856409.7
03056,2375009.1
03057,49651.17
03058,1506324.04
03059,6386170.88
03060,21155.07
03061,314386.83
03062,134711.13
03063,9772548.16
03064,1504660.86
03066,12835324.03
03067,18501.65
03068,8073.9
03069,1666630.03
03070,784319.48
03071,1240430.89
03072,89508.82
03073,49799.29
03074,489316.73
03075,45222.24
03076,3303167.22
03077,468828.96
03078,235657.89
03079,5124945.63
03080,355027.58
03081,531788.91
03082,6563609.61
03083,1497321.58
03084,105400.84
03085,158933.82
03086,43639.07
03088,1746503.41
03089,2508402.01
03090,5516715.0
03091,97891.64
03092,1954715.04
03093,5797128.01
03094,3661990.18
03095,1415959.16
03096,1546922.61
03097,405136.74
03098,144714.06
03100,179206.81
03101,1565861.95
