mun_code,valor_mapa
01001,1618.84
01002,6459.35
01003,904.91
01004,992.85
01006,120.96
01008,661.06
01009,890.14
01010,1694.72
01011,159.38
01013,476.35
01014,252.92
01016,282.94
01017,583.83
01018,853.57
01019,109.88
01020,228.57
01021,328.27
01022,583.64
01023,186.24
01027,264.79
01028,738.64
01030,91.38
01031,822.99
01032,392.12
01033,506.5
01034,122.51
01036,11409.01
01037,418.45
01039,123.08
01041,114.11
01042,736.71
01043,1683.16
01044,147.26
01046,435.25
01047,768.08
01049,89.64
01051,3327.21
01052,184.49
01053,381.13
01054,720.92
01055,561.32
01056,122.73
01057,153.9
01058,1073.07
01059,194229.38
01060,151.9
01061,101.28
01062,232.76
01063,1277.56
01901,1996.44
01902,485.33
02001,110189.46
02002,67427.06
02004,105919.83
02005,89031.4
02006,86243.77
02007,162991.53
02008,182482.91
02009,4380082.6
02010,303025.42
02011,81131.47
02012,313731.75
02013,19053.8
02014,54717.85
02015,257727.96
02016,77039.93
02017,107919.64
02018,138977.04
02019,370724.62
02020,70067.2
02021,178907.2
02022,46102.62
02023,77950.69
02024,630204.93
02025,1616326.48
02026,175581.46
02027,42648.69
02028,15761.37
02029,574627.92
02030,492746.21
02031,94790.17
02032,42072.66
02033,332643.98
02034,260273.15
02035,376682.09
02036,13962.5
02037,5462904.88
02038,44505.37
02039,151058.81
02040,85786.51
02041,47640.54
02042,126683.43
02043,182381.57
02044,161017.94
02045,608455.44
02046,184488.24
02047,16226.46
02048,211228.26
02049,112821.73
02050,13779.47
02051,273277.89
02052,79292.23
02053,481305.25
02054,79365.72
02055,163616.88
02056,281493.28
02057,328214.32
02058,44748.12
02059,46756.06
02060,196396.46
02061,91615.19
02062,59950.3
02063,209676.37
02064,53734.29
02065,65961.11
02066,34044.49
02067,192204.25
02068,53074.28
02069,2418061.4
02070,67727.65
02071,162247.65
02072,246236.76
02073,942614.37
02074,1186069.13
02075,275941.92
02076,46782.58
02077,9455.85
02078,155138.23
02079,545650.96
02080,76915.59
02081,4358059.78
02082,16512.37
02083,29110.53
02084,43505.89
02085,47024.28
02086,379069.09
02901,369268.03
03001,85142.93
03002,662660.32
03003,76716.26
03004,139606.89
03005,2041972.97
03006,173902.18
03007,32159.79
03008,24442.32
03009,11433025.56
03010,55861.15
03011,3490987.89
03012,450457.03
03013,190189.13
03015,3622205.66
03016,17094.8
03017,70156.35
03018,3792025.07
03019,3651578.62
03020,18636.48
03021,1110956.07
03022,22779.12
03023,241122.74
03024,856201.79
03025,264193.07
03026,302423.91
03027,27920.75
03028,157294.87
03029,62218.62
03030,140556.98
03031,12929303.0
03032,15318.13
03033,19305.13
03034,452761.46
03035,103691.67
03036,15254.94
03037,69188.49
03038,53092.6
03039,15139.89
03040,64615.96
03041,1797884.04
03042,672569.01
03043,519599.95
03044,1097261.14
03045,60170.08
03046,440485.83
03047,4388939.51
03048,1175017.76
03049,3084168.28
03050,4900241.66
03051,60260.07
03052,164680.05
03053,1673699.08
03054,63621.8
03055,1476900.06
03056,1878273.95
03057,36264.59
03058,1177031.49
03059,5025325.93
03060,17188.41
03061,244618.58
03062,110148.53
03063,7664558.97
03064,1143276.52
03066,10258486.88
03067,15083.09
03068,6646.88
03069,1253854.31
03070,630498.72
03071,987717.33
03072,71427.99
03073,36590.97
03074,363141.87
03075,32937.31
03076,2620975.97
03077,366859.53
03078,177536.68
03079,4088978.83
03080,275329.61
03081,415137.39
03082,5134378.0
03083,1168998.67
03084,81143.11
03085,119593.81
03086,34762.15
03088,1347068.35
03089,2010542.27
03090,4309103.9
03091,71705.82
03092,1536929.54
03093,4574658.23
03094,2906437.91
03095,1112940.73
03096,1220755.12
03097,318900.62
03098,113349.38
03100,139145.63
03101,1211835.23
03102,1678514.95
03103,39220.47
03104,6098045.63
03105,1426613.58
03106,99221.11
03107,795742.56
03109,656701.52
03110,90925.15
03111,1270387.27
03112,153867.67
03113,2642787.69
03114,354291.49
03115,58463.83
03116,231737.6
03117,105260.23
03118,1303689.07
03119,4233041.22
03120,996807.27
03121,5653543.12
03122,10743035.25
03123,1582940.69
03124,83429.67
03125,82777.68
03127,88182.65
03128,1838691.31
03129,244278.26
03130,5313.54
03131,44810.2
03132,89456.02
03134,21724.34
03135,29609.49
03136,75787.24
03137,113085.63
03138,708841.6
03139,6240208.77
03140,5788316.78
03901,420308.92
03902,3837089.73
03903,777905.41
03904,291441.91
04001,167428.97
04002,163290.9
04003,4489643.48
04004,102956.74
04005,87714.9
04006,1949584.23
04007,116759.49
04008,70509.69
04009,18862.21
04010,101438.67
04011,520680.1
04012,31459.02
04014,24626.57
04015,19027.49
04016,466173.94
04017,623231.26
04018,39636.04
04019,33449.15
04020,42766.9
04021,29331.68
04022,133270.32
04023,16438.32
04024,629824.38
04026,7613.48
04027,39402.93
04028,35293.04
04029,2017816.75
04030,165322.02
04031,492523.88
04032,1268457.3
04033,17010.32
04034,23731.19
04035,2278098.94
04036,41110.47
04037,194479.11
04038,600309.51
04041,70028.8
04043,90683.82
04044,284857.97
04045,264569.56
04046,139528.51
04047,507939.65
04048,394757.24
04049,1438517.67
04050,147144.09
04051,72387.85
04052,2847394.77
04053,3094297.96
04054,56375.83
04055,63064.82
04056,27854.06
04057,218277.46
04058,56912.5
04059,205775.68
04060,78813.93
04061,103612.12
04062,855941.71
04063,176267.55
04064,1167148.96
04065,66304.03
04066,5600213.26
04067,72667.99
04068,26204.71
04069,975598.8
04070,306504.56
04071,55718.45
04072,142533.46
04073,49345.91
04074,656743.52
04075,1590370.13
04076,229248.01
04077,44093.43
04078,199624.72
04080,31385.51
04081,68195.99
04082,40188.86
04083,267895.52
04084,53708.87
04085,58111.72
04086,335619.32
04087,25836.76
04088,511955.54
04089,134251.6
04090,46548.0
04091,49379.98
04092,485336.77
04093,514951.3
04094,33503.2
04095,115055.85
04096,47957.64
04097,30430.31
04098,260382.18
04099,1024521.84
04100,2711558.05
04101,920127.59
04102,4589380.15
04103,395754.82
04901,73789.28
04903,1494003.51
04904,439747.84
05001,32456.08
05002,358001.1
05005,26434.93
05007,15712.93
05008,33125.08
05010,20550.11
05012,17409.41
05013,107096.41
05014,968375.7
05015,9622.78
05016,1231265.66
05017,11578.85
05018,4150.71
05021,327627.32
05022,250872.89
05023,27630.71
05024,25411.18
05025,10882.97
05026,30827.65
05027,45630.28
05029,13441.78
05030,7357.46
05033,26345.47
05034,1984.09
05035,14298.7
05036,16705.91
05037,34285.01
05038,17240.19
05039,5758.29
05040,9049.92
05041,166412.67
05042,23289.83
05043,9697.17
05044,35791.74
05045,11591.81
05046,6140.41
05047,757835.27
05048,13546.38
05049,58241.68
05051,22392.54
05052,11738.02
05053,10289.16
05054,193865.76
05055,88507.71
05056,14661.11
05057,438669.87
05058,9785.59
05059,11770.55
05060,14772.56
05061,45844.89
05062,21537.86
05063,4194.68
05064,16057.01
05065,68006.33
05066,65417.82
05067,10084.32
05069,11998.05
05070,5008.78
05072,17764.48
05073,41050.61
05074,102110.48
05075,15792.04
05076,78020.8
05077,24118.83
05078,12835.97
05079,8612.37
05080,5311.36
05081,5298.12
05082,75739.48
05083,20085.23
05084,7850.57
