mun_code,valor_mapa
01001,5250.66
01002,20820.04
01003,2129.55
01004,3211.37
01006,411.2
01008,2212.56
01009,2946.62
01010,5291.33
01011,515.92
01013,1625.28
01014,808.49
01016,1002.94
01017,2032.07
01018,3299.68
01019,348.54
01020,796.77
01021,1090.45
01022,1834.61
01023,574.21
01027,932.2
01028,2841.74
01030,260.43
01031,2206.93
01032,1281.32
01033,1638.12
01034,404.22
01036,36184.81
01037,1481.5
01039,409.99
01041,378.67
01042,1766.43
01043,5071.64
01044,563.55
01046,1220.29
01047,2528.42
01049,232.16
01051,10578.93
01052,530.6
01053,1068.5
01054,2589.07
01055,2016.34
01056,410.9
01057,525.81
01058,3001.61
01059,620066.64
01060,445.59
01061,343.53
01062,632.46
01063,4158.91
01901,6515.97
01902,1655.95
02001,182120.71
02002,112037.35
02004,176699.34
02005,153806.92
02006,144101.6
02007,271133.31
02008,308919.73
02009,7383885.42
02010,518089.3
02011,134633.44
02012,578911.61
02013,30319.45
02014,101329.84
02015,448307.04
02016,130127.73
02017,171748.59
02018,231092.73
02019,625940.3
02020,114486.0
02021,330219.43
02022,72330.02
02023,132000.01
02024,1079073.91
02025,2783429.37
02026,296568.53
02027,71875.92
02028,30162.36
02029,1055872.8
02030,848382.67
02031,155403.86
02032,67007.71
02033,582031.86
02034,455171.67
02035,639697.07
02036,24089.67
02037,9229664.57
02038,73873.27
02039,255573.6
02040,128686.97
02041,83703.89
02042,222534.31
02043,303562.89
02044,257748.37
02045,1046478.79
02046,332537.67
02047,29673.22
02048,351000.92
02049,197903.05
02050,23487.08
02051,478409.08
02052,154723.34
02053,821729.21
02054,138975.43
02055,279843.6
02056,468005.82
02057,548735.99
02058,76304.58
02059,77169.11
02060,345379.95
02061,151130.04
02062,97221.65
02063,353424.02
02064,87930.16
02065,111837.55
02066,52710.69
02067,322011.46
02068,91843.51
02069,4209158.35
02070,108364.49
02071,269566.01
02072,409587.07
02073,1613024.1
02074,2061852.9
02075,453058.76
02076,76448.48
02077,15977.5
02078,259511.0
02079,909662.52
02080,128990.96
02081,7371497.1
02082,27505.25
02083,45014.8
02084,73535.22
02085,81863.94
02086,633335.15
02901,645116.88
03001,144691.53
03002,1164051.7
03003,137847.82
03004,261866.78
03005,3653214.98
03006,304630.05
03007,64463.41
03008,45030.64
03009,19323976.05
03010,94720.12
03011,6129895.47
03012,843606.01
03013,331661.8
03015,6253721.37
03016,27499.24
03017,123481.52
03018,6593605.74
03019,6247871.81
03020,30467.07
03021,1971478.39
03022,40607.66
03023,412234.21
