mun_code,valor_mapa
01001,2441.34
01002,9941.63
01003,1412.52
01004,1543.32
01006,184.4
01008,829.57
01009,1379.03
01010,2523.51
01011,260.2
01013,750.99
01014,351.73
01016,456.16
01017,917.84
01018,1596.39
01019,165.61
01020,346.57
01021,499.72
01022,923.85
01023,306.58
01027,419.98
01028,1340.24
01030,144.7
01031,1264.14
01032,574.77
01033,776.74
01034,194.32
01036,17687.33
01037,616.5
01039,201.18
01041,195.06
01042,1057.98
01043,2485.39
01044,233.8
01046,664.22
01047,1020.36
01049,146.08
01051,4389.15
01052,250.79
01053,603.23
01054,1141.82
01055,883.61
01056,206.45
01057,265.07
01058,1584.87
01059,274802.49
01060,228.99
01061,149.47
01062,353.22
01063,2073.04
01901,2854.5
01902,765.8
02001,134247.97
02002,95935.97
02004,134547.53
02005,119614.8
02006,113880.84
02007,209880.3
02008,248073.09
02009,5193292.5
02010,361671.97
02011,122205.78
02012,385668.1
02013,27250.47
02014,72920.47
02015,334214.7
02016,108371.72
02017,151881.37
02018,186131.86
02019,462030.73
02020,87902.95
02021,219219.76
02022,63588.33
02023,108618.52
02024,747340.06
02025,1896784.99
02026,202814.92
02027,57154.17
02028,22827.58
02029,658502.0
02030,607674.3
02031,117930.91
02032,56171.88
02033,439156.18
02034,314360.81
02035,412394.92
02036,20282.83
02037,6816717.62
02038,58415.88
02039,193789.65
02040,114606.65
02041,65092.1
02042,176666.74
02043,241082.07
02044,215840.3
02045,734281.48
02046,224906.6
02047,22032.45
02048,252680.35
02049,148963.11
02050,18917.79
02051,327728.8
02052,89253.99
02053,609093.16
02054,90006.26
02055,217689.0
02056,344493.31
02057,398281.79
02058,58488.25
02059,57183.15
02060,289302.88
02061,116920.73
02062,82911.07
02063,274185.7
02064,63378.99
02065,96201.76
02066,48683.91
02067,238609.27
02068,66016.36
02069,2968433.84
02070,89867.79
02071,213763.89
02072,291890.3
02073,1218948.51
02074,1543266.12
02075,314348.54
02076,62995.94
02077,10621.58
02078,192140.06
02079,634860.54
02080,97059.74
02081,5414254.38
02082,19328.78
02083,36414.19
02084,62143.14
02085,49057.11
02086,480869.09
02901,449143.98
03001,104648.38
03002,742933.83
03003,93356.92
03004,155845.76
03005,2330909.7
03006,207274.88
03007,35070.99
03008,28790.64
03009,13351948.3
03010,66876.43
03011,4416665.7
03012,629881.51
03013,247145.61
03015,3541174.2
03016,20011.47
03017,89108.83
03018,4444246.82
03019,4258195.47
03020,22988.87
03021,1334258.95
03022,26185.97
03023,290566.92
03024,1031673.04
03025,295013.36
03026,312952.22
03027,36199.77
03028,191570.0
03029,81134.32
03030,193729.07
03031,14975167.96
03032,19535.49
03033,26505.36
03034,582474.62
03035,139541.98
03036,18861.32
03037,80763.49
03038,65804.66
03039,20933.95
03040,68813.69
03041,2284325.21
03042,829408.33
03043,615737.87
03044,1225717.06
03045,71170.4
03046,517108.04
03047,4724300.82
03048,1286210.21
03049,3819517.93
03050,5673010.26
03051,75934.94
03052,201866.56
03053,1880946.43
03054,73380.45
03055,1662663.87
03056,2170174.81
03057,32977.64
03058,1362241.76
03059,5840941.34
03060,19522.54
03061,280207.0
03062,110149.65
03063,8672048.55
03064,1263042.96
03066,12214408.48
03067,16818.15
03068,8659.6
03069,1290272.88
03070,687114.07
03071,1121727.59
03072,74329.57
03073,48612.19
03074,402654.69
03075,38412.02
03076,2975361.93
03077,416891.7
03078,193078.74
03079,4657244.48
03080,309358.37
03081,437736.84
03082,6107465.86
03083,1380002.31
03084,106250.09
03085,188373.81
03086,40497.12
03088,1440523.82
03089,2508780.75
03090,4811872.17
03091,85063.4
03092,1744762.4
03093,5592426.7
03094,4046327.43
03095,1251027.95
03096,1389957.21
03097,379836.22
03098,140659.28
03100,172758.41
03101,1329256.45
03102,2063371.2
03103,59954.43
03104,7205338.35
03105,1539502.43
03106,123610.21
03107,715201.61
03109,695381.11
03110,104576.65
03111,1425116.61
03112,201232.54
03113,3329680.47
03114,396263.98
03115,64719.14
03116,260718.86
03117,116327.4
03118,1687525.42
03119,4629024.32
03120,1269298.42
03121,6328682.67
03122,12933007.67
03123,1833049.26
03124,95942.4
03125,102537.41
03127,108092.86
03128,2223349.17
03129,295330.16
03130,9092.87
03131,49726.56
03132,122052.1
03134,26694.78
03135,38845.81
03136,103490.81
03137,126439.23
03138,793846.96
03139,6706333.01
03140,7086703.47
03901,591956.48
03902,4463619.64
03903,802928.11
03904,297933.43
04001,213257.42
04002,208652.68
04003,5143460.32
04004,136217.74
04005,125808.23
04006,2160728.43
04007,131115.5
04008,88497.54
04009,29276.8
04010,134387.43
04011,611870.28
04012,45263.55
04014,32322.49
04015,27881.19
04016,497375.22
04017,840719.55
04018,50914.28
04019,42959.38
04020,57735.71
04021,33472.56
04022,170883.57
04023,19859.59
04024,681734.95
04026,12131.54
04027,57100.37
04028,45635.52
04029,2819892.89
04030,214605.93
04031,564930.85
04032,1453092.0
04033,24483.68
04034,29627.29
04035,2489006.61
04036,42377.52
04037,242555.13
04038,674227.0
04041,69327.24
04043,117964.56
04044,338713.07
04045,331013.01
04046,161638.75
04047,587089.56
04048,456714.91
04049,1499528.23
04050,172200.88
04051,96919.9
04052,3108783.11
04053,3519595.11
04054,65560.35
04055,78264.84
04056,28495.91
04057,260168.14
04058,68222.53
04059,267545.98
04060,99247.76
04061,121609.91
04062,1056745.08
04063,214688.71
04064,1375609.57
04065,78402.66
04066,5679996.77
04067,106096.9
04068,32415.95
04069,1141247.51
04070,385701.91
04071,74567.81
04072,109557.45
04073,59869.63
04074,698658.68
04075,1617382.26
04076,270063.51
04077,61514.6
04078,217758.33
04080,56068.47
04081,77563.77
04082,59996.58
04083,336013.19
04084,61088.56
04085,74515.1
04086,435787.8
04087,39142.89
04088,583899.57
04089,167566.38
04090,69427.14
04091,64183.18
04092,576464.76
04093,539682.49
04094,38036.61
04095,152601.49
04096,52408.18
04097,44376.53
