mun_code,valor_mapa
04069,1057407.47
04070,333262.85
04071,64246.88
04072,144187.03
04073,54013.68
04074,692900.7
04075,1507436.47
04076,242529.93
04077,49505.96
04078,202116.55
04080,42480.44
04081,69403.99
04082,49626.67
04083,299550.47
04084,59414.23
04085,66189.11
04086,376176.86
04087,31899.74
04088,546572.64
04089,150783.67
04090,52895.9
04091,55656.56
04092,526215.5
04093,484317.33
04094,33317.63
04095,131884.07
04096,49143.86
04097,36155.68
04098,278173.49
04099,1185085.48
04100,2695107.69
04101,949078.62
04102,4603397.09
04103,414723.87
04901,86904.7
04903,1490918.25
04904,446915.11
05001,35054.92
05002,389451.66
05005,32940.97
05007,17835.34
05008,42098.87
05010,26155.2
05012,20822.11
05013,142252.57
05014,1090750.03
05015,12141.5
05016,1348303.3
05017,12498.98
05018,4801.93
05021,364602.96
05022,273153.1
05023,30407.18
05024,30965.59
05025,14465.21
05026,36263.84
05027,48335.59
05029,19172.49
05030,6432.5
05033,32296.39
05034,2140.59
05035,16146.45
05036,21056.32
05037,40628.81
05038,18305.92
05039,7551.18
05040,10250.67
05041,179998.3
05042,24641.89
05043,12797.53
05044,45875.42
05045,14798.08
05046,7940.37
05047,823734.39
05048,17910.83
05049,63439.41
05051,26955.58
05052,14805.94
05053,14303.83
05054,214117.59
05055,97282.34
05056,16841.32
05057,468556.15
05058,11596.09
05059,16145.52
05060,18800.55
05061,50454.09
05062,28098.54
05063,5605.64
05064,17931.9
05065,78866.48
05066,73760.09
05067,13589.2
05069,13146.4
05070,6929.19
05072,15795.94
05073,49443.63
05074,110666.16
05075,19667.84
05076,85629.13
05077,28927.43
05078,17295.29
05079,9483.09
05080,6848.67
05081,6236.0
05082,86567.32
05083,22718.02
05084,9812.69
05085,5782.44
05086,11602.32
05087,23615.13
05088,4532.5
05089,73929.2
05090,11679.58
05092,26059.9
05093,74933.95
05094,19235.3
05095,44720.42
05096,12770.73
05097,73797.97
05099,87856.86
05100,41663.54
05101,44329.15
05102,316448.91
05103,11680.38
05104,5286.74
05105,59652.99
05106,4627.68
05107,8341.86
05108,5942.54
05109,83905.43
05110,120719.36
05112,15210.25
05113,10201.23
05114,240667.32
05115,102202.82
05116,17581.62
05117,33598.22
05118,11828.66
05119,4104.05
05120,5094.88
05121,47228.26
05122,20341.48
05123,15285.9
05124,14881.14
05125,9798.05
05126,9506.49
05127,104392.07
05128,59185.95
05129,19317.09
05130,13866.24
05131,14459.4
05132,153642.87
05133,11831.25
05134,9197.81
05135,60624.23
05136,15772.3
05138,54147.59
05139,9275.62
05140,22902.07
05141,16126.66
05142,16182.04
05143,9138.34
05144,11433.54
05145,7903.49
05147,26876.43
05148,3979.97
05149,17788.45
05151,14408.04
05152,115635.09
05153,14203.18
05154,5474.33
05155,8213.92
05156,54713.65
05157,37144.11
05158,54441.34
05159,37041.53
05160,46997.29
05161,126356.92
05162,13407.14
05163,294791.36
05164,3560.27
05165,70099.83
05166,26990.68
05167,43940.01
05168,865555.32
05169,34173.8
05170,8058.73
05171,9975.62
05172,27616.69
05173,10223.16
05174,11474.92
05175,28652.06
05176,40576.97
05177,26168.76
05178,64752.87
05179,38118.78
05180,11196.65
05181,6736.92
05182,128950.26
05183,22809.6
05184,48122.69
05185,15942.5
05186,271186.31
05187,307144.32
05188,7401.38
05189,73983.59
05190,7924.21
05191,19457.87
05192,16783.25
05193,29190.63
05194,22083.67
05195,34062.1
05196,9590.85
05197,15972.16
05198,12419.42
05199,5755.65
05200,8007.46
05201,81487.81
05204,121892.98
05205,13682.18
05206,4768.11
05207,116067.92
05208,5983.69
05209,12259.45
05210,13664.58
05211,72630.77
05212,30067.92
05213,15318.13
05214,5449.93
05215,26416.1
05216,29824.98
05217,8725.22
05218,18453.61
05219,6208.61
05220,66821.33
05221,52797.48
05222,24219.05
05224,18730.32
05225,61868.58
05226,11506.87
05227,72707.77
05228,39355.63
05229,11949.4
05230,10763.62
05231,27418.3
05232,17599.87
05233,35943.02
05234,6697.22
05235,20015.94
05236,18151.26
05237,24239.9
05238,124849.16
05239,33365.19
05240,666034.56
05241,625142.9
05242,138442.35
05243,16440.47
05244,6771.92
05245,66256.58
05246,9165.34
05247,35356.72
05249,15474.9
05251,8051.73
05252,10332.04
05253,13556.96
05254,32797.51
05256,18622.46
05257,19054.96
05258,20565.58
05259,21140.61
05260,14710.92
05261,5867.04
05262,54830.47
05263,25729.66
05264,7419.15
05265,13351.72
05266,15475.9
05267,17079.16
05901,40328.24
05902,45439.32
05903,22675.88
05904,22402.89
05905,34389.99
06001,134655.84
06002,951055.31
06003,142166.17
06004,286324.62
06005,336631.44
06006,945451.83
06007,272792.82
06008,122118.74
06009,36545.35
06010,202698.18
06011,6140399.79
06012,659951.93
06013,49687.83
06014,1453373.04
06016,573748.79
06017,48919.89
06018,124337.84
06019,377333.59
06020,352674.53
06021,180375.05
06022,492033.76
06023,879640.04
06024,216787.33
06025,1158461.73
06026,168035.29
06027,124770.03
06028,872947.87
06029,234060.83
06030,23909.33
06031,87888.13
06032,10728.65
06033,234557.87
06034,27797.59
06035,150785.66
06036,1042712.03
06037,340713.23
06038,140932.14
06039,330048.15
06040,221231.55
06041,91818.62
06042,200670.73
06043,113656.46
06044,7010201.57
06045,94616.65
06046,233370.84
06047,163150.83
06048,145717.78
06049,188789.3
06050,768374.55
06051,281445.73
06052,770257.9
06053,109839.22
06054,1326598.72
06055,389816.76
06056,79891.86
06057,94786.53
06058,392658.81
06059,329367.24
06060,1317176.21
06061,202540.37
06062,98369.38
06063,591428.61
06064,149184.51
06065,57256.48
06066,335965.82
06067,357001.46
06068,75857.94
06069,565039.76
06070,1737921.43
06071,48529.97
06072,457165.15
06073,139174.7
06074,1019038.53
06075,84243.82
06076,146350.23
06077,54948.16
06078,86617.22
06079,122818.52
06080,362245.38
06081,196694.74
06082,91016.38
06084,207427.12
06085,664059.6
06086,226970.35
06087,385578.73
06088,2820702.33
06089,115458.95
06090,147479.88
06091,705679.7
06092,110853.58
06093,937240.8
06094,272874.49
06095,2210442.51
06096,35593.16
06097,429173.27
06098,114260.77
06099,219862.16
06100,142305.64
06101,87058.45
06102,185259.83
06103,1097325.06
06104,121010.17
06105,110074.1
06106,75903.36
06107,282153.59
06108,418888.92
06109,694416.97
06110,24788.11
06111,100547.16
06112,74794.25
06113,523128.95
06114,21942.11
06115,232086.6
06116,279866.3
06117,275181.79
06118,28716.29
06119,138231.74
06120,653743.98
06121,701450.3
06122,1479554.71
06123,964400.66
06124,326224.78
06125,285730.03
06126,431506.58
06127,525537.68
06128,958892.64
06129,127843.27
06130,34639.2
06131,187289.01
06132,165378.08
06133,376533.61
06134,100317.46
06135,226999.18
06136,299226.73
06137,163110.45
06138,205913.48
06139,93953.05
06140,127732.58
06141,337890.9
06142,44906.32
06143,731506.95
06144,92563.19
06145,155739.8
06146,183642.15
06147,62312.99
06148,189568.45
06149,2358609.44
06150,148143.55
06151,203076.86
06152,281026.0
06153,5014201.67
06154,578520.7
06155,375416.16
06156,237244.34
06157,67506.4
06158,2955724.47
06159,450997.97
06160,556004.91
06161,48448.9
06162,534680.45
06901,472212.24
06902,339105.96
06903,447307.57
07001,940907.04
07002,1562214.13
07003,3575109.05
07004,895078.03
07005,2087387.37
07006,1295746.87
07007,77616.85
07008,1339996.55
07009,155354.32
07010,1106075.31
07011,9553553.1
07012,370731.2
07013,1708150.07
07014,1980216.98
07015,5439225.24
07016,612390.57
07017,193688.78
07018,107566.8
07019,35872.52
07020,729772.7
07021,46882.98
07022,2850693.37
07023,715175.37
07024,2328921.72
07025,99222.29
07026,9171963.16
07027,5529655.5
07028,229636.88
07029,974128.85
07030,336749.99
07031,6396349.8
07032,5128859.87
07033,7577957.69
07034,210749.4
07035,311983.38
07036,6473574.22
07037,822884.63
07038,412799.35
07039,1157405.14
07041,420134.73
07042,2740289.15
07043,873791.77
07044,2091870.37
07045,295985.46
07046,4747068.67
07047,470754.22
07048,4753579.91
07049,296752.42
07050,1112388.24
07051,1585277.56
07052,1210056.74
07053,234439.33
07054,6474892.44
07055,2083390.67
07056,1133803.35
07057,2180310.59
07058,563748.3
07059,728048.45
07060,521927.27
07061,2418954.67
07062,1958971.56
07063,325742.12
07064,1274465.94
07065,442474.43
07901,124536.07
07902,226879.16
08001,2184966.54
08002,43315.21
08003,1664975.13
08004,42156.76
08005,1434647.93
08006,2637104.74
08007,1472682.05
08008,33601.84
08009,2067326.06
08010,914541.43
08011,368586.81
08012,322203.44
08013,250112.82
08014,385538.91
08016,312867.61
08017,561293.38
08018,471814.98
08020,1184171.06
08021,11344.03
08022,2694289.92
08023,1598820.53
08024,69882.68
08025,302817.1
08026,41000.44
08027,144961.47
08028,218145.65
08029,777256.15
08030,1221001.67
08031,562336.8
08032,466161.52
08033,2876168.68
08034,156950.76
08035,3129799.67
08036,29099.25
08037,377794.1
08038,298398.68
08039,80522.03
08040,2509469.96
08041,2823096.13
08042,464363.39
08043,706940.8
08044,968243.23
08045,16491.89
08046,3051067.33
08047,719784.9
08048,118375.08
08049,237150.92
08050,25363.54
08051,4459682.22
08052,26519.05
08053,523373.71
08054,2228742.41
08055,111536.63
08056,12299149.25
08057,9861.88
08058,352537.14
08059,70924.64
08060,26924.59
08061,301298.94
08062,194716.85
08063,91183.38
08064,390053.53
08065,247814.67
08066,286685.12
08067,1289040.22
08068,1586710.97
08069,674988.54
08070,52642.89
08071,51283.31
08072,2550201.44
08074,2685714.77
08075,905665.71
08076,4122513.29
08077,8589160.8
08078,42363.2
08079,63789.84
08080,7371.81
08081,68836.5
08082,228039.83
08083,332270.3
08084,211569.36
08085,207762.33
08086,3493747.2
08087,26567.13
08088,2668054.74
08089,8658776.35
08090,26468.33
08091,1247789.25
08092,750072.96
08093,4042.75
08094,326320.11
08095,11806.88
08096,12986170.37
08097,221166.69
08098,466956.43
08099,138338.16
08100,385009.41
08102,7588389.75
08103,129010.82
08104,136768.6
08105,2522141.84
08106,1697710.76
08107,2506462.12
08108,1144115.03
08109,43259.69
08110,3201175.6
08111,40708.66
08112,3668580.5
08113,14886779.72
08114,5549452.94
08115,774682.13
08116,114173.94
08117,493589.51
08118,4375656.44
08119,1435298.67
08120,1571513.32
08122,355861.29
08123,4559238.45
08124,10878887.31
08125,6451106.59
08126,1887576.36
08127,431533.45
08128,100948.55
08129,94150.07
08130,22133.79
08131,158402.77
08132,73856.02
08133,22307.55
08134,168161.59
08135,1597327.35
08136,3013217.56
08137,53547.31
08138,1077251.35
08139,36066.8
08140,967653.5
08141,1033001.67
08142,23441.41
08143,555536.47
08144,132314.22
08145,571616.52
08146,261915.73
08147,4494870.55
08148,610266.12
08149,183614.56
08150,52057.06
08151,87177.86
08152,21070.55
08153,108386.22
08154,134662.31
08155,1659806.98
08156,2485191.95
08157,1913614.11
08158,652754.72
08159,3352780.62
08160,62753.56
08161,2485359.95
08162,436998.41
08163,4792080.04
08164,185002.51
08165,341278.13
08166,168335.01
08167,1482214.85
08168,76627.9
08169,13009919.65
08170,83643.37
08171,399287.45
08172,5428451.52
08174,74424.67
08175,620805.65
08176,29786.04
08177,14046.7
08178,87761.11
08179,111748.34
08180,7279721.86
08181,1854035.21
08182,566253.28
08183,1006698.05
08184,15044542.53
08185,34521.87
08188,35637.27
08189,27367.6
08190,42098.39
08191,1138183.65
08192,1282436.63
08193,220387.02
08194,6829925.88
08195,13660.95
08196,5393309.97
08197,1851110.38
08198,1075394.54
08199,135070.51
08201,81095.02
08202,3107139.04
08203,578246.5
08204,614369.49
08206,155389.25
08207,413038.44
08208,1360712.55
08209,1449317.99
08210,980782.64
08211,7996452.4
08212,92724.99
08213,1452528.6
08214,1572305.73
08215,531847.46
08216,4586.32
08217,6470174.85
08218,1765612.53
08219,4005551.55
08220,460319.98
08221,2978628.39
08222,386162.34
08223,351531.28
08224,170313.75
08225,16507.82
08226,177003.02
08227,464320.61
08228,57394.0
08229,100995.52
08230,1724944.2
08231,5640427.34
08232,364000.45
08233,350307.04
08234,666335.97
08235,907735.32
08236,365606.19
08237,332948.54
08238,3351783.79
08239,104104.63
08240,2270865.51
08241,12330.58
08242,38685.96
08243,28554.47
08244,1360683.6
08246,360604.97
08247,194259.16
08248,1221541.74
08249,60173.75
08250,1647727.29
08251,1398683.74
08252,6238373.25
08253,23121.58
08254,363242.14
08255,39667.53
08256,127658.13
08257,18399.89
08258,153803.25
08259,1549971.06
08260,5228733.23
08261,577607.24
08262,1580913.7
08263,5574755.72
08264,1055338.63
08265,319069.28
08266,10934428.52
08267,1553844.5
08268,179106.86
08269,525231.15
08270,5666308.22
08271,13173.21
08272,28842.21
08273,467766.09
08274,1030385.32
08275,49654.85
08276,49075.08
08277,32183.32
08278,1112735.44
08280,19871.87
08281,1098392.71
08282,1410445.63
08283,1412706.85
08284,2892336.55
08285,2363422.83
08286,570469.27
08287,224758.97
08288,359275.61
08289,1031913.81
08290,319384.32
08291,1120168.85
08292,219803.53
08293,41568.3
08294,428277.42
08295,2554778.93
08296,420931.6
08297,24858.02
08298,7993315.31
08299,66625.31
08300,1290718.32
08301,12679518.84
08302,2054469.3
08303,48280.12
08304,172161.14
08305,7412148.26
08306,108933.1
08307,13299097.7
08308,35783.39
08901,43055.75
08902,886403.93
08903,36297.78
08904,2773639.99
08905,470648.44
09001,3999.54
09003,33775.6
09006,8713.25
09007,8972.71
09009,31277.08
09010,4898.7
09011,11898.95
09012,14442.0
09013,7904.83
09014,27257.42
09016,15067.27
09017,19873.22
09018,5991354.09
09019,25936.21
09020,47854.41
09021,9121.52
09022,10725.73
09023,231377.5
09024,27860.78
09025,23351.75
09026,62867.8
09027,6214.77
09029,26563.16
09030,18706.54
09032,17970.62
09033,11499.4
09034,44078.98
09035,51652.47
09036,4896.31
09037,15903.65
09038,18134.69
09039,9942.61
09041,5293.2
09043,30281.55
09044,7073.94
09045,42791.21
09046,4131.03
09047,9748.08
09048,274215.88
09050,9426.81
09051,27161.96
09052,4248.51
09054,16169.49
09055,9295.95
09056,1134713.84
09057,25098.18
09058,77180.26
09060,22227.52
09061,26074.04
09062,8989.19
09063,34468.55
09064,63345.26
09065,25712.29
09066,10043.69
09067,70063.75
09068,4117.4
09070,4984.62
09071,5944.77
09072,71107.91
09073,190721.15
09074,179562.03
09075,16703.79
09076,3733.53
09077,4794.81
09078,5230.17
09079,7589.62
09082,5876.72
09083,6129.86
09084,26970.7
09085,89694.47
09086,117294.92
09088,9757.26
09090,8441.96
09091,121453.32
09093,25719.81
09094,7698.44
09095,13834.41
09098,86868.32
09100,7173.76
09101,11832.7
09102,5223.37
09103,35117.12
09104,6597.77
09105,16135.53
09108,77264.46
09109,209626.8
09110,11262.31
09112,18139.43
09113,89532.14
09114,13188.3
09115,14201.24
09117,14225.05
09119,6883.28
09120,5814.95
09122,14860.71
09123,7409.66
09124,250503.23
09125,90071.56
09127,9180.23
09128,13645.09
09129,14725.41
09130,11557.03
09131,95146.3
09132,28958.18
09133,7233.13
09134,40887.32
09135,6516.32
09136,34587.33
09137,35661.96
09138,12284.28
09139,15787.53
09140,19275.04
09141,121410.79
09143,4570.44
09144,7457.23
09148,16043.53
09149,6655.0
09151,86346.71
09152,48858.58
09154,23595.57
09155,4220.23
09159,11749.08
09160,14055.61
09162,21573.93
09163,93579.78
09164,28312.4
09166,14843.91
09167,8544.24
09168,53347.52
09169,17554.64
09170,33495.04
09172,20375.69
09173,19702.83
09174,136048.83
09175,18322.72
09176,10710.79
09177,201430.08
09178,6785.1
09179,6211.83
09180,22959.4
09181,44866.46
09182,12402.68
09183,7824.18
09184,1124.53
09189,18504.49
09190,11506.95
09191,5636.09
09192,7660.96
09194,380453.86
09195,8984.31
09196,21851.03
09197,24007.41
09198,17552.12
09199,14849.44
09200,7447.52
09201,4126.84
09202,3876.65
09206,9496.64
09208,31288.1
09209,986041.42
09211,247018.78
09213,46641.57
09214,108948.83
09215,61231.68
09216,73282.62
09217,56446.87
09218,68653.61
09219,6500091.88
09220,10690.04
09221,91309.51
09223,6263.81
09224,25991.65
09225,12914.09
09226,8992.62
09227,23244.64
09228,26227.5
09229,31888.16
09230,5230.2
09231,9860.24
09232,23694.34
09235,29677.91
09236,5591.8
09238,151268.98
09239,8601.7
09241,42115.9
09242,13346.02
09243,10427.16
09244,7350.58
09246,105004.31
09247,4051.11
09248,11825.35
09249,7329.22
09250,45542.17
09251,70345.57
09253,18707.81
09255,14026.18
09256,67974.29
09257,17297.74
09258,26280.96
09259,37942.8
09261,82408.87
09262,25233.13
09265,5936.0
09266,14956.36
09267,16174.96
09268,15932.34
09269,4638.27
09270,25663.31
09272,47201.5
09273,9793.49
09274,186340.97
09275,26376.2
09276,73999.39
09277,18004.7
09279,35699.84
09280,4197.17
09281,23657.55
09283,6906.29
09287,38897.69
09288,16721.1
09289,262398.09
09292,13000.7
09294,18611.97
09295,8204.68
09297,59307.87
09298,12430.27
09301,112108.68
09302,16055.66
09303,15160.35
09304,30358.0
09306,17590.45
09307,17531.37
09308,10119.6
09309,52033.62
09310,2050.13
09311,8770.61
09312,15842.49
09314,12974.89
09315,77238.49
09316,17570.81
09317,2864.94
09318,8412.6
09321,330655.02
09323,10010.39
09325,29710.67
09326,24042.9
09327,5165.12
09328,10959.86
09329,19812.58
09330,285247.74
09332,30103.01
09334,8232.37
09335,13087.11
09337,21276.48
09338,41555.62
09339,19827.89
09340,11621.92
09343,15030.39
09345,22132.74
09346,14154.14
09347,21453.21
09348,21772.03
09350,79519.4
09351,9487.93
09352,15581.91
09353,15556.72
09354,6067.47
09355,13583.27
09356,6027.76
09358,39953.24
09360,3839.64
09361,16377.63
09362,38946.97
09363,154251.69
09365,5144.99
09366,11156.6
09368,3197.08
09369,71112.42
09372,38768.42
09373,65925.56
09374,16400.31
09375,6287.17
09377,124972.48
09378,4385.8
09380,11969.27
09381,5302.2
09382,3746.07
09384,53918.54
09386,9006.09
09387,20175.87
09388,4574.18
09389,9823.08
09390,98412.33
09391,71290.8
09392,8235.21
09394,122511.23
09395,21881.73
09396,23696.52
09398,11155.37
09400,58193.26
09403,14741.26
09405,20762.26
09406,55733.94
09407,4246.88
09408,6167.87
09409,19931.26
09410,572464.28
09411,23553.79
09412,163962.34
09413,71335.75
09414,29747.89
09415,48037.97
09416,8782.77
09417,6335.01
09418,13346.5
09419,11123.81
09421,36459.19
09422,2523.27
09423,4116.05
09424,6520.82
09425,81005.05
09427,225124.18
09428,16508.82
09429,10373.23
09430,3593.07
09431,18605.11
09432,30377.95
09433,9574.37
09434,255596.18
09437,44594.51
09438,102971.59
09439,199695.81
09440,13015.65
09441,11369.21
09442,66566.79
09443,26697.49
09444,10383.79
09445,6788.86
09446,1736.39
09447,7527.41
09448,33217.11
09449,15673.15
09450,4160.72
09451,42208.33
09454,7008.79
09455,8207.52
09456,21672.08
09458,91667.79
09460,28926.3
09463,47334.69
09464,5757.4
09466,17508.78
09467,11132.64
09471,28132.47
09472,9297.92
09473,13313.1
09476,12216.08
09478,6615.78
09480,17128.75
09482,4591.89
09483,34772.86
09485,9900.55
09901,58641.67
09902,69099.61
09903,654351.01
09904,75931.36
09905,64418.08
09906,205377.89
09907,283596.69
09908,81853.94
10001,51050.29
10002,62978.5
10003,88368.77
10004,120334.94
10005,149207.9
10006,204500.85
10007,100928.02
10008,214492.92
10009,39372.61
10010,459784.99
10011,92762.35
10012,92894.22
10013,49795.6
10014,327714.9
10015,113047.44
10016,77565.96
10017,134719.36
10018,283086.49
10019,269978.88
10020,292123.73
10021,1044783.32
10022,68830.63
10023,130886.14
10024,111489.95
10025,64053.24
10026,102803.54
10027,14788.34
10028,15001.15
10029,79597.33
10030,73093.52
10031,28633.67
10032,322252.39
10033,66064.84
10034,61629.93
10035,338143.03
10036,54403.83
10038,13351.73
10039,66522.94
10040,81803.64
10041,189221.37
10042,10085.39
10043,154323.77
10044,251951.1
10045,158673.78
10046,34147.05
10047,195449.21
10048,34558.54
10049,679589.49
10050,183589.96
10051,66255.17
10052,26893.27
10053,65889.92
10054,88767.37
10055,134502.44
10056,95777.93
10057,22200.58
10058,286182.21
10059,69263.18
10060,160119.83
10061,275950.68
10062,65918.77
10063,31569.15
10064,257895.03
10065,34847.86
10066,36996.13
10067,2295023.58
10068,131901.48
10069,137990.3
10070,108627.12
10071,18288.85
10072,143837.25
10073,138222.84
10075,38993.42
10076,160564.92
10077,143921.2
10078,73995.39
10079,153806.47
10080,69162.87
10081,21042.01
10082,328897.92
10083,15060.12
10084,262804.18
10085,64392.36
10086,63008.13
10087,292885.13
10088,33867.82
10089,282709.13
10090,76467.23
10091,59892.2
10092,45957.28
10093,74765.71
10094,45771.85
10095,63545.1
10096,608640.97
10097,14380.09
10098,62040.32
10099,123992.59
10100,139165.2
10101,43857.88
10102,94523.25
10103,82206.73
10104,1196327.3
10105,429416.99
10106,22923.28
10107,183873.1
10108,30560.19
10109,322981.96
10110,414679.3
10111,233271.72
10112,283551.49
10113,413499.09
10114,219113.43
10115,666287.28
10116,700055.04
10117,37767.34
10118,47308.63
10119,113886.48
10120,25170.71
10121,1714782.77
10122,36604.85
10123,103267.19
10124,120922.98
10125,165228.64
10126,274530.06
10127,986603.07
10128,1205738.33
10129,79718.38
10130,318500.91
10131,2859937.4
10132,63675.65
10133,221322.08
10134,96685.21
10135,237412.3
10136,52584.85
10137,66277.08
10138,91973.53
10139,16648.11
10140,209377.13
10141,42752.43
10142,140223.56
10143,24915.42
10144,196293.34
10145,26069.72
10146,297987.26
10147,237853.3
10148,7529907.39
10149,78339.58
10150,70644.97
10151,34385.29
10152,79024.68
10153,55723.51
10154,33529.43
10155,256245.34
10156,14158.88
10157,43656.16
10158,52297.22
10159,48259.31
10160,41919.65
10161,10337.98
10162,107995.39
10163,45687.7
10164,122962.15
10165,47675.73
10166,50584.03
10167,60089.8
10168,48475.25
10169,86459.14
10170,42478.36
10171,50712.51
10172,115834.25
10173,149467.77
10174,31874.37
10175,238161.54
10176,67217.5
10177,335477.08
10178,149770.43
10179,47604.42
10180,1358485.65
10181,134518.04
10182,26365.42
10183,175686.75
10184,143707.31
10185,99915.9
10186,169984.56
10187,75838.96
10188,83037.66
10189,472906.04
10190,89172.55
10191,98172.72
10192,125886.77
10193,342595.86
10194,88766.6
10195,1600272.17
10196,47987.56
10197,16923.03
10198,208690.32
10199,27220.06
10200,57335.14
10201,31358.05
