mun_code,valor_mapa
01001,1696.76
01002,7973.67
01003,1065.17
01004,1175.88
01006,113.1
01008,613.16
01009,1156.18
01010,1762.46
01011,248.47
01013,583.05
01014,253.5
01016,397.67
01017,783.38
01018,1075.39
01019,132.76
01020,249.74
01021,373.51
01022,744.57
01023,257.94
01027,355.48
01028,1103.6
01030,148.38
01031,1090.37
01032,487.61
01033,636.25
01034,174.77
01036,14611.13
01037,518.2
01039,202.79
01041,166.3
01042,781.95
01043,1713.12
01044,174.84
01046,491.69
01047,743.09
01049,127.33
01051,3080.34
01052,222.02
01053,530.18
01054,806.62
01055,789.42
01056,177.9
01057,221.26
01058,1220.3
01059,204053.01
01060,211.27
01061,132.87
01062,254.67
01063,1721.28
01901,1848.05
01902,651.72
02001,146543.31
02002,87923.68
02004,147297.79
02005,120116.72
02006,120253.35
02007,219774.9
02008,268071.98
02009,4690612.11
02010,369090.57
02011,130318.38
02012,353826.64
02013,32881.7
02014,82276.58
02015,317994.6
02016,119460.01
02017,162505.27
02018,198690.14
02019,534357.69
02020,113365.06
02021,228419.47
02022,80804.37
02023,117649.44
02024,676231.48
02025,1676719.76
02026,184696.39
02027,68488.91
02028,25760.82
02029,559366.39
02030,583907.99
02031,126515.86
02032,53681.33
02033,408635.95
02034,314563.6
02035,342843.15
02036,18900.66
02037,5979512.82
02038,58064.83
02039,221671.72
02040,143588.1
02041,77163.7
02042,180896.62
02043,265809.78
02044,216936.96
02045,698828.23
02046,216046.98
02047,15826.92
02048,284751.27
02049,177505.43
02050,23326.9
02051,345459.18
02052,89783.27
02053,593849.0
02054,86118.49
02055,246712.08
02056,383881.35
02057,430809.21
02058,71317.78
02059,64454.43
02060,141366.89
02061,139333.33
02062,91118.18
02063,280315.22
02064,79702.49
02065,109008.13
02066,52956.34
02067,230390.19
02068,72507.92
02069,2644912.31
02070,92993.89
02071,203806.1
02072,317723.16
02073,1123209.97
02074,1369064.04
02075,303083.06
02076,66052.23
02077,10148.47
02078,198484.14
02079,554782.8
02080,103446.35
02081,4803941.21
02082,21203.55
02083,45109.75
02084,65513.15
02085,68721.41
02086,525300.36
02901,473603.84
03001,98817.76
03002,747325.03
03003,90713.87
03004,146681.72
03005,1928621.23
03006,204533.77
03007,33920.18
03008,35674.24
03009,12255785.77
03010,68096.91
03011,3394518.03
03012,566589.32
03013,231265.44
03015,3145250.79
03016,20456.8
03017,73884.36
03018,4298684.4
03019,3411727.18
03020,27357.7
03021,1229236.95
03022,32257.22
03023,278011.33
03024,922129.8
03025,238240.96
03026,259461.51
03027,31957.22
03028,227730.11
03029,87838.7
03030,180931.89
03031,13881409.87
03032,19279.08
03033,30187.39
03034,549103.1
03035,129201.28
03036,15453.46
03037,68181.18
03038,63772.28
03039,21032.42
03040,64187.9
03041,2465369.73
03042,738038.02
03043,606810.88
03044,1108595.2
03045,63523.43
03046,488629.1
03047,5384805.87
03048,1424578.23
03049,3127404.09
03050,4772114.99
03051,63500.8
03052,181788.38
03053,1691181.42
03054,81023.88
03055,1478463.46
03056,1959216.91
03057,34130.81
03058,1064949.52
03059,5235990.26
03060,15544.73
03061,266550.02
03062,75712.12
03063,8332058.42
03064,1230476.17
03066,11341983.83
03067,17771.17
03068,8055.44
03069,864897.12
03070,531892.1
03071,1039422.68
03072,42353.74
03073,38032.9
03074,373242.7
03075,32647.58
03076,2914481.48
03077,385418.7
03078,187671.32
03079,4609753.18
03080,295860.16
03081,474644.07
03082,5955718.22
03083,1344836.55
03084,109584.69
03085,154259.99
03086,29184.09
03088,1141031.76
03089,2298800.41
03090,3713237.28
03091,89407.57
03092,1494026.95
03093,4986736.0
03094,2954514.88
03095,1059630.1
03096,1339512.22
03097,375691.45
03098,110301.6
03099,16414297.48
03100,163349.49
03101,1233223.77
03102,1924821.56
03103,50116.37
03104,6318858.18
03105,1358869.2
03106,118199.97
03107,579243.99
03109,588775.31
03110,94404.57
03111,1152171.29
03112,154670.16
03113,3029730.11
03114,366272.67
03115,72165.07
03116,223851.38
03117,109667.37
03118,1824309.4
03119,4015837.9
03120,1319071.89
03121,5763305.41
03122,9394407.94
03123,1681166.53
03124,97085.33
03125,98821.23
03127,112618.24
03128,2307322.85
03129,287171.37
03130,10148.68
03131,53120.66
03132,110934.21
03134,32084.62
03135,45529.46
03136,100206.94
03137,160462.98
03138,723299.82
03139,5802744.84
03140,6430212.38
03901,499022.32
03902,4243242.47
03903,648141.33
