Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.0023699249999999997;0.002860649;0.001655576;0.001218418;0.0021425489999999997;0.002878762;0.0018335539999999998;0.002094224;0.0022016460000000002;0.0020863599999999998;0.001940535
1;0.000425456;0.00015576;0.000154814;0.000120614;0.00016562399999999998;8.4677e-05;8.942e-05;4.5372999999999994e-05;0.000134031;9.203799999999999e-05;0.000141397
5;0.00013267200000000002;6.4218e-05;3.2072e-05;3.0476e-05;3.0644e-05;9.2958e-05;0.0;6.1957e-05;0.0;9.6773e-05;3.1998999999999996e-05
10;0.000108095;0.000213024;3.52e-05;7.1947e-05;3.5122e-05;0.00010035299999999999;9.8822e-05;0.000163294;9.5897e-05;0.00012745400000000002;6.0762e-05
15;0.000170644;6.5647e-05;6.9557e-05;3.5894000000000006e-05;3.6128000000000004e-05;0.000179112;3.427e-05;6.8108e-05;0.00013461799999999998;9.9986e-05;0.00019231100000000002
20;0.00018709100000000002;0.000185389;0.00018577199999999998;0.00018920500000000002;0.000162763;0.000198841;0.000167883;6.6895e-05;0.00013417100000000001;0.000130953;0.000163829
25;0.000203546;0.000189863;0.000154378;0.000284009;0.00022123000000000002;0.000194817;0.000176253;0.000212497;0.00018795700000000002;9.2908e-05;0.000303079
30;0.000343893;0.00036910999999999997;0.000237806;8.5856e-05;0.00017594199999999998;0.00016272000000000001;0.00025180399999999995;0.000182667;0.000213829;0.000214506;0.00022004499999999998
35;0.00040056900000000003;0.000531458;0.000378239;0.000415648;0.000435671;0.000405122;0.000436308;0.00038505;0.000428488;0.00039903499999999995;0.00036772700000000004
40;0.000687591;0.000622851;0.000776251;0.000799715;0.000838403;0.000580516;0.000519366;0.000499821;0.000570187;0.000396411;0.000593329
45;0.0013451280000000001;0.001178879;0.0013628450000000001;0.0012888440000000001;0.001150078;0.00130785;0.001104832;0.001004499;0.000866609;0.001222431;0.000992251
50;0.0017987370000000001;0.002092626;0.001879194;0.001606279;0.0018301609999999999;0.001797731;0.002160589;0.00193035;0.001548399;0.001636469;0.001957799
55;0.002895826;0.002567965;0.002755506;0.002990187;0.0028675199999999997;0.0029727440000000003;0.002501891;0.003128068;0.002844441;0.002794937;0.0028656190000000002
60;0.004313303;0.00410361;0.00371519;0.0037508499999999996;0.003807671;0.004091551;0.003566576;0.0039239340000000004;0.003826028;0.004670717;0.0040902130000000005
65;0.0067106019999999995;0.006860885;0.005495947;0.005232280000000001;0.006440609;0.005666623000000001;0.006531777;0.005604056;0.005822564;0.0055207550000000005;0.007171156
70;0.011178658000000001;0.008941025;0.011008921000000001;0.009519479;0.009796231;0.008535253000000001;0.009261254;0.010046134;0.009826390999999999;0.008852164999999999;0.010783861
75;0.019733723;0.019692395;0.020684808;0.01848971;0.018535884;0.019168209999999998;0.015859963;0.016321406;0.018219551;0.016182562999999997;0.021355066000000002
80;0.041704729999999995;0.04221757499999999;0.042026769;0.038869054;0.040344703;0.040294915;0.0354277;0.038732642;0.035441178000000004;0.032334076;0.044266129999999994
85;0.08716191000000001;0.092219882;0.09259086600000001;0.086185158;0.08767094;0.084617778;0.077833085;0.084014912;0.07767879000000001;0.076322792;0.09218765899999999
90;0.16493113399999998;0.164388074;0.171604642;0.159185965;0.153722851;0.17438283400000001;0.1498245;0.156529544;0.15716866200000001;0.15242847;0.18387478699999998
95;0.290617723;0.288866122;0.28943594100000003;0.27281369899999997;0.289116772;0.295616182;0.267819928;0.291395106;0.30600472100000004;0.252760123;0.348824119
