Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.003014859;0.003655611;0.0050067950000000005;0.003427899;0.003104391;0.002883441;0.002840884;0.003549775;0.0025004800000000002;0.003921298;0.00303754
1;0.00021021400000000002;0.000161031;0.00024365400000000002;0.000277695;0.000368854;0.000118398;0.000119065;8.9966e-05;2.9218e-05;0.000121898;0.000228325
5;6.918000000000001e-05;6.511100000000001e-05;2.1399000000000003e-05;4.3007e-05;8.394600000000001e-05;6.415e-05;4.2137e-05;4.4347999999999996e-05;4.2964000000000004e-05;0.000112712;2.1669000000000002e-05
10;7.443800000000001e-05;0.000147261;9.7815e-05;0.00018849199999999998;4.7034e-05;7.0957e-05;6.7154e-05;4.3643e-05;0.000107893;0.000125193;4.2454e-05
15;0.000141782;0.00031251099999999996;0.000219253;0.000223303;0.000174728;0.000224375;0.000220235;0.00023788799999999998;0.0001661;0.000203885;0.000155203
20;0.000562168;0.000647558;0.000384058;0.000301257;0.000445873;0.000237161;0.000289127;0.0005100090000000001;0.000337485;0.000493023;0.000456968
25;0.000346883;0.000491315;0.0004903910000000001;0.000629882;0.00025763200000000004;0.000625926;0.000318339;0.000341191;0.00051778;0.000224668;0.000311594
30;0.000586313;0.000564676;0.000576137;0.00047899000000000005;0.000374367;0.00040686899999999997;0.000719277;0.000559514;0.000734518;0.000591422;0.00066984
35;0.0008264749999999999;0.000884809;0.000769926;0.000654393;0.0008008269999999999;0.000841289;0.000559694;0.000775514;0.000736588;0.001011579;0.00090266
40;0.001455713;0.0013615790000000001;0.001260916;0.001291204;0.001254842;0.000932297;0.001407244;0.001305907;0.001318888;0.000959598;0.001458752
45;0.002136055;0.002476354;0.002405362;0.002418964;0.0022307209999999997;0.0016528860000000001;0.0019111610000000002;0.002061178;0.002106261;0.002051319;0.001973187
50;0.004937367;0.004577859;0.004141125;0.00421467;0.0036179109999999997;0.003847549;0.003690592;0.0035568780000000003;0.004154931000000001;0.0034906169999999997;0.003930751
55;0.006659620000000001;0.0069069909999999995;0.00698562;0.006763746;0.005862322;0.006141536;0.005513912;0.0063050319999999995;0.005238251;0.006186965;0.005774232
60;0.011200749;0.009599370000000001;0.009984704;0.009672675;0.010162894;0.010289687;0.009880201;0.009265888;0.00954106;0.009746462;0.010157768000000001
65;0.014995362;0.013845808;0.016377927;0.015089914999999999;0.013897447;0.015818341;0.015037906;0.016035193;0.012761495;0.014269312;0.014486784999999999
70;0.024903263;0.026914269;0.024572385000000002;0.021709137;0.020583125;0.023052510000000002;0.023936528;0.02315261;0.023862509;0.021851858;0.026189293
75;0.044185205000000005;0.042850704;0.040893957;0.037897812;0.039848582;0.040812873000000006;0.036632598;0.0379866;0.039217623;0.035426153;0.04133063
80;0.078028641;0.074351508;0.080278556;0.067832241;0.070384135;0.07263132500000001;0.067962458;0.070448532;0.069601131;0.067975179;0.070598382
85;0.135328846;0.136255155;0.141246509;0.12625588999999998;0.125208437;0.129038798;0.125138136;0.13098917399999999;0.121448842;0.123100706;0.12312471999999999
90;0.216989634;0.229300021;0.240980074;0.198118759;0.213707711;0.23884309099999998;0.20986269300000002;0.23665377699999998;0.231193484;0.224318897;0.23380796799999998
95;0.370375648;0.37314452;0.416014777;0.341845027;0.33551124600000004;0.344874956;0.280045104;0.322526152;0.303527738;0.34417189200000003;0.373423725
