Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.0034410020000000003;0.003059024;0.003170302;0.002288622;0.0021539980000000003;0.00253338;0.003287668;0.0027554850000000002;0.0022155200000000003;0.003505969;0.002553043
1;0.00016820099999999998;0.000215056;8.716e-05;8.4881e-05;9.4551e-05;0.00014405100000000002;9.455600000000001e-05;0.000239158;0.000142094;0.00013996;0.000150469
5;7.413e-05;0.00014610100000000002;3.4563999999999996e-05;0.0;0.000104986;0.000173456;0.0;3.3719e-05;6.913500000000001e-05;3.6876e-05;7.1618e-05
10;7.984e-05;3.764e-05;7.9961e-05;7.3971e-05;7.603e-05;3.7217e-05;3.6006999999999996e-05;7.2662e-05;3.3883e-05;3.4565e-05;0.0
15;3.8085e-05;4.1117e-05;0.000193733;0.000119294;4.0626e-05;7.8413e-05;7.6724e-05;0.0;0.000146877;0.000108056;0.0
20;0.00019229299999999998;9.0546e-05;0.00013178000000000002;9.9166e-05;6.906800000000001e-05;0.000103544;0.00010778500000000001;0.000143373;0.000169882;0.00023646500000000002;6.338e-05
25;0.000298006;0.000217743;0.000231561;0.000186952;0.00011042699999999999;8.3938e-05;0.000168172;0.000138449;0.000108535;5.6411999999999995e-05;0.000138457
30;0.00023916499999999998;0.00016118;0.000384755;0.00022881199999999998;0.000265535;0.000286398;0.00026817999999999997;0.000255942;0.000256511;0.000264071;0.00023780499999999998
35;0.000415675;0.000590504;0.000463297;0.000621243;0.000400284;0.00037993500000000003;0.000404138;0.000384675;0.000408977;0.000350763;0.000464088
40;0.0006913070000000001;0.000853896;0.0007495840000000001;0.000583826;0.000547003;0.000765404;0.000613057;0.000648507;0.000674529;0.0005701199999999999;0.000684227
45;0.001267712;0.001351243;0.001268955;0.0009645;0.001065604;0.0011565829999999999;0.001123531;0.000950878;0.001140595;0.000987154;0.000953155
50;0.00221887;0.002046832;0.002091594;0.001932488;0.001958722;0.002129616;0.001792436;0.001828811;0.00171875;0.0019423090000000001;0.001681434
55;0.003193253;0.003116373;0.003241779;0.002622094;0.0027274210000000003;0.002859844;0.002856798;0.00302061;0.003239798;0.002488714;0.003102872
60;0.003793494;0.004385778;0.003970467;0.004825121;0.004379172;0.003574945;0.0041972319999999995;0.004987558;0.004176896;0.004525858000000001;0.004205479999999999
65;0.006358946000000001;0.005565125;0.0064752099999999995;0.00633626;0.0059605100000000005;0.006645447;0.005770894;0.0060938879999999996;0.006738588;0.006011198000000001;0.0064432989999999996
70;0.011882641;0.010785079;0.010589727;0.012318701000000001;0.011376994;0.011228405;0.010236895000000001;0.009804332;0.009631143;0.010219645999999999;0.009867457
75;0.023988779000000002;0.02339854;0.022607364;0.020480459;0.019558744;0.021191500999999998;0.021517226;0.019565845;0.019338961;0.018809194;0.019700444
80;0.049344006;0.045537317;0.047830263000000005;0.043551904999999995;0.045229048;0.045799742000000004;0.042953502;0.045078632;0.039327095;0.03939481;0.040617353
85;0.098486053;0.096360545;0.102499962;0.09455584;0.092158511;0.093822589;0.088720782;0.090474704;0.089494609;0.08201033099999999;0.087219906
90;0.187914439;0.17462786800000002;0.191840826;0.176102648;0.17844848400000002;0.190491975;0.182529086;0.172978596;0.170398473;0.157484095;0.162404861
95;0.305511925;0.284190207;0.31997799099999996;0.289188381;0.278336639;0.289057963;0.274888172;0.327380241;0.293083257;0.28248893399999997;0.28314021
