Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.0025014470000000004;0.0026277040000000002;0.002696405;0.0019962549999999997;0.0025589780000000004;0.0025652590000000003;0.003638534;0.002180695;0.00243649;0.002021035;0.003617456
1;0.000231936;0.000169484;0.000148696;0.000107897;0.000118317;0.00021432200000000003;0.000121635;0.00019908699999999997;7.6046e-05;0.000130839;5.1825999999999995e-05
5;7.148400000000001e-05;0.000107501;0.000139701;8.6122e-05;0.0;0.000102411;3.4139e-05;6.9034e-05;5.1405e-05;0.000123004;1.6997e-05
10;0.000130994;0.00018632000000000002;0.000202324;0.000127833;5.3716e-05;5.3992e-05;0.000125529;0.000103847;0.00010258000000000001;0.000100503;0.000149579
15;0.00045867;0.000245285;0.000262248;0.000305269;0.000260536;0.000316861;0.000296457;9.1464e-05;0.000234676;0.000193511;0.000122163
20;0.0006705179999999999;0.00069088;0.0005324339999999999;0.00037235;0.00046753;0.00036931;0.0005674590000000001;0.00038348900000000004;0.00045031;0.000307112;0.000483961
25;0.000754844;0.000508726;0.000441236;0.000519391;0.000412352;0.000337501;0.000423074;0.000494639;0.000442423;0.00046672200000000004;0.000457201
30;0.000748465;0.000685813;0.000856979;0.0006098400000000001;0.000658058;0.000532097;0.000603405;0.000488184;0.0006230750000000001;0.000488711;0.0007897690000000001
35;0.001209946;0.0009732720000000001;0.000858062;0.000810998;0.000739602;0.0009698069999999999;0.000869008;0.000834781;0.0008098480000000001;0.000769205;0.000705187
40;0.0019324939999999999;0.002037475;0.00177976;0.0014992;0.00163255;0.0014962279999999998;0.001362542;0.0012914209999999998;0.001294581;0.000990693;0.001206934
45;0.0033627509999999998;0.0031636449999999997;0.002990585;0.002563555;0.002905992;0.002652574;0.0028646440000000004;0.002468704;0.002205908;0.002407521;0.002038364
50;0.005257646;0.005177037000000001;0.004701523;0.004785051;0.00490368;0.004942204;0.004905278;0.004139225;0.004084208000000001;0.003975984;0.0036070890000000004
55;0.0075496;0.007689794;0.0076051520000000004;0.007811;0.007305988;0.006898487;0.007700245;0.00685548;0.0068719409999999995;0.00675654;0.006430352
60;0.010526984000000001;0.011081742;0.011109028;0.010326150000000001;0.010199936;0.010784986;0.011316286;0.010521996;0.009719162;0.010320244000000001;0.010389714
65;0.016150869;0.016172794;0.015754818;0.01572364;0.015346453999999999;0.015273621000000001;0.015656307;0.015589908;0.015979195;0.014991008;0.014724012
70;0.024019974000000003;0.023720717;0.022983630999999997;0.022532541;0.022421474;0.023408429;0.02264845;0.021516881999999998;0.022379840999999998;0.021326394000000002;0.0219377
75;0.040844258;0.038576041;0.03868841;0.036762156;0.036128777;0.036664979;0.037186453;0.033623064;0.036182271999999994;0.032131579;0.035221492
80;0.068843338;0.070221394;0.068879675;0.065461723;0.063772952;0.066233104;0.06329568299999999;0.061872863;0.061124725;0.059040773000000005;0.060843791
85;0.123268134;0.119289862;0.122130909;0.122831395;0.110823932;0.11644372900000001;0.113693271;0.115684729;0.113873636;0.107636079;0.10854611800000001
90;0.202288621;0.196869772;0.203826683;0.200639899;0.195141764;0.19991824500000002;0.19037682;0.21087677;0.203069996;0.186240369;0.19554422999999999
95;0.318499281;0.284794264;0.337428368;0.314644416;0.305982571;0.33123299300000003;0.30575908900000004;0.305920441;0.332956622;0.309548345;0.31066744999999996
