Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.003322702;0.002844751;0.004416514;0.003552768;0.002822295;0.002566532;0.003009882;0.002153589;0.002204608;0.004382311;0.0025161899999999997
1;5.6043999999999994e-05;5.6581e-05;0.000112973;0.00024041499999999998;0.000124368;0.000120384;0.000345791;6.431199999999999e-05;3.1523e-05;0.000228426;0.00017071
5;4.6719e-05;4.6206e-05;7.1134e-05;9.180000000000001e-05;6.804300000000001e-05;4.4819e-05;0.000115494;0.00016220999999999998;2.4799e-05;2.2845000000000002e-05;0.00011948699999999999
10;0.000130529;5.0736000000000003e-05;4.9511e-05;2.4624e-05;0.000198473;4.9369999999999997e-05;4.8272e-05;2.3935e-05;6.8279e-05;0.000114497;8.757900000000001e-05
15;7.7314e-05;7.676800000000001e-05;0.000129494;0.00013320499999999998;0.000185927;0.000104703;0.00023322399999999997;0.000129458;0.000124807;7.2936e-05;2.4067000000000002e-05
20;0.000183423;0.000187973;9.5305e-05;9.460100000000001e-05;0.000318657;0.000130264;0.00010319399999999999;0.00025740800000000004;0.000281037;0.00015056;7.3439e-05
25;0.000138216;0.000174501;4.4102000000000006e-05;0.000216832;8.5801e-05;8.8944e-05;0.00016251099999999998;0.000164074;0.000236682;0.000212058;0.000190811
30;0.000254463;0.00025619799999999996;0.00021764;0.000239375;0.0003178;0.000307492;0.00033712399999999995;0.00020636099999999998;0.000232125;0.000254295;0.000279993
35;0.0005269970000000001;0.000652393;0.000420392;0.00030525;0.000322656;0.00032469599999999997;0.000445749;0.000390596;0.000498152;0.00034888400000000004;0.000312378
40;0.0005222989999999999;0.0006904099999999999;0.0006181520000000001;0.000705974;0.000616184;0.000711165;0.000730984;0.000559348;0.0007972599999999999;0.000580282;0.000529147
45;0.0012236929999999999;0.001172738;0.001109311;0.0013043450000000002;0.001390011;0.000953748;0.0011564449999999999;0.000980262;0.0012322029999999999;0.00101026;0.0010613649999999999
50;0.002057478;0.00190757;0.001822128;0.001878509;0.001667128;0.0017707200000000001;0.002139134;0.0019156359999999999;0.001763658;0.001425956;0.001689977
55;0.003115331;0.0025190039999999996;0.002012717;0.002761378;0.002623427;0.002448326;0.0032283900000000003;0.0026235499999999997;0.002306451;0.002652638;0.00297164
60;0.004055032;0.00456784;0.003780971;0.004073747;0.004425605;0.00426546;0.0040350640000000005;0.00409802;0.003976602;0.004228297999999999;0.004468893999999999
65;0.005648542;0.007052037000000001;0.005495076;0.0060737249999999994;0.005728606;0.006488086;0.00582363;0.0064493070000000005;0.006224764999999999;0.00575698;0.006109509
70;0.012773327;0.012255275;0.012463067000000001;0.01018151;0.010655666;0.010556371;0.009943811;0.010132272999999999;0.010249834;0.010057578;0.010393364
75;0.025285899;0.022612223;0.021584240999999997;0.022667284;0.020255244999999998;0.023538618;0.021097133;0.02099418;0.020808491;0.019803589;0.019976422
80;0.050140234;0.049123335;0.049917229;0.048962009;0.046726428;0.050787771;0.043686253;0.045415160999999996;0.042713677;0.041338263;0.047551820999999994
85;0.108560772;0.10534640299999999;0.107513102;0.097468189;0.099232687;0.10504662299999999;0.09693099100000001;0.098326996;0.096354798;0.094314401;0.09540561
90;0.1951381;0.18833292599999998;0.224637103;0.182930389;0.18720558;0.199587091;0.18818502799999998;0.20183042699999998;0.18672906;0.202394184;0.193989239
95;0.34835697800000004;0.341257171;0.342530801;0.293451284;0.323740618;0.34223813200000003;0.298976813;0.34814843300000003;0.317204199;0.32678393499999997;0.343011646
