Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.001859297;0.0023933879999999998;0.0023507859999999997;0.0020329429999999997;0.0013697459999999998;0.002985776;0.002571265;0.002185748;0.001990806;0.001531682;0.00157589
1;4.5537e-05;0.000204517;0.0002069;0.00016805500000000002;0.000216404;7.617e-05;7.8162e-05;0.000104087;5.2221999999999996e-05;0.00027225700000000003;8.6002e-05
5;3.8321e-05;3.7118e-05;7.5589e-05;9.2292e-05;0.0;7.280499999999999e-05;5.3811e-05;0.000109932;5.4779e-05;7.5248e-05;3.8753e-05
10;3.9960000000000004e-05;0.000119776;7.877599999999999e-05;5.8443e-05;3.8862e-05;7.5673e-05;5.8004e-05;0.00011133800000000001;9.0766e-05;5.3903e-05;3.5617e-05
15;0.000211197;0.000221835;0.00014400199999999998;0.000248788;0.000136119;0.00013819300000000002;9.8537e-05;0.000116804;5.724e-05;0.00013247200000000002;9.305299999999999e-05
20;0.000201586;0.000164387;0.00015859200000000002;0.000263384;0.000136606;0.000329588;0.000144062;0.00020421800000000002;0.000150249;0.00011385099999999999;0.000131418
25;0.000213751;0.000156587;0.000134326;0.000187134;0.00022378;0.000191574;0.000183726;0.000190983;0.000157666;0.000345796;0.000148443
30;0.00033760699999999997;0.00030365700000000004;0.000393778;0.000286667;0.000202571;0.000335914;0.0002873;0.000175983;0.000340126;0.000301994;0.00035213299999999997
35;0.000682392;0.000501192;0.000524252;0.000528288;0.0005842000000000001;0.000403025;0.000420604;0.000440012;0.000383879;0.000398644;0.000423763
40;0.0008985229999999999;0.001003451;0.000721544;0.000765933;0.000783677;0.0007965940000000001;0.000792115;0.0006191100000000001;0.000787054;0.000757395;0.000727311
45;0.001477304;0.0013630880000000001;0.0012875719999999998;0.0014527840000000001;0.001411006;0.001194623;0.001308187;0.001311466;0.0013401700000000001;0.000944861;0.001077777
50;0.002213867;0.0020724529999999997;0.00213335;0.002015203;0.001887103;0.0019993339999999997;0.002037944;0.002067386;0.001894223;0.002058176;0.0020442249999999998
55;0.0030060509999999996;0.002792306;0.002723166;0.002714442;0.002828967;0.003080029;0.0028946830000000003;0.003313168;0.002989031;0.002934028;0.003021346
60;0.003840951;0.004013617;0.003808185;0.0039980630000000005;0.004034129;0.004125282;0.004546186;0.0038443;0.004244956;0.004153183;0.004343792
65;0.005884909999999999;0.0057057489999999995;0.005886344;0.006009934000000001;0.00554825;0.006311714;0.005491044;0.005624384;0.0062950540000000004;0.005459533999999999;0.005829422
70;0.010610569;0.010899699;0.010046417;0.009611705;0.009251073;0.009659595;0.009553576;0.00959767;0.009234432;0.009055578;0.009177033
75;0.019026612000000002;0.019920718;0.02017331;0.018510617;0.017152741;0.018266006;0.017594739;0.017032185999999998;0.017282681;0.016215077999999997;0.016903129
80;0.041712724;0.040323189;0.040792065;0.039693164;0.038549560999999996;0.038943627;0.037341321999999996;0.038049836;0.036124576;0.034604811;0.035318818999999994
85;0.089244198;0.08613916399999999;0.08956947700000001;0.08369015299999999;0.081090287;0.08302992999999999;0.08278287799999999;0.07999749;0.08054152399999999;0.07504150300000001;0.076340247
90;0.175198351;0.163068115;0.173133813;0.166951086;0.15904393;0.16425183599999998;0.159656494;0.15965215;0.1565118;0.146681993;0.154291575
95;0.291092943;0.290075256;0.29737653000000003;0.290753718;0.268310747;0.306776784;0.28549980399999997;0.299669745;0.291448153;0.27190882;0.286007874
