Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.002831037;0.003802044;0.002363376;0.002351527;0.003070155;0.005635484;0.0028436439999999998;0.00383718;0.00457005;0.002765013;0.001288572
1;0.000225672;0.000135714;0.0;0.000194911;0.00010251200000000001;5.471e-05;5.4247e-05;0.000164187;0.00016511899999999998;0.000170321;5.9477e-05
5;0.00011095199999999999;3.7041999999999995e-05;7.4045e-05;0.000109675;3.6765e-05;0.000146263;3.5799999999999996e-05;0.000113486;7.8423e-05;0.0;3.8888e-05
10;0.000107625;0.00017899799999999998;7.307900000000001e-05;0.00010731300000000001;7.1573e-05;0.00014592700000000001;7.459e-05;7.4261e-05;0.000110532;0.0;0.000147617
15;0.000375413;0.000463916;0.000268248;0.000205109;0.000136231;0.000321245;0.00032106699999999997;0.00010823099999999999;0.000108312;0.000326861;0.00025771100000000004
20;0.000251284;0.00039003999999999997;0.000434306;0.00029932;0.000393803;0.000313146;0.00023286999999999998;0.000233382;0.000346424;0.00021084;0.00032152900000000003
25;0.000578799;0.000509273;0.000429821;0.00027895199999999995;0.000254166;0.000575347;0.000565249;0.000610356;0.000405063;0.00042443799999999996;0.000398385
30;0.0009062139999999999;0.000419676;0.000603028;0.000384018;0.000364987;0.00032798;0.000363838;0.00061079;0.0005379460000000001;0.000517981;0.00053233
35;0.0009245060000000001;0.001038751;0.0006631089999999999;0.000721916;0.000707592;0.0006938879999999999;0.00070992;0.0007178320000000001;0.0005077150000000001;0.0008166839999999999;0.000725361
40;0.001512766;0.001340817;0.001616558;0.001641044;0.001660904;0.001241711;0.001393893;0.0012416670000000001;0.000991977;0.001550084;0.001181661
45;0.0025878930000000004;0.002803017;0.002494094;0.002808552;0.00214116;0.002396541;0.002388523;0.002162325;0.001801684;0.0019143019999999999;0.0020891169999999997
50;0.004597878;0.0046841140000000005;0.005030649000000001;0.003866876;0.0040222470000000005;0.003882661;0.004036531;0.003919171;0.003998217;0.004131986000000001;0.0040070800000000005
55;0.0077448;0.007968422999999999;0.008423616;0.006782015999999999;0.00758807;0.00660077;0.005728777;0.006666745;0.006193222;0.006285753;0.007198965
60;0.012210124000000001;0.01114476;0.01121691;0.012067513;0.010734035999999999;0.00969108;0.010968256000000001;0.009487647;0.009861709;0.010087507;0.010702246
65;0.018941911000000002;0.016126192;0.017232813;0.017443702999999998;0.015975101000000002;0.016757248;0.0161753;0.016471077;0.016353595999999998;0.015603454;0.016677621
70;0.027452793;0.027063623;0.028611821;0.028295946000000002;0.024444669000000002;0.024814609;0.024686333;0.025569858;0.025960691;0.025318491000000002;0.030523547
75;0.041256385;0.042603992;0.042625696;0.04176515;0.039325497;0.043579368;0.04191717;0.038064888000000005;0.038306976;0.036658115000000005;0.041389839000000005
80;0.082472379;0.074296508;0.077616855;0.07121525599999999;0.07068124299999999;0.072886128;0.069002416;0.069383121;0.071592678;0.068701268;0.072308942
85;0.131553904;0.132033377;0.13891521;0.124712966;0.122137307;0.131329051;0.12577536;0.125276671;0.119391653;0.111949576;0.131359182
90;0.21847652199999998;0.20684957;0.22775757300000002;0.212180036;0.200315395;0.211789778;0.199961036;0.228049988;0.204665633;0.19337019900000002;0.237761282
95;0.317673799;0.320140825;0.32689335199999997;0.31484022700000003;0.307862313;0.374457354;0.310098201;0.321069982;0.30200904900000003;0.329138041;0.36992189000000003
