Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.003433721;0.003815009;0.0027787989999999998;0.003121357;0.0029365420000000003;0.0029192610000000003;0.00332422;0.0031634859999999996;0.001882992;0.002707208;0.001821113
1;0.000237315;0.000200826;0.000123526;7.9436e-05;0.00021098900000000002;0.000131854;0.00022265;0.000133023;0.000180759;0.000181681;8.917799999999999e-05
5;0.000103342;0.000131048;0.00019729;3.2956e-05;9.5153e-05;9.553e-05;0.000126999;3.3723e-05;6.449199999999999e-05;9.608300000000001e-05;0.00010045199999999999
10;0.000189901;0.00015181800000000002;3.7109999999999995e-05;7.223200000000001e-05;7.099e-05;0.000175357;6.8913e-05;0.00010058200000000001;0.000129033;3.0126e-05;2.9983e-05
15;0.000406083;0.000151129;0.000189967;0.000265028;0.00015198700000000002;0.000224382;0.000256149;0.00010593;0.000378578;0.000234807;0.000131486
20;0.00047760200000000004;0.00044555;0.000362367;0.000497854;0.00040841300000000005;0.000273515;0.000436483;0.0005110249999999999;0.000400094;0.000516118;0.000318289
25;0.000358132;0.000488056;0.0005950630000000001;0.000459917;0.00045623200000000005;0.000343148;0.000455833;0.0005103760000000001;0.000455282;0.00048655599999999997;0.000342615
30;0.0005855900000000001;0.000488168;0.000641236;0.0007292570000000001;0.000600906;0.000487292;0.0005460230000000001;0.000370386;0.00042251;0.000449037;0.000640397
35;0.000958582;0.000730575;0.000853276;0.000748294;0.0008069889999999999;0.0006336699999999999;0.0006493250000000001;0.000716012;0.000702835;0.000725735;0.000488774
40;0.0016404890000000002;0.0016109929999999998;0.0013074319999999999;0.001017725;0.001128648;0.0013177030000000001;0.0009896430000000001;0.0012687310000000002;0.000906913;0.000921221;0.000905126
45;0.00292825;0.002506031;0.002358705;0.002556943;0.002144885;0.0021181480000000003;0.0019050620000000001;0.002162341;0.001602039;0.001354688;0.001969553
50;0.004619171;0.004625457;0.004196898;0.003923483;0.003688966;0.004369367999999999;0.003265638;0.004148841;0.003453069;0.003407915;0.003146274
55;0.006747651;0.0064938159999999995;0.006968242;0.006146105999999999;0.006582513999999999;0.00608715;0.0057286260000000006;0.006420046;0.005774367;0.005557210000000001;0.005571100000000001
60;0.011425318;0.009788978;0.010182954000000001;0.008019066;0.009810409999999999;0.008904909999999999;0.010275968;0.009265736;0.009905354000000002;0.009024428000000001;0.009156219
65;0.014936217;0.015706130999999998;0.015077227;0.015238348;0.014179147;0.015027453;0.01500012;0.014622802;0.014922108;0.012336376;0.014595501
70;0.024323495;0.023612421999999997;0.023464770000000003;0.021050987;0.022726856;0.026356217;0.021034230999999997;0.022084898;0.022148130999999998;0.019618995;0.021478473
75;0.042394129;0.042325284000000005;0.041974455;0.03939246;0.036861533;0.03967581;0.03407786;0.035504527;0.035006375;0.035319871999999995;0.037873591
80;0.078254739;0.076419238;0.079912259;0.07384415;0.071546227;0.073791399;0.065157315;0.06970117;0.065467693;0.06315451600000001;0.06641761700000001
85;0.126195109;0.13303125600000001;0.131847466;0.11773625800000001;0.126133564;0.130349663;0.119313802;0.123099008;0.125796001;0.120008295;0.12213338
90;0.220945218;0.207682624;0.212326314;0.202267549;0.21289270700000001;0.22145536000000002;0.21616015100000002;0.206589117;0.20864429999999998;0.194836746;0.221943391
95;0.305015085;0.33200392900000003;0.30712652300000004;0.333829328;0.31149611099999996;0.32440248200000005;0.264403106;0.364931307;0.27153215;0.331286002;0.28131504
