Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.003125333;0.005929483;0.002843314;0.0023125949999999998;0.002834127;0.002546837;0.004062532;0.002541252;0.001508853;0.001961001;0.002270155
1;0.000182726;0.00014559300000000001;3.7902e-05;0.000265476;0.000155634;0.0002408;0.00012555;0.00017174600000000002;0.000174614;0.000128412;4.1252e-05
5;9.535299999999999e-05;9.503e-05;9.3135e-05;0.000150822;0.000143813;8.8331e-05;0.000147008;0.000118724;6.1215e-05;0.0;3.1516e-05
10;0.000135658;6.7704e-05;6.6219e-05;0.00019312000000000002;0.000161519;3.0766e-05;3.1135e-05;0.000184787;2.8512e-05;2.834e-05;2.9608e-05
15;0.000359752;0.000195905;0.000268762;0.000300159;9.9831e-05;0.00036379800000000003;6.4438e-05;0.00029126499999999997;0.000189997;6.1689e-05;0.000120712
20;0.000356163;0.00033570100000000004;0.000527757;0.000216277;0.000568244;0.00025690800000000003;0.000227545;0.000486215;0.000442172;0.000404394;0.0005150329999999999
25;0.000295129;0.000358934;0.000523455;0.000443089;0.000423461;0.000529244;0.00028229300000000003;0.000415777;0.000446392;0.00047585;0.0006141520000000001
30;0.000733208;0.000533335;0.00043124600000000004;0.000616898;0.0006249869999999999;0.0005202830000000001;0.000647481;0.0005744810000000001;0.000408132;0.000545392;0.000501667
35;0.000883857;0.000825824;0.000728584;0.000566991;0.0007723179999999999;0.0006999290000000001;0.000734244;0.000566532;0.00080703;0.0005834319999999999;0.000787578
40;0.001499074;0.0012738650000000001;0.0010774189999999998;0.000823483;0.0011292040000000002;0.001169362;0.000997089;0.001013218;0.001192451;0.001037085;0.000875109
45;0.002599101;0.002237747;0.00198884;0.002347712;0.002361918;0.002138695;0.00210121;0.001809221;0.0018113159999999999;0.0018016339999999999;0.00197366
50;0.004453017;0.00421164;0.003612869;0.003260738;0.003773381;0.0037859820000000002;0.003715665;0.0034205299999999998;0.003661149;0.0031280329999999997;0.003321981
55;0.007420777;0.006898759;0.006493499;0.007100053;0.006465422;0.00603214;0.00563534;0.006025766;0.006012897;0.00560537;0.006254821
60;0.009699323;0.009793653000000001;0.009957701;0.010662879;0.010369894000000001;0.009140878000000002;0.009944784;0.009839608;0.008901813000000001;0.007779534;0.010060467
65;0.015686026999999998;0.014686026;0.015486444;0.013637663;0.013854145;0.016160339;0.015373111;0.013156715;0.013511385;0.013333937;0.015290342
70;0.02422268;0.024745925;0.02300667;0.021497677;0.022760996;0.023218596;0.022715622;0.021460944000000003;0.022067084;0.020664819;0.027060932000000003
75;0.03793126;0.038764216;0.037945465;0.036590811;0.036322424;0.040020632;0.038153758;0.036895952999999995;0.036633615;0.033732588;0.039557560000000005
80;0.06856996800000001;0.071877078;0.07016879699999999;0.065334787;0.066405615;0.068890696;0.060591235;0.064244135;0.063900677;0.060113695999999994;0.07030718400000001
85;0.12789350500000002;0.11866754;0.125070872;0.123238159;0.11622155499999999;0.12239373;0.11465102199999999;0.121733382;0.112220545;0.111592822;0.12401802
90;0.22093183;0.23175531100000002;0.20819394700000002;0.216760302;0.204508322;0.20807615999999998;0.197422415;0.20998837499999998;0.206682642;0.20677807999999998;0.243951434
95;0.34824331599999997;0.342024985;0.307616159;0.334655664;0.357085264;0.365212419;0.324648445;0.338317839;0.32096113600000004;0.321344272;0.42064301
