Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.003325181;0.0015327539999999999;0.001622498;0.002537512;0.001327395;0.004540397;0.0023515959999999996;0.002468059;0.004115131;0.001110071;0.003540691
1;0.00018413299999999998;0.000186326;0.000183709;0.000279517;0.000101225;0.00010541000000000001;0.0;0.0;0.0;0.000356435;0.0
5;0.0;7.3798e-05;0.000153449;0.000148984;7.4568e-05;0.0;0.0;7.9675e-05;0.0;7.835399999999999e-05;0.000162192
10;0.000175807;0.0;0.0;8.7362e-05;8.100499999999999e-05;0.00015587400000000002;0.0;7.4577e-05;7.4125e-05;0.000141127;7.170700000000001e-05
15;0.000176863;9.024699999999999e-05;0.0;0.0;9.0336e-05;0.0;0.0;8.1615e-05;8.1188e-05;0.000229223;0.00015634
20;0.0;6.736300000000001e-05;0.000359226;8.2488e-05;0.000159815;0.000167855;0.000261602;8.8085e-05;8.530500000000001e-05;0.0;0.000170381
25;0.000152143;0.000392355;0.000277409;0.00017752399999999998;0.00013011900000000002;0.0;0.000215369;0.00029280299999999995;0.0001454;0.000236132;0.000390315
30;0.000240512;0.00028406199999999996;0.000135979;0.000198513;0.000143777;0.00032626300000000003;0.000236381;0.00029103;5.5658e-05;0.000342958;0.000460918
35;0.000336159;0.000244562;0.00012062000000000001;0.000366173;0.000364714;0.00048550300000000003;0.000295012;0.000258596;0.000375639;0.00062559;0.000350678
40;0.000902789;0.000815088;0.0005606989999999999;0.000682737;0.0007602360000000001;0.0010479130000000001;0.000499264;0.0005331709999999999;0.00035873;0.000360838;0.000879546
45;0.001282638;0.001277703;0.001311628;0.0016082639999999999;0.000954504;0.001385972;0.0012104619999999998;0.001253139;0.001157159;0.001178127;0.001077472
50;0.0020789719999999997;0.001822688;0.002149849;0.0018479360000000001;0.001818819;0.002093792;0.001855703;0.001793469;0.002177222;0.002040072;0.001462292
55;0.003346026;0.003515594;0.003080211;0.0037358549999999997;0.003193519;0.003031072;0.0032199330000000003;0.003247093;0.002692831;0.004429313;0.002889027
60;0.004208287000000001;0.0043056150000000005;0.0045118910000000005;0.003796308;0.004426904000000001;0.003485913;0.0045385189999999995;0.004534074999999999;0.0035771730000000003;0.0035362550000000003;0.004429539
65;0.005466086;0.005154026;0.005578054;0.005928706;0.00600357;0.0063503660000000005;0.005937977;0.005822547;0.0064056059999999995;0.007245951;0.007477783
70;0.009344935;0.009452502000000002;0.008930908000000001;0.008755124999999999;0.008870587000000001;0.009661089999999999;0.009030517;0.010532488000000001;0.009297498;0.009065373;0.008523092
75;0.020182625000000003;0.019970743;0.017308557;0.016639323999999997;0.01774827;0.016376533999999998;0.018039971999999998;0.015976050000000002;0.01753056;0.014866649000000001;0.01757414
80;0.040134255;0.041808045;0.044936896;0.040239219;0.040868863;0.038108247;0.037464478;0.034359178;0.034321002;0.031586239;0.037809822
85;0.077762597;0.07960138600000001;0.08666910300000001;0.084184533;0.085849311;0.084898314;0.07505883099999999;0.071591919;0.074626908;0.07429365199999999;0.08180564800000001
90;0.162567198;0.161393723;0.166500588;0.145332834;0.163370303;0.173062163;0.159777071;0.16206217899999997;0.159297414;0.15966402;0.16475766
95;0.273246931;0.273259156;0.304777127;0.276223437;0.290187813;0.311012448;0.292049184;0.310446009;0.304292887;0.26376122900000004;0.29453192
