Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.002691734;0.0026247479999999997;0.0031234989999999996;0.0027922090000000004;0.003086695;0.002722729;0.002729861;0.0024901430000000002;0.002568976;0.002935735;0.0027773940000000003
1;0.000161246;0.000223925;0.00017595;0.00014061599999999998;0.00014928199999999998;0.0001028;0.000139114;0.000142321;0.000109554;0.00011287999999999999;0.000128374
5;8.598400000000001e-05;7.4421e-05;0.000105413;6.515700000000001e-05;8.3688e-05;0.000111271;9.296200000000001e-05;7.9076e-05;8.694300000000001e-05;6.788700000000001e-05;5.1340999999999995e-05
10;0.000135791;7.788200000000001e-05;8.274399999999999e-05;8.533e-05;0.000124758;0.000100908;6.430800000000001e-05;7.753500000000001e-05;8.043699999999999e-05;0.00010579199999999999;4.9511e-05
15;0.000271413;0.000271526;0.000221881;0.000205869;0.00025137;0.000224067;0.000164994;0.00026739499999999997;0.00020100899999999999;0.000226939;0.000196854
20;0.00045285199999999995;0.000385195;0.000437392;0.000359031;0.000372799;0.000302081;0.000408459;0.000356799;0.00030549900000000004;0.00027364100000000003;0.000332679
25;0.000434463;0.000496021;0.00039180700000000004;0.000428852;0.00043849599999999997;0.00041230099999999995;0.00039951900000000004;0.000415682;0.000369871;0.000418847;0.000353219
30;0.000527626;0.000587499;0.0005374949999999999;0.000534917;0.0005362860000000001;0.000420791;0.000524331;0.000518757;0.000488963;0.000475754;0.000525951
35;0.000846505;0.0007474140000000001;0.00078776;0.00067889;0.000595619;0.0005951849999999999;0.000594352;0.000680169;0.0007136719999999999;0.000628234;0.000728758
40;0.001417141;0.001402556;0.001299235;0.001275244;0.001121422;0.0010451809999999998;0.0010142670000000001;0.00100083;0.001083795;0.0009694570000000001;0.00103322
45;0.002774557;0.0025670700000000003;0.002459289;0.002333073;0.002165708;0.002081425;0.00183655;0.001768572;0.001779484;0.0018114650000000002;0.001844425
50;0.004408755;0.00430222;0.004030077;0.004060800999999999;0.003688209;0.003636045;0.003589236;0.0033337560000000002;0.003509345;0.0034756550000000002;0.003658001
55;0.007182377;0.006422981;0.006415641;0.006217698999999999;0.006083002;0.006335642;0.00600232;0.005954678999999999;0.006107672;0.005608668;0.006004685
60;0.010071477;0.009747786;0.009903425;0.009713246;0.009497562999999999;0.00971785;0.009345649;0.009458187;0.009719796000000001;0.009064873000000001;0.010513733
65;0.015554671;0.014742756;0.01493079;0.014784468;0.013944207;0.01448487;0.013968804999999999;0.014329767;0.014300015000000001;0.013441466000000001;0.016064183
70;0.024525503;0.023992511;0.023689815;0.022804722000000003;0.021557134999999998;0.021757803;0.021309376;0.021235590999999998;0.021749724;0.020928687;0.024811364000000002
75;0.039486665000000004;0.039361084;0.039465309;0.037429646;0.036938405;0.036971488999999996;0.035896145;0.036221066;0.034722559;0.032671889999999995;0.042099676
80;0.073551745;0.07120013400000001;0.07066972699999999;0.06646629400000001;0.06447735;0.06576159;0.062207191;0.06564959100000001;0.062848169;0.060148705999999996;0.075815612
85;0.127107742;0.124979919;0.130503649;0.12139926699999999;0.119641161;0.12197258700000001;0.117783379;0.119766828;0.116361373;0.111842086;0.137305376
90;0.221022982;0.20900242800000002;0.219831771;0.20553655599999998;0.204770355;0.213697621;0.209792387;0.209078367;0.211595136;0.201028128;0.240548812
95;0.335833614;0.352042594;0.345893327;0.302161971;0.329142168;0.354961695;0.31926158299999996;0.35823216;0.344382146;0.326019227;0.40126761099999997
