Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.003886625;0.002521436;0.002090471;0.002474741;0.002434158;0.0020723630000000002;0.002897752;0.001954458;0.002216946;0.002026309;0.003034798
1;0.00015961300000000002;0.000134415;0.00018909599999999998;0.000121251;0.00013696700000000002;0.00018806200000000002;0.000125218;0.000117248;8.3259e-05;0.00015032;0.000127485
5;4.0569000000000004e-05;5.4159999999999996e-05;7.727199999999999e-05;9.2929e-05;5.3592e-05;3.0363e-05;8.8386e-05;5.6572e-05;5.7282e-05;5.8358e-05;1.7266e-05
10;8.874e-05;0.000122636;9.6125e-05;6.815499999999999e-05;4.9972e-05;8.187300000000001e-05;4.7906e-05;7.878400000000001e-05;7.5892e-05;4.4653e-05;9.6215e-05
15;0.000136947;0.00014544000000000002;0.000149939;0.000117197;0.000135268;7.1836e-05;0.000114305;0.000144497;0.000141708;8.065700000000001e-05;0.00013444300000000001
20;0.00020346400000000002;8.4011e-05;0.000109412;0.000135564;0.000105368;0.000117644;0.000128554;0.00012987199999999998;0.00011053300000000001;0.000100634;0.000188718
25;0.000185465;0.000234334;0.00028114899999999996;0.000206694;0.000143766;0.00013164400000000002;0.00014299400000000002;0.00019167600000000003;0.00012362700000000001;0.000116934;0.000139648
30;0.000306302;0.000314411;0.000334806;0.000235013;0.000297405;0.000183916;0.000224087;0.0001792;0.000255199;0.00022511700000000002;0.000315395
35;0.00046614499999999995;0.00048655199999999996;0.00045164500000000003;0.000468341;0.000443387;0.000380694;0.00033709699999999996;0.000461419;0.00041627399999999995;0.000430462;0.000365344
40;0.000906057;0.00097014;0.000806183;0.0007029530000000001;0.000769074;0.0007401259999999999;0.000634302;0.000773326;0.000609508;0.000624183;0.0006065430000000001
45;0.00139645;0.0013985019999999998;0.001206134;0.0014374070000000001;0.001174838;0.001248162;0.0012587120000000002;0.001275803;0.0011193169999999999;0.001153122;0.0012111670000000002
50;0.001972218;0.002194675;0.002098535;0.002059466;0.002109143;0.00210023;0.002106455;0.001990159;0.0020971839999999998;0.001927835;0.0019308510000000001
55;0.0029676650000000004;0.002933825;0.002767344;0.002967216;0.003122545;0.003300347;0.00311981;0.003121907;0.002859224;0.003052015;0.003044349
60;0.004079664;0.004177446;0.004162294;0.004225444;0.004227695;0.004133719;0.004240216;0.00444698;0.004321931;0.004211971;0.004828914
65;0.006131846000000001;0.006040292;0.005693879;0.006344042;0.006391923;0.0063171270000000005;0.006193524;0.006104783;0.006708694;0.005997186;0.00658376
70;0.011513942000000001;0.011110575000000001;0.010904856000000001;0.011126736;0.011080724;0.010305137;0.010667803;0.010101210999999999;0.010144851;0.010259765;0.010958713
75;0.023749786000000002;0.02305471;0.022330257;0.021885979;0.021186375;0.020900646;0.020628447999999997;0.020780087000000003;0.02000762;0.019057743;0.020677555
80;0.049304545;0.050460334;0.049524929;0.045334959;0.044777898999999996;0.045715651;0.040990714;0.042561668;0.04432609999999999;0.03960581;0.045051741
85;0.102093622;0.09859183;0.103998037;0.092768247;0.095064145;0.100661459;0.094322358;0.09581135;0.094625053;0.08596400800000001;0.092204095
90;0.187105679;0.18055126999999999;0.192087142;0.17538457;0.178254085;0.191737301;0.173563776;0.18573668299999999;0.18207719;0.166741722;0.175644399
95;0.31059481;0.290219129;0.307895938;0.281056707;0.282622124;0.32011676899999997;0.286543176;0.30437323600000005;0.315695468;0.282151641;0.31278004800000003
