Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.0017290600000000001;0.005333043;0.0030769449999999998;0.002588889;0.003471667;0.000691793;0.000702001;0.0036277189999999997;0.0031430259999999997;0.002491507;0.002464757
1;0.000289476;0.0;0.000139689;0.000145139;0.000157455;0.00033057999999999997;0.00017198;0.000170544;0.00017888000000000002;0.000359017;0.000186391
5;0.000132828;0.00012673;0.000363998;0.000353433;0.00011453099999999999;0.00011918;0.000119903;0.000115482;0.0;0.00013228;0.0
10;0.0;0.0;0.0;0.000132337;0.000132349;0.0;0.0;0.000120155;0.0;0.000234075;0.0
15;0.000136055;0.00027488800000000004;0.0;0.000144056;0.000140365;0.0;0.000403677;0.00053177;0.000264902;0.00026035999999999995;0.00050631
20;0.0;0.00045912199999999996;0.000354197;0.000127226;0.0;0.000265181;0.000285549;0.000279506;0.000274486;0.000267469;0.000522116
25;0.00046263500000000003;9.8475e-05;0.000289932;0.000431405;0.000370848;0.000734209;0.00037499399999999997;0.000652929;0.000129246;0.000249849;0.000511093
30;0.000266814;0.000296844;0.000437555;0.000174308;0.00035037400000000003;0.000454189;0.00032047799999999996;0.0007670660000000001;0.00042637;0.000585133;0.00034956500000000003
35;0.000561864;0.001043356;0.0010409299999999998;0.000418215;0.0006420050000000001;0.000767746;0.000865201;0.000875576;0.0005894310000000001;0.000883902;0.000869007
40;0.001277935;0.000602457;0.000979408;0.0011272869999999998;0.001421646;0.001190678;0.000585384;0.0009474139999999999;0.00087718;0.000803807;0.001258227
45;0.002176864;0.00195495;0.001704734;0.0026038579999999997;0.001963477;0.002683731;0.00144643;0.001891203;0.0020141819999999998;0.00159991;0.002014783
50;0.003863327;0.003763015;0.003884022;0.00373403;0.003802154;0.003036024;0.003316108;0.003298494;0.003594275;0.002896637;0.003445039
55;0.006277121;0.0073419850000000005;0.0069726910000000005;0.005414782;0.006857159;0.0058320740000000005;0.006512632;0.005860105;0.004568603;0.00604994;0.005667292
60;0.011716723;0.010034709;0.010211781;0.008185323999999999;0.008234358;0.009591218;0.007860416;0.007972893;0.009018805999999999;0.008307594;0.010109097999999999
65;0.013185086;0.016700487;0.015486311000000001;0.012213423000000001;0.012637919000000001;0.011362697000000001;0.013154956;0.011436805;0.012653065;0.011279317;0.0160463
70;0.023004006;0.022389631;0.024753749;0.019980497;0.021609701999999998;0.019632128999999998;0.018104916;0.020394734;0.022447194;0.021738116999999998;0.023081866000000003
75;0.03777925;0.037412145;0.041821558;0.037094706000000005;0.034187736;0.039842773;0.040154983;0.033571049000000006;0.037759498;0.030148633;0.037792595
80;0.07206834100000001;0.06599789099999999;0.07465717100000001;0.062809182;0.062975462;0.06670058899999999;0.061186886;0.061318526;0.063325988;0.06943649499999999;0.078270981
85;0.120655244;0.127244079;0.118452349;0.120965608;0.12264557100000001;0.122580269;0.111922803;0.113455004;0.11697565;0.11343829100000001;0.139738031
90;0.203731584;0.19644580199999997;0.21349389300000002;0.21840414000000002;0.19634495000000002;0.226732854;0.215833968;0.186274828;0.223473222;0.18439831799999998;0.204228032
95;0.329844916;0.24776981699999998;0.36500605999999997;0.3143699;0.250805927;0.327625835;0.252626407;0.305468825;0.33562554699999997;0.346114896;0.36057797599999997
