Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.0018825259999999998;0.003851434;0.002603973;0.0033688150000000003;0.000706653;0.0029937049999999997;0.001576502;0.00160972;0.002508901;0.003381289;0.0025636770000000003
1;0.00015532000000000002;0.0;0.000313187;0.000165095;0.0;0.0;0.000175895;0.000365624;0.00037934000000000004;0.000186897;0.0
5;0.0;0.0;0.0;0.000124318;0.000127255;0.000251653;0.0;0.000391858;0.0;0.0;0.00026513199999999995
10;0.0;0.00013961100000000002;0.0;0.0;0.000266685;0.000132013;0.00012562699999999998;0.0;0.0;0.0;0.0
15;0.0;0.000144532;0.000142262;0.0;0.0;0.0;0.000282493;0.000140512;0.0;0.0;0.00024556000000000003
20;0.000224472;0.00011744;0.000256069;0.0;0.00013117699999999998;0.000144412;0.000143985;0.000277372;0.000277057;0.00013544000000000002;0.0
25;0.00019114500000000001;0.0;0.000107799;0.0;0.000120045;0.00012332400000000001;0.000247452;0.0;0.0;0.000123351;0.0
30;7.693899999999999e-05;0.000384529;0.00034017799999999995;0.000260737;8.903999999999999e-05;0.000104292;0.0;0.0005372409999999999;0.000111591;0.000214296;0.000115673
35;0.000318535;7.8875e-05;0.000229691;0.00046138200000000004;0.0002278;0.000150824;0.000408873;8.3455e-05;0.000548589;0.000339894;0.000198299
40;0.000569765;0.000723826;0.0008048300000000001;0.0008103559999999999;0.000483057;0.000398509;0.0007772059999999999;0.00023058899999999998;0.00046524399999999997;0.0005980849999999999;0.000749143
45;0.001011825;0.0012663420000000002;0.0009188180000000001;0.0014908920000000002;0.001399434;0.001159546;0.0009041230000000001;0.0009025760000000001;0.001147082;0.0011285000000000002;0.0010293049999999999
50;0.0013886810000000001;0.001639796;0.002022209;0.001574386;0.001997042;0.001824397;0.001715116;0.001694935;0.001071282;0.001971469;0.001725585
55;0.0027247279999999996;0.002397627;0.002734;0.002983961;0.00246483;0.00298039;0.00257401;0.003127744;0.002389245;0.002705542;0.0032870110000000003
60;0.004090956000000001;0.002644099;0.004136686;0.003919291;0.0029819399999999998;0.004167397000000001;0.004455829;0.0041360400000000005;0.004811485;0.004202704;0.0047283790000000004
65;0.0044551600000000005;0.004937006;0.006177226;0.004133889;0.005315869;0.006374614;0.005750058;0.004112246;0.006592031999999999;0.005460789;0.007647781
70;0.010189748;0.009977078;0.007265389;0.007553761;0.0074862209999999995;0.00738015;0.010249644;0.010115785;0.009726748;0.008291896;0.01083556
75;0.02027437;0.016424493;0.020002765;0.017465255;0.015785496;0.018861614;0.016587944;0.01551196;0.015027509999999999;0.015159529;0.020523556
80;0.042499783;0.042853495000000005;0.04169424;0.038104692;0.035625665;0.037582865;0.033351121;0.036205658999999994;0.03495537;0.031291055;0.036836531
85;0.090800966;0.08785533499999999;0.077747383;0.082763151;0.076867238;0.082467595;0.07044795499999999;0.077607364;0.07608135299999999;0.06986541;0.085230225
90;0.17624545800000002;0.15922260700000002;0.16657286899999998;0.145073881;0.14584181000000002;0.152106732;0.147712021;0.154244305;0.14425235900000002;0.166836084;0.168552411
95;0.30977377;0.33446571799999997;0.320813514;0.321998787;0.336510554;0.306524336;0.28651834200000004;0.275840169;0.29828601099999996;0.266463499;0.32334079000000004
