Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.003089713;0.003033995;0.003134758;0.002079726;0.003198186;0.002696875;0.0033576609999999996;0.003102238;0.0024239799999999996;0.002203127;0.001901169
1;0.000247384;0.000177905;0.000110462;0.000165274;0.000120227;9.2864e-05;0.00019176599999999998;7.5139e-05;0.000176772;0.00014668300000000002;0.000140426
5;9.2722e-05;0.000127498;8.7823e-05;0.00013067599999999998;8.5727e-05;0.00010885200000000001;6.5001e-05;8.0133e-05;0.000146361;5.5033e-05;5.3924e-05
10;0.00015942700000000002;9.1444e-05;9.8095e-05;5.6757e-05;8.7476e-05;8.4481e-05;5.2992e-05;5.9406e-05;7.223300000000001e-05;9.278200000000001e-05;5.6172e-05
15;0.000279478;0.000291181;0.000247497;0.000176395;0.00018584800000000001;0.000261234;0.00024987;0.000228514;0.000270714;0.000276598;0.000201769
20;0.000391277;0.000380956;0.000283706;0.00036374;0.000309811;0.000313668;0.00030705900000000004;0.00032624199999999997;0.00031550299999999996;0.000254579;0.000381435
25;0.000420758;0.000382698;0.000426389;0.000388266;0.000323684;0.000307397;0.000290147;0.00037572699999999996;0.00043768;0.00035867;0.00040103
30;0.000639617;0.000603167;0.0006289249999999999;0.00050188;0.000463039;0.0005740760000000001;0.000493454;0.000493475;0.000594564;0.000487125;0.000606175
35;0.000992142;0.000916017;0.0008551990000000001;0.000731083;0.000640206;0.000748471;0.000722729;0.000681905;0.000691137;0.0006261799999999999;0.000712433
40;0.00170038;0.001457987;0.001511178;0.001480408;0.0013559520000000001;0.0013376520000000002;0.0011449180000000002;0.00129443;0.0011374850000000001;0.00114923;0.001289435
45;0.002830918;0.002902618;0.00275901;0.002376866;0.002472671;0.002469714;0.002041176;0.002168462;0.002100644;0.0020636450000000002;0.002124727
50;0.004661045;0.0043439379999999994;0.004459602;0.004247628;0.00445428;0.004062667;0.004213805;0.004043169;0.00381819;0.004005755;0.00388091
55;0.007415392;0.007121204999999999;0.006747302;0.006988851999999999;0.006544515;0.006967844999999999;0.006813518;0.0066864739999999995;0.006753072000000001;0.006122234;0.006209335
60;0.009917937;0.010394276;0.010575628;0.009743921000000001;0.010036101;0.010139649;0.01039456;0.009710305999999998;0.010052166;0.009664938;0.010588953
65;0.015198646;0.015476836;0.014221026999999999;0.015002841;0.015072599;0.015288155;0.015150875;0.015236328;0.014479747;0.014252996;0.015585191
70;0.025244017;0.024895646;0.024394891000000002;0.023089692;0.023211329;0.022945185;0.022609717;0.022841613;0.023619479;0.023559891;0.02347297
75;0.042111694;0.041130737;0.042715035;0.038815873;0.038891213;0.040521967;0.039158041;0.038303091000000004;0.037495317;0.03554608;0.039607385
80;0.07772265299999999;0.077530141;0.076807068;0.06888378;0.068115283;0.072230885;0.065172031;0.068670434;0.067204122;0.068178671;0.071086571
85;0.137476667;0.13318946399999998;0.138341995;0.125240187;0.11917053400000001;0.13193039099999998;0.11996193100000001;0.12685011799999998;0.125098784;0.119890425;0.131132169
90;0.22888529600000002;0.210967015;0.223150482;0.19783646100000002;0.20318918300000002;0.228852417;0.20437445099999998;0.220788197;0.211547908;0.204381846;0.225614497
95;0.32853966700000004;0.319838851;0.313103633;0.275086516;0.282139207;0.333976564;0.290954378;0.31693198300000003;0.33442683;0.30745818;0.342892792
