Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.001421829;0.001413896;0.001989375;0.002432548;0.002557489;0.003864206;0.001970023;0.0020127039999999997;0.0017629310000000001;0.0018043640000000001;0.001838751
1;0.00034993000000000003;0.000136089;7.0545e-05;0.000142218;0.000217631;0.00015879999999999998;0.000227697;0.000160434;7.5634e-05;0.00017236499999999998;0.000324257
5;0.000121623;0.0;0.00017159;0.000115123;0.000163631;0.000276503;5.4209e-05;0.000109679;0.00016422700000000003;0.000107486;0.000282723
10;6.2592e-05;0.000252724;0.000312429;0.00037023899999999996;0.00012012399999999999;5.7371e-05;0.0;5.6114e-05;0.0;0.0;0.00010703999999999999
15;0.000596947;0.00039293899999999997;0.00013100700000000001;0.000325393;0.0;0.000124015;0.000246746;0.000361699;0.00034971400000000005;0.000167733;0.00033126200000000003
20;0.000490974;0.000423408;0.000427666;0.000381861;0.000384825;0.000320842;0.00032097100000000003;0.000249457;0.00036438;0.00047259499999999997;0.0
25;0.000439372;0.000445084;0.000564093;0.000497223;0.000448639;0.00048354599999999995;0.00031014300000000003;0.000302234;0.000482399;0.0004124;0.00029110700000000003
30;0.000314423;0.000712484;0.0005013600000000001;0.00041646;0.000483434;0.0005179890000000001;0.00034401500000000003;0.0007449900000000001;0.000492936;0.00015976899999999998;0.000501038
35;0.0006676760000000001;0.000382513;0.000803161;0.0004922230000000001;0.0005420770000000001;0.0005905200000000001;0.0006073150000000001;0.000592496;0.0006101959999999999;0.0006809370000000001;0.000723435
40;0.001368941;0.000992408;0.0013107169999999999;0.00098781;0.001132142;0.000763085;0.000727364;0.0007272960000000001;0.0009966;0.000888358;0.000917335
45;0.001516397;0.0019620329999999997;0.001963559;0.002262644;0.0022641420000000002;0.001416915;0.001742465;0.001694058;0.0017795780000000002;0.0017942190000000001;0.0010873060000000001
50;0.003105872;0.00337809;0.004358699;0.003413209;0.003438107;0.002624883;0.003760885;0.002808785;0.0031926899999999998;0.002883905;0.002994116
55;0.00534487;0.006232507;0.006568837;0.005836176;0.006314794;0.004812141;0.004571329999999999;0.00505768;0.005247527;0.004439849;0.005620394
60;0.009155345;0.008378164;0.007500316;0.009336119;0.009873727;0.008776338000000002;0.008151907;0.008160273999999999;0.007732298;0.006903104;0.008501882
65;0.01111479;0.013999668;0.012588811;0.012867122;0.013341618999999999;0.012548968;0.012465357;0.013507023;0.010159528;0.014013574;0.012972429
70;0.020352198999999998;0.021568166000000003;0.021770813;0.020769719;0.02137793;0.021802537;0.021565416;0.021263382;0.017774581999999997;0.018458805000000002;0.020178652
75;0.036779894;0.032978723;0.037076436000000004;0.035402443;0.036885322000000005;0.037434156;0.036670245000000004;0.033959822;0.033152425;0.028958688;0.036146794
80;0.065207297;0.062298163000000004;0.066053874;0.06540920800000001;0.055830473;0.063140048;0.06170201;0.06441693600000001;0.06580169999999999;0.052997074;0.069932786
85;0.127484564;0.116044319;0.128122876;0.120902554;0.1183757;0.122877659;0.122464198;0.122974902;0.1192439;0.107292824;0.139724278
90;0.210480049;0.203478197;0.20515595;0.182765017;0.204365218;0.201637835;0.217050928;0.214452728;0.224363588;0.201649345;0.23105418900000002
95;0.306451472;0.344020061;0.320933096;0.33703948;0.331077772;0.323709536;0.32100307299999997;0.309868954;0.387501994;0.315901169;0.392551323
