Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.0029668109999999998;0.001892525;0.002068755;0.0017715970000000002;0.002310825;0.0021386829999999997;0.002171942;0.0024975130000000003;0.002385772;0.0027463500000000003;0.001883558
1;0.000203128;0.00015723400000000002;0.000114859;0.000261687;9.7215e-05;8.2148e-05;0.000106875;0.00019203500000000001;0.000139408;8.983199999999999e-05;8.9589e-05
5;0.00013467499999999998;0.000114927;5.7252999999999995e-05;9.3211e-05;0.000128094;5.5362e-05;1.8044999999999997e-05;9.5128e-05;3.7629e-05;3.9793000000000003e-05;7.8195e-05
10;9.8039e-05;0.000156649;5.838e-05;3.8891000000000004e-05;1.9817e-05;5.8389000000000006e-05;9.900000000000001e-05;0.000115273;5.66e-05;7.5136e-05;5.4834000000000004e-05
15;0.000142449;0.000146081;7.5595e-05;9.6208e-05;0.000137796;3.9809e-05;0.000179262;0.00019880800000000003;0.000256562;3.8986e-05;7.7314e-05
20;0.000191103;0.00014551900000000001;9.923600000000001e-05;0.000104561;0.000215823;9.0552e-05;0.000133902;9.4406e-05;0.000156459;0.000137012;0.00017377999999999998
25;0.000193274;0.000126036;0.000130077;0.00016453300000000002;0.00014393;0.00018478800000000002;0.000156131;0.000213223;0.00014544299999999998;0.000167305;0.000300031
30;0.00021690200000000002;0.00036561;0.00021311;0.000343868;0.000189399;0.00012458;0.000215685;0.00021906;0.000178402;0.00023441;0.00026735999999999996
35;0.000307847;0.000569453;0.000421358;0.000277194;0.00033956599999999997;0.000309059;0.000432443;0.00043202800000000005;0.00026956599999999995;0.000488978;0.000387511
40;0.0006514790000000001;0.00078044;0.000569295;0.00079677;0.000527314;0.000640899;0.000687391;0.000525037;0.000544952;0.000540964;0.000652893
45;0.0008905159999999999;0.0011412549999999999;0.0012266570000000001;0.001290815;0.001070307;0.000918732;0.0011831860000000001;0.001042484;0.001094601;0.00098735;0.001081353
50;0.001757539;0.001833702;0.00156574;0.001680009;0.001507371;0.001852106;0.0014337899999999999;0.001823844;0.001324097;0.0016494390000000002;0.00172512
55;0.002572384;0.0026863169999999997;0.002789579;0.0021985;0.002650254;0.002583283;0.0026845560000000003;0.0024828899999999997;0.002522521;0.002572271;0.002937497
60;0.0035880499999999997;0.003633055;0.003991746;0.003411816;0.0035227;0.003680463;0.003505551;0.004012521999999999;0.004101597;0.003652341;0.005016296999999999
65;0.005701999;0.00549266;0.0059857389999999995;0.005914774;0.005022324;0.006311445;0.004705489;0.0049665609999999995;0.004825191;0.005645581;0.0077618470000000005
70;0.010322188999999999;0.011344507;0.009576081;0.009602294;0.008845127;0.009663907999999999;0.009525653;0.009780513;0.009317512;0.009733907;0.013143417
75;0.021869942000000003;0.021362132;0.02159788;0.019163836;0.018932255999999998;0.019599815;0.019786333;0.019614837000000003;0.018844099;0.01792009;0.024031436
80;0.044044236;0.04377256;0.045486331;0.042458162;0.042606556;0.044369508;0.039688733999999996;0.041730447;0.041173198999999994;0.038188243999999996;0.054051026999999995
85;0.09146839300000001;0.091118228;0.096471342;0.08957109099999999;0.085220886;0.094559629;0.08491267100000001;0.09054949999999999;0.087665472;0.082039285;0.109188317
90;0.17028259299999998;0.17600797499999998;0.188498851;0.162576727;0.170284559;0.184679846;0.165905535;0.181150381;0.164395395;0.16895037;0.210776668
95;0.29677684;0.29488565299999997;0.306147109;0.29222948400000004;0.287959634;0.30349028;0.305759144;0.313676136;0.302267083;0.291286336;0.363570093
