Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.0;0.0;0.002516884;0.003840138;0.004881506;0.011074794;0.004000729;0.008311022;0.005750375;0.010523216;0.001777571
1;0.0;0.0;0.000323101;0.0;0.000321311;0.0006118209999999999;0.0;0.00033784399999999996;0.0;0.0;0.00036376199999999995
5;0.0;0.000342895;0.0;0.0;0.0;0.0;0.0;0.00028059600000000004;0.0;0.000276693;0.000276152
10;0.0;0.00034305200000000005;0.0;0.0;0.0;0.0;0.0;0.00030811300000000005;0.00029760599999999996;0.000315722;0.0
15;0.00035411199999999996;0.000678814;0.000347976;0.0;0.000335038;0.00033242899999999997;0.000330175;0.0;0.000664035;0.0;0.00130995
20;0.001054277;0.000350597;0.00031973200000000003;0.0006448129999999999;0.000335281;0.001308011;0.0;0.0013319669999999999;0.0006591580000000001;0.000316455;0.000966162
25;0.000624248;0.000595878;0.0006433950000000001;0.000298588;0.0;0.000329401;0.000359805;0.000647656;0.0013790130000000001;0.000966224;0.000350082
30;0.0;0.0;0.000840979;0.000879275;0.001500228;0.000301259;0.0;0.000326791;0.000329602;0.000728308;0.0007235599999999999
35;0.000325069;0.000931134;0.000924061;0.0005984300000000001;0.000599886;0.000299977;0.000613781;0.001220046;0.001555263;0.00188805;0.001307148
40;0.000981121;0.0018911039999999998;0.001541207;0.001245094;0.001310436;0.000648082;0.0012659540000000001;0.000997905;0.001606693;0.0009468419999999999;0.0015823929999999999
45;0.003089457;0.002279017;0.002517342;0.001592398;0.0022496649999999997;0.0022600470000000003;0.00290478;0.000984985;0.001990323;0.001350595;0.0026797789999999998
50;0.003909917;0.004445065;0.0043036820000000005;0.0036440260000000003;0.00422871;0.00492798;0.003286413;0.004629081;0.003625415;0.004318609;0.003024264
55;0.003372332;0.007891579;0.008835578;0.0068558560000000004;0.006418538;0.0061480829999999995;0.00780131;0.0041763370000000005;0.006215978;0.006586193;0.004480499
60;0.013998578999999999;0.015603002999999999;0.009564871999999999;0.006620227;0.007703003;0.0065775090000000005;0.010540039;0.011910472;0.011150347;0.010160081;0.01178767
65;0.012295626;0.023102633999999997;0.014749654;0.017165877;0.017007466000000002;0.016884878;0.02016585;0.019368243;0.015168731;0.015932019;0.018923535999999998
70;0.039769976;0.041085633999999996;0.031063901;0.028585305000000002;0.03278059;0.025503667;0.020837391;0.03277272;0.021053691;0.029485581;0.036597133999999996
75;0.040373899000000005;0.045888641;0.053844705;0.062302807;0.057285716;0.05416090899999999;0.052411723;0.04271134;0.044817058;0.036719861;0.060438363
80;0.106785463;0.08145182599999999;0.08211447699999999;0.10141768500000001;0.092784794;0.069290875;0.094276881;0.090679693;0.079528498;0.066474462;0.099686129
85;0.125306117;0.15608928;0.099529931;0.12212599;0.15745901599999998;0.159490454;0.143523797;0.10093002699999999;0.16507607300000002;0.166524453;0.13495785000000002
90;0.234226671;0.22748864900000001;0.37706246299999996;0.149934275;0.296065973;0.282512946;0.209915045;0.178069049;0.185404673;0.19555841300000001;0.219310129
95;0.3302801435294118;0.31723165358823524;0.3360416868823529;0.31284048047058827;0.30287802964705884;0.3374027271764706;0.3013708632352941;0.3231048897058823;0.3250630807058823;0.3166058661764706;0.36232713688235296
