Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.010283708;0.001616375;0.005162105;0.013405388;0.001798543;0.007301917000000001;0.0;0.008103503;0.001987563;0.002089864;0.002385733
1;0.000434365;0.0;0.0;0.0;0.0;0.0;0.000454587;0.0;0.0;0.0;0.0
5;0.0;0.0;0.000350723;0.000335282;0.0;0.0;0.0;0.0;0.000323783;0.0;0.0
10;0.0;0.000389058;0.00039495400000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;0.0;0.0;0.0;0.000406155;0.0;0.0;0.000364094;0.0;0.0;0.0;0.0
20;0.000695359;0.000346203;0.0;0.0;0.0;0.0;0.0;0.000721958;0.000364204;0.000355711;0.0
25;0.000330275;0.000319922;0.0;0.000667663;0.0;0.000358277;0.00036550899999999997;0.0;0.000734761;0.0;0.000709503
30;0.00031799899999999996;0.0;0.000310619;0.000321992;0.0;0.000330416;0.000327477;0.000671608;0.0;0.000352714;0.0
35;0.000965953;0.00096847;0.000952272;0.0009314550000000001;0.000616924;0.0006087719999999999;0.0;0.0;0.001661364;0.001347338;0.0
40;0.001076107;0.001731357;0.001025923;0.00138904;0.0006743710000000001;0.001353782;0.0010246370000000001;0.000331294;0.0013116859999999998;0.0;0.0016339319999999998
45;0.0013938820000000002;0.000676594;0.000325629;0.002349129;0.003489414;0.000714897;0.001063496;0.001753291;0.0024474619999999996;0.001738292;0.000707993
50;0.0016159319999999998;0.002267887;0.0014711890000000001;0.001758088;0.0013828739999999999;0.00276458;0.001385308;0.003118942;0.002500666;0.0025268350000000003;0.00036783
55;0.004012318;0.004597222999999999;0.002253507;0.003899563;0.0059166999999999996;0.002157303;0.0038070789999999997;0.0030684230000000002;0.00452886;0.003302849;0.002859565
60;0.007304186;0.006518066;0.004436338;0.005780911;0.004425004999999999;0.0031435260000000002;0.003661906;0.006047252;0.003904728;0.005676691;0.011681671
65;0.006650013000000001;0.007916723;0.014729652;0.006351275;0.005111239;0.007799208;0.007133991;0.017549857;0.009658194;0.012575684;0.015287718
70;0.021766645;0.018269320000000002;0.017967728000000002;0.016811187000000002;0.009645728;0.011103657999999999;0.013087675;0.014047366;0.017084421;0.018394399;0.023960092
75;0.035760139;0.021696144;0.033588028;0.031900871;0.034961024;0.024139204;0.027796532;0.024266642999999997;0.028563441999999998;0.032943956;0.035356104
80;0.056013737999999993;0.073626278;0.062531528;0.058642447;0.059100136;0.067060426;0.062672033;0.060767163;0.056562156;0.053820638999999997;0.06500360499999999
85;0.126453688;0.146312942;0.13095943399999999;0.117850709;0.09982352400000001;0.086842156;0.109611967;0.085867037;0.10721308500000001;0.104792541;0.130778382
90;0.231819751;0.23174239900000002;0.18551068799999998;0.205032831;0.229883334;0.19678504000000002;0.209977434;0.18881012000000003;0.16581936200000003;0.162395444;0.201410941
95;0.2983168364117647;0.2931271001764706;0.30122363476470587;0.2823281191764706;0.28354401105882354;0.3100643305882353;0.2857851591764706;0.3019943801764706;0.29710416358823527;0.2813028346470588;0.32212468264705885
