Edad;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
0;0.003333309;0.0035234100000000003;0.003270252;0.002933873;0.00323065;0.0029470779999999997;0.0022562790000000004;0.002657944;0.0028365490000000003;0.0026748759999999996;0.002449579
1;0.00023099;0.000191944;0.000153006;0.000124071;0.00010564500000000001;7.8207e-05;0.00011815;9.4509e-05;0.00010954500000000001;0.000139091;9.7121e-05
5;8.9405e-05;9.1822e-05;9.0626e-05;0.000101685;5.4806000000000003e-05;6.7376e-05;5.564e-05;4.7562e-05;7.7986e-05;6.0647e-05;8.0457e-05
10;0.00011914900000000001;8.999999999999999e-05;7.9442e-05;8.351200000000001e-05;8.740399999999999e-05;7.763e-05;6.586e-05;9.6033e-05;8.9878e-05;6.294900000000001e-05;6.6858e-05
15;0.000134564;0.000209599;0.000138699;0.000113083;0.000109082;8.0692e-05;0.000113021;0.000131187;0.000106565;0.000104535;0.00014766199999999998
20;0.000177736;0.000148747;0.000163394;0.000140983;0.00015609899999999998;0.00014191899999999998;0.000183716;0.00015096399999999999;0.00018569299999999999;0.000177743;0.000153036
25;0.000166223;0.00026559500000000003;0.000232305;0.000156162;0.000165596;0.00018950100000000001;0.000173317;0.00020272200000000002;0.000200399;0.00021010200000000002;0.000244727
30;0.000283698;0.000317164;0.000307597;0.00024866199999999997;0.00022719;0.000231841;0.000201839;0.000301775;0.000244591;0.000214081;0.000249842
35;0.000527398;0.000505967;0.000475511;0.000486035;0.000368431;0.000485431;0.00042158800000000003;0.000438272;0.000404654;0.00042540899999999997;0.000427329
40;0.00088429;0.000906087;0.000776663;0.00069616;0.000721834;0.000726589;0.000664805;0.000738265;0.000707562;0.0006734029999999999;0.000689667
45;0.001383497;0.001361346;0.0013768979999999999;0.001332615;0.0012684390000000001;0.001380982;0.0012401839999999999;0.001146757;0.0012361470000000002;0.00109701;0.001189204
50;0.0020133200000000003;0.0021257489999999997;0.002093587;0.0021303420000000003;0.001980625;0.0019526790000000001;0.002029632;0.001966685;0.0020504489999999998;0.001901055;0.002062335
55;0.002955111;0.003226188;0.002887724;0.003191944;0.002946046;0.00313436;0.002884783;0.003020928;0.0029722439999999998;0.003065375;0.003322453
60;0.004443827;0.004455859;0.00436631;0.004324291;0.004373842;0.004470208000000001;0.004355785;0.004499554;0.004505893;0.004476914;0.004668627
65;0.007284741;0.007251504;0.007368817;0.006977786;0.006763884;0.00669782;0.006939842;0.006859151;0.006690967999999999;0.006916197000000001;0.007056837
70;0.013008489000000002;0.012608954;0.012738892;0.012213663999999999;0.011926453;0.012201756;0.011896086;0.012283830999999999;0.011679078;0.011179115;0.012274106
75;0.027429467;0.026713498000000002;0.026286466;0.024356157;0.024121162;0.024875954;0.023153431999999998;0.022673093000000002;0.023113374;0.021342068000000002;0.023422593
80;0.054913521;0.055287305;0.056543354000000004;0.051828532000000004;0.050683129;0.053777216;0.049919082000000004;0.049440823;0.049762635000000006;0.045245368;0.050198653999999995
85;0.106590456;0.107852249;0.110508833;0.103246543;0.100956317;0.111055348;0.10144508;0.10358359299999999;0.10250477499999999;0.09428225700000001;0.103296954
90;0.19541673499999998;0.189775304;0.192513739;0.185742461;0.184138861;0.20396603300000002;0.185050414;0.18929152;0.188565809;0.177365996;0.19355355900000001
95;0.300355237;0.287418025;0.31267892;0.276234606;0.28231453900000003;0.31978660400000003;0.295687135;0.314188866;0.312175813;0.29250553100000004;0.322594784
