date;interest;mortgage
2013-01;0.01789249318938551;0.040692493189385504
2013-02;0.0038295269168026544;0.02772952691680266
2013-03;-0.004283827712312123;0.01941617228768788
2013-04;0.00840361445783127;0.03190361445783127
2013-05;0.004459099587981139;0.029694583458948882
2013-06;0.0038958040554105634;0.029295804055410563
2013-07;0.010314348741602305;0.0353143487416023
2013-08;0.0037903225806451514;0.02889032258064515
2013-09;0.00016713652839294834;0.025167136528392947
2013-10;0.006202404809619195;0.031102404809619198
2013-11;0.004302568218298716;0.031102568218298713
2013-12;-0.001014056224899642;0.02638594377510036
2014-01;0.013705602801400705;0.042705602801400705
2014-02;-0.0006366993827786071;0.028063300617221395
2014-03;-0.006880673794633809;0.021919326205366192
2014-04;0.0010010492655139736;0.02880104926551397
2014-05;0.0035975853123128543;0.031197585312312853
