date;interest;mortgage
2010-03;-0.0011050626020687;0.0139949373979312
2010-04;0.005908258856466;0.020408258856466
2010-05;0.0089276139410188;0.0231276139410188
2010-06;0.01;0.0236
2010-07;0.0142849491162291;0.0288849491162291
2010-08;0.0079558902635825;0.0234558902635825
2010-09;0.0068864075585139;0.0229864075585139
2010-10;0.0070031039280746;0.0234031039280746
2010-11;0.0091463024223667;0.0257463024223667
2010-12;0.0039225930269752;0.0199225930269752
2011-01;0.0172064434082237;0.0360064434082237
2011-02;0.0057301451750641;0.0255301451750641
2011-03;-0.0034991496598639;0.017200850340136
2011-04;0.005941531200839;0.026541531200839
2011-05;0.0123957029620358;0.0333957029620358
2011-06;0.0126042861612264;0.0344042861612264
2011-07;0.0197685951525428;0.0406363370880266
2011-08;0.0131118220916813;0.0340118220916813
2011-09;0.0076709245105225;0.0283709245105225
2011-10;0.0114660638187299;0.0329660638187299
2011-11;0.0123380804419127;0.0354714137752461
2011-12;0.0076332986149361;0.0323849115181619
2012-01;0.0181476897689768;0.0452476897689768
2012-02;0.0050088385151294;0.0322088385151294
2012-03;-0.0029332643559234;0.0232667356440765
2012-04;0.0053013278855975;0.0298013278855975
2012-05;0.0114233428222855;0.0350233428222855
2012-06;0.0107126858073711;0.0338126858073711
2012-07;0.0136044648579364;0.0378980132450332
2012-08;0.0036077537642117;0.0282077537642117
2012-09;0.0002558412406898;0.0237558412406898
2012-10;0.0051701782820096;0.0284701782820096
2012-11;0.0094201616978271;0.0316201616978271
2012-12;0.0039560550830297;0.0245560550830297
2013-01;0.0178924931893855;0.0406924931893855
2013-02;0.0038295269168026;0.0277295269168026
2013-03;-0.0042838277123121;0.0194161722876878
2013-04;0.0084036144578312;0.0319036144578312
2013-05;0.0044590995879811;0.0296945834589488
2013-06;0.0038958040554105;0.0292958040554105
2013-07;0.0103143487416023;0.0353143487416023
2013-08;0.0037903225806451;0.0288903225806451
2013-09;0.0001671365283929;0.0251671365283929
2013-10;0.0062024048096191;0.0311024048096191
2013-11;0.0043025682182987;0.0311025682182987
2013-12;-0.0010140562248996;0.0263859437751003
2014-01;0.0137056028014007;0.0427056028014007
2014-02;-0.0006366993827786;0.0280633006172213
2014-03;-0.0068806737946338;0.0219193262053661
2014-04;0.0010010492655139;0.0288010492655139
2014-05;0.0035975853123128;0.0311975853123128
2014-06;0.0007345420037958;0.0300012086704625
2014-07;0.0079857313909399;0.0358857313909399
2014-08;0.0003952495731644;0.0281952495731644
2014-09;-0.0036141252006419;0.025185874799358
2014-10;0.0010992808629644;0.0292992808629644
2014-11;0.0022989206476114;0.0289989206476114
2014-12;0.0015012014417299;0.0266012014417299
2015-01;0.0159339547003408;0.0412339547003408
2015-02;-0.0057092833876221;0.0186907166123778
2015-03;-0.0111337885685382;0.0117662114314617
2015-04;-0.0037999999999999;0.0185
2015-05;-0.0022880115503333;0.0200119884496666
2015-06;0.0004007049945387;0.0219007049945387
2015-07;0.006556393963463;0.027456393963463
2015-08;0.0004001098791329;0.0221001098791329
2015-09;-0.001497602876548;0.0197023971234519
2015-10;-0.0007958532695375;0.0202041467304624
2015-11;0.0048802887008461;0.0253802887008461
2015-12;0.0003000199980001;0.0196000199980001
2016-01;0.0151955913226032;0.0350955913226032
2016-02;-0.0012248376623377;0.0185751623376622
2016-03;-0.0122162839023336;0.0073417806137953
2016-04;-0.0021008403361344;0.0187991596638655
2016-05;-0.0041928721174004;0.0163071278825995
2016-06;-0.001789442290486;0.0181105577095139
2016-07;0.0048625583010816;0.0246625583010816
2016-08;-0.0005983246908656;0.0197016753091343
2016-09;-0.0037871237791509;0.016612876220849
2016-10;-0.0023828435266084;0.0178171564733915
2016-11;0.0035657686212361;0.0232657686212361
2016-12;-0.0052683896620278;0.0138316103379721
2017-01;0.0086027884900622;0.0285027884900622
2017-02;-0.0039896269698782;0.0158103730301217
2017-03;-0.0082455791774289;0.011154420822571
2017-04;-0.0057148487535718;0.0134851512464281
2017-05;0.0008817478201232;0.0201817478201232
2017-06;-0.0009805844283192;0.0182194155716807
2017-07;0.0045062695924764;0.0239062695924764
2017-08;-0.0026569572918715;0.0179430427081284
2017-09;-0.0039258023358523;0.0157741976641476
2017-10;-0.0004888063349299;0.01911119366507
2017-11;0.001954270080125;0.021254270080125
2017-12;-0.0034266692774622;0.0148733307225377
2018-01;0.0090740560054638;0.0284740560054638
2018-02;-0.0021662071681765;0.0174337928318234
2018-03;-0.0111023776773433;0.0086976223226566
2018-04;-0.0039840637450199;0.01581593625498
2018-05;-0.0062911343399147;0.0131088656600852
2018-06;-0.0011541790901221;0.0178458209098778
2018-07;0.0023056969929868;0.0212056969929868
2018-08;-0.0015406836783824;0.0187593163216175
2018-09;-0.0039419286607056;0.0156580713392943
2018-10;-0.0024899444550852;0.0175100555449147
2018-11;0.0055406954528086;0.0258406954528086
2018-12;0.0004803073967338;0.0203803073967338
2019-01;0.0103796251802018;0.0312796251802018
2019-02;-0.0032048169369718;0.0179951830630281
2019-03;-0.010164569215876;0.0111354307841239
2019-04;-0.0071873502635362;0.0143126497364637
2019-05;-0.0013320647002854;0.0202679352997145
2019-06;-0.0016153553781832;0.0190846446218167
2019-07;0.0047433829807418;0.0245433829807418
2019-08;-0.0014297969688303;0.0185702030311696
2019-09;-0.0021892252046449;0.016510774795355
2019-10;-0.0014246367176369;0.016775363282363
2019-11;0.0032245827010622;0.0210245827010622
2019-12;-0.00313986679353;0.0137601332064699
2020-01;0.0100540643080717;0.0281540643080717
2020-02;-0.0018204464884545;0.0162795535115454
2020-03;-0.0054514154552409;0.012648584544759
2020-04;-0.0028536098164178;0.0143463901835821
2020-05;0.000948496632837;0.018448496632837
2020-06;-0.0034178296781544;0.0143821703218455
2020-07;0.0035008042388117;0.0210008042388117
2020-08;0.0041777440182301;0.0219777440182301
2020-09;-0.0007627765064834;0.0164372234935165
2020-10;-0.0018102134146342;0.0152897865853657
2020-11;0.0033285782215882;0.0198285782215882
2020-12;-0.0033396946564885;0.0117603053435114
2021-01;-0.0016167379933427;0.0139832620066572
2021-02;-0.0020888720091152;0.0132111279908847
2021-03;-0.0093803297328027;0.0060196702671972
2021-04;-0.0057260865483901;0.0094739134516098
2021-05;-0.0026134030240807;0.0123865969759192
2021-06;-0.0026065909514056;0.0119934090485943
2021-07;0.0009285051067782;0.0153285051067782
2021-08;-0.0035315985130113;0.0118684014869886
2021-09;-0.0047230968697906;0.0097769031302093
2021-10;-0.0084800442437091;0.0061199557562908
2021-11;-0.0044785668586053;0.0100214331413946
2021-12;-0.0042766151046405;0.0095233848953594
2022-01;-0.0029899429192714;0.0114100570807285
2022-02;-0.0093947606142728;0.0058052393857271
2022-03;-0.0243422230177197;-0.0089422230177197
2022-04;-0.0056788397693516;0.0098211602306483
2022-05;-0.0083398488402397;0.0081601511597602
2022-06;-0.0080985612130612;0.0089014387869387
2022-07;-0.0003045645395624;0.0168889838475343
2022-08;-0.0010611234420351;0.0142388765579648
2022-09;-0.0027143614764532;0.0102356385235467
2022-10;-0.0023415227234612;0.0105584772765387
2022-11;0.0204109931421961;0.0280609931421961
2022-12;0.025329381642641;0.0331551880942539
2023-01;0.0270743445071357;0.0345743445071357
2023-02;0.0206848133366592;0.0271348133366592
2023-03;0.0225399899958492;0.0272270867700428
2023-04;0.0286243256498282;0.0305243256498282
2023-05;0.0365305288310381;0.037556335282651
2023-06;0.0357348761672757;0.0356015428339424
2023-07;0.0408909046731999;0.0392909046731999
2023-08;0.0369880967323543;0.0338687418936446
2023-09;0.0401916404633286;0.035974973796662
2023-10;0.0441159688178092;0.0385159688178092
2023-11;0.050540388630159;0.044040388630159
2023-12;0.0433851433185304;0.0361851433185304
2024-01;0.048627569528416;0.039727569528416
2024-02;0.0387702265372168;0.0299702265372168
2024-03;0.0374419072123502;0.0271419072123502
2024-04;0.0391744473705211;0.0291744473705211
2024-05;0.0428578229133607;0.0325578229133607
2024-06;0.0412790686934263;0.0315624020267596
2024-07;0.0428160056881023;0.0336160056881023
2024-08;0.0410775248933144;0.0323775248933144
2024-09;0.0408469696969697;0.0335469696969697
2024-10;0.0323776690618151;0.028603475513428
2024-11;0.0372275840352672;0.0336275840352672
2024-12;0.0293170268163314;0.0254460590743959
2025-01;0.0342543873455575;0.0316543873455575
2025-02;0.0250957792207791;0.0244386363636362
2025-03;0.0212579124271876;0.0244386363636362
2025-04;0.0212579124271876;0.0244386363636362
